"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","tracee-lvgxw","tracee-nxgbl","tracee-z2w8m","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-22 23:16:00,18821120,327258112,70815744,4214784,217100288,39063552,64741376,10481664,263950336,264724480,24117248,266362880,19210240,9617408,8253440,8269824,8871936,9052160,12075008,9011200,9064448,11452416,8343552,8105984,9416704,8462336,8376320,18522112,17895424,18255872,58216448,49025024,71806976,35790848,68907008,13336576,9625600,6651904,6754304,6656000,4820992,4820992,4886528,7774208,66875392,69025792,42397696,44068864,14934016,14598144,15028224,10502144,55664640,52699136,50954240,2621440,20721664,293318656,69459968,3997696,313909248,1477042176,6713344,6553600,8089600,7606272,270761984,89219072,670879744,911097856,946798592,115118080,16515072,37019648,655826944,11411456,11624448,11816960,53407744,2662400,292864000,610304,606208,618496,286720,117145600,115871744,122126336,48635904,64798720,5423104,34791424,278528
2023-03-22 23:18:00,19406848,327254016,70819840,4333568,217100288,39866368,64741376,10481664,261226496,262397952,22876160,268369920,20316160,9674752,8253440,8269824,8871936,9052160,12075008,9011200,9068544,11452416,8343552,8105984,9416704,8462336,8376320,18522112,17895424,18251776,58249216,49025024,76984320,35790848,68521984,13332480,9625600,6651904,6758400,6656000,4820992,4820992,4886528,7774208,66879488,69029888,42405888,44068864,14934016,14598144,15028224,10502144,55660544,52695040,50954240,2621440,20574208,293318656,69464064,4001792,292454400,1514618880,6705152,6709248,8097792,7589888,270761984,89219072,670879744,911097856,977686528,114958336,16527360,35692544,299757568,12435456,11825152,13963264,53407744,2662400,292864000,610304,606208,618496,286720,113045504,111267840,119521280,50294784,64798720,5431296,34906112,278528
2023-03-22 23:20:00,20070400,327254016,70815744,4337664,217100288,38748160,64741376,10477568,259510272,264634368,23023616,269049856,20414464,9674752,8253440,8269824,8871936,9052160,12075008,9011200,9068544,11517952,8347648,8105984,9424896,8462336,8376320,18522112,17895424,18251776,58265600,49029120,76312576,35790848,68513792,13332480,9625600,6651904,6758400,6656000,4820992,4833280,4882432,7774208,66871296,69029888,42397696,43995136,14934016,14598144,15028224,10502144,55660544,52695040,50958336,2621440,20963328,293318656,69459968,3997696,297848832,1416835072,6705152,6709248,8097792,7557120,270761984,89219072,670879744,911093760,956858368,113639424,16527360,36335616,661286912,11673600,11472896,11370496,53309440,2662400,292864000,610304,606208,618496,286720,118775808,112201728,120045568,50167808,64798720,5431296,34787328,278528
2023-03-22 23:22:00,18296832,327254016,70819840,4337664,217100288,38752256,64741376,10477568,260853760,264867840,23179264,269205504,20455424,9674752,8253440,8269824,8871936,9052160,12075008,9011200,9064448,11517952,8347648,8105984,9416704,8462336,8376320,18522112,17895424,18251776,58273792,49684480,75898880,35790848,70135808,13332480,9625600,6651904,6754304,6656000,4820992,4825088,4886528,7774208,66879488,69029888,42401792,43995136,14934016,14598144,15028224,10502144,55656448,52699136,50954240,2621440,21966848,293318656,69459968,3952640,309108736,1242284032,6705152,6709248,7983104,7639040,270761984,89231360,670875648,911089664,999059456,115236864,16580608,35823616,659353600,12165120,11329536,13520896,53309440,2666496,292864000,610304,606208,618496,286720,118640640,113250304,119513088,44142592,64798720,5439488,34787328,278528
2023-03-22 23:24:00,19746816,327254016,70950912,4341760,217100288,38752256,64741376,10477568,262455296,261750784,23236608,265756672,18006016,9674752,8253440,8269824,8871936,9052160,12075008,9011200,9064448,11587584,8347648,8110080,9416704,8462336,8376320,18522112,17895424,18251776,58277888,49688576,76845056,35790848,69304320,13332480,9625600,6651904,6754304,6656000,4820992,4833280,4886528,7774208,66871296,69021696,42401792,43995136,14934016,14598144,15028224,10502144,55652352,52695040,50954240,2621440,20865024,293318656,69464064,3981312,311336960,1300357120,6762496,6651904,8089600,8089600,270761984,89219072,670879744,911093760,948158464,114888704,16584704,35819520,650665984,11870208,11292672,11825152,53309440,2793472,292864000,610304,606208,618496,286720,114511872,113590272,118382592,42639360,64798720,5431296,34787328,278528
2023-03-22 23:26:00,18161664,327254016,70819840,4337664,217100288,38772736,64741376,10477568,261443584,262565888,23232512,267972608,19001344,9674752,8253440,8269824,8871936,9052160,12075008,9011200,9064448,11526144,8347648,8105984,9416704,8462336,8376320,18522112,17895424,18251776,58277888,49033216,77041664,35790848,68624384,13332480,9625600,6651904,6754304,6656000,4820992,4825088,4882432,7774208,66871296,69025792,42401792,43995136,14934016,14602240,15028224,10502144,55660544,52695040,50954240,2621440,20754432,293318656,69464064,4001792,303562752,1628196864,7139328,6553600,8081408,7483392,270761984,89219072,670879744,909787136,949018624,113946624,16617472,35823616,656261120,12169216,12300288,11141120,53309440,2662400,292864000,610304,606208,618496,286720,117198848,110415872,121602048,42713088,64798720,5447680,34787328,278528
2023-03-22 23:28:00,18956288,327262208,70823936,4341760,217100288,38780928,64741376,10477568,261730304,259301376,23236608,269373440,19935232,9674752,8253440,8269824,8871936,9052160,12075008,9011200,9064448,11526144,8347648,8105984,9416704,8462336,8376320,18522112,17895424,18251776,79892480,49033216,69349376,35790848,73744384,13328384,9625600,6651904,6758400,6656000,4820992,4825088,4886528,7774208,66879488,69021696,42397696,43995136,14934016,14602240,15028224,10502144,55656448,52695040,50954240,2621440,21372928,293318656,69464064,3997696,305786880,1271574528,6819840,6578176,8089600,7630848,270761984,89219072,670879744,910409728,976863232,114413568,16613376,35819520,630022144,11567104,13402112,11722752,53309440,2662400,292864000,610304,606208,618496,286720,119668736,112345088,120438784,48218112,64798720,5488640,34787328,278528
2023-03-22 23:30:00,18878464,327262208,70950912,4341760,217100288,38780928,64741376,10485760,260042752,261832704,23228416,269893632,20131840,9674752,8253440,8269824,8871936,9052160,12075008,9015296,9064448,11550720,8347648,8105984,9416704,8462336,8376320,18522112,17895424,18255872,57262080,49033216,69410816,35790848,68517888,13332480,9625600,6651904,6754304,6656000,4820992,4825088,4886528,7774208,66875392,69029888,42397696,43995136,14934016,14602240,15028224,10502144,55660544,52695040,50954240,2621440,21053440,293318656,69464064,4001792,293208064,1384759296,6828032,6553600,8097792,7696384,270761984,89219072,670875648,910409728,954228736,117166080,16617472,35672064,663470080,11862016,11538432,13885440,53309440,2662400,292864000,610304,606208,618496,286720,119820288,112160768,119918592,48496640,64798720,5488640,34787328,278528
2023-03-22 23:32:00,19886080,327262208,70819840,4292608,217100288,39239680,64741376,10502144,259026944,264908800,23236608,264564736,20123648,9674752,8179712,8269824,8871936,9052160,12075008,9011200,9134080,11550720,8347648,8105984,9416704,8462336,8376320,18522112,17895424,18255872,57282560,49029120,68866048,35790848,70217728,13332480,9625600,6651904,6754304,6656000,4825088,4825088,4882432,7774208,66875392,69029888,42397696,43995136,14934016,14602240,15028224,10502144,55652352,52695040,50954240,2621440,21745664,293318656,69459968,3997696,309673984,1304924160,6819840,6578176,8089600,7675904,270761984,89227264,670879744,910401536,985169920,114470912,16637952,36319232,627339264,12681216,11472896,11669504,53309440,2662400,292864000,610304,606208,618496,286720,117288960,108150784,118898688,44109824,64798720,5488640,34787328,278528
2023-03-22 23:34:00,20692992,327262208,70819840,4243456,217100288,39235584,64741376,10510336,261644288,265195520,23236608,264851456,20668416,9707520,8179712,8269824,8871936,9052160,12075008,9011200,9056256,11476992,8347648,8110080,9555968,8462336,8376320,18522112,17895424,18780160,57454592,49029120,69070848,35790848,70000640,13328384,9625600,6651904,6758400,6656000,4820992,4825088,4882432,7774208,66871296,69029888,42401792,43995136,14934016,14598144,15028224,10502144,55656448,52690944,50954240,2621440,21082112,293318656,69468160,3997696,312123392,1475751936,6754304,6553600,7974912,7536640,270761984,89231360,670875648,909873152,946528256,114221056,16441344,36327424,651898880,12849152,11636736,11296768,53309440,2662400,292864000,610304,606208,618496,286720,120201216,109936640,118902784,44109824,64798720,5488640,34787328,278528
2023-03-22 23:36:00,20770816,327262208,70819840,4243456,217100288,39235584,64741376,10571776,262021120,262864896,23240704,265957376,20873216,9707520,8179712,8269824,8871936,9052160,12075008,9011200,9056256,11509760,8355840,8105984,9416704,8462336,8376320,18530304,17895424,18251776,57982976,49033216,68771840,35790848,66981888,13332480,9625600,6647808,6758400,6656000,4820992,4825088,4886528,7774208,66748416,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55656448,52699136,50954240,2621440,20795392,293318656,69468160,3997696,312590336,1576579072,7024640,6742016,8114176,7622656,270761984,89219072,670879744,910540800,947245056,115208192,16502784,36130816,649220096,12025856,11870208,13819904,53309440,2662400,292864000,610304,606208,618496,286720,113537024,112357376,120922112,44109824,64798720,5488640,34795520,278528
2023-03-22 23:38:00,20832256,327258112,70819840,4149248,217100288,38715392,64741376,10571776,262713344,261705728,23269376,269295616,18661376,9707520,8179712,8269824,8871936,9052160,12075008,9011200,9056256,11509760,8355840,8105984,9420800,8462336,8376320,18522112,17899520,18255872,65941504,49803264,69480448,35790848,66834432,13344768,9625600,6651904,6754304,6656000,4820992,4825088,4886528,7774208,66752512,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55660544,52699136,50950144,2621440,20455424,293318656,69464064,3997696,309485568,1312149504,6533120,6561792,8114176,7532544,270761984,89219072,670875648,910671872,994553856,114393088,16617472,36130816,620511232,12279808,11571200,11976704,53309440,2666496,292864000,610304,606208,618496,286720,116465664,115355648,118870016,52486144,64798720,5488640,34787328,278528
2023-03-22 23:40:00,20836352,327258112,70819840,4341760,217100288,39235584,64741376,10477568,260964352,265359360,23273472,270086144,18657280,9707520,8261632,8269824,8871936,9052160,12075008,9011200,9056256,11550720,8355840,8105984,9416704,8462336,8376320,18522112,17895424,18251776,59387904,49147904,70107136,35790848,67969024,13348864,9625600,6651904,6754304,6660096,4820992,4825088,4890624,7774208,66748416,69029888,42401792,43995136,14938112,14598144,15024128,10502144,55660544,52695040,50950144,2621440,20361216,293318656,69464064,3952640,309534720,1611714560,6565888,6553600,7344128,7622656,270761984,89223168,670871552,910536704,956133376,114507776,16662528,36319232,663412736,14327808,11919360,11792384,53309440,2662400,292864000,610304,606208,618496,286720,113463296,115294208,119881728,47767552,64798720,5488640,34787328,278528
2023-03-22 23:42:00,20840448,327258112,70823936,4341760,217100288,39239680,64741376,10481664,259993600,265318400,23269376,263127040,18665472,9707520,8261632,8269824,8871936,9052160,12075008,9011200,9056256,11460608,8355840,8110080,9416704,8462336,8376320,18522112,17895424,18251776,59392000,49143808,70295552,35790848,68636672,13344768,9625600,6651904,6758400,6660096,4820992,4825088,4886528,7774208,66744320,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55656448,52699136,50954240,2621440,22032384,293318656,69464064,3977216,315277312,1338466304,6557696,6537216,7417856,7536640,270761984,89223168,670875648,910540800,977035264,114143232,16662528,35655680,661684224,13541376,13090816,11718656,53309440,2793472,292864000,610304,606208,618496,286720,117579776,113307648,114323456,43888640,64798720,5488640,34791424,278528
2023-03-22 23:44:00,20942848,327258112,70823936,4341760,217100288,38912000,64741376,10481664,260136960,265359360,23273472,266149888,20017152,9707520,8187904,8269824,8871936,9052160,12075008,9011200,9056256,11460608,8355840,8105984,9416704,8462336,8376320,18522112,17895424,18251776,59387904,49147904,70828032,35790848,67911680,13344768,9629696,6651904,6754304,6656000,4820992,4825088,4886528,7774208,66748416,69025792,42401792,43995136,14934016,14598144,15024128,10502144,55652352,52690944,50954240,2621440,21028864,293318656,69464064,3989504,305020928,1465163776,6541312,6545408,8105984,7741440,270761984,89223168,670879744,910536704,956461056,114470912,16719872,36306944,669102080,13586432,13266944,11763712,53309440,2666496,292864000,610304,606208,618496,286720,117571584,112783360,120573952,43892736,64798720,5488640,34791424,278528
2023-03-22 23:46:00,19791872,327258112,70823936,4337664,217100288,39096320,64741376,10477568,261439488,265416704,23273472,267350016,19353600,9707520,8187904,8269824,8871936,9052160,12075008,9011200,9056256,11599872,8355840,8105984,9416704,8462336,8376320,18522112,17895424,18251776,75948032,49147904,70787072,35790848,67338240,13344768,9629696,6647808,6758400,6656000,4820992,4825088,4886528,7774208,66744320,69025792,42397696,43995136,14938112,14598144,15024128,10502144,55660544,52699136,50958336,2621440,21049344,293318656,69447680,3997696,305106944,1668689920,6590464,6569984,8105984,7495680,270761984,89346048,670875648,910532608,956485632,113405952,16523264,36966400,641175552,14344192,11698176,11280384,53309440,2793472,292864000,610304,606208,618496,286720,116486144,113844224,114806784,43896832,64798720,5472256,34787328,278528
2023-03-22 23:48:00,20942848,327245824,70799360,4292608,217100288,39096320,64741376,10481664,261861376,261898240,23269376,267366400,20045824,9707520,8187904,8269824,8871936,9052160,12075008,9015296,9089024,11567104,8355840,8105984,9416704,8462336,8376320,18522112,17895424,18251776,60633088,49143808,73457664,35790848,71077888,13348864,9629696,6651904,6754304,6660096,4820992,4825088,4886528,7774208,66740224,69025792,42401792,43995136,14938112,14598144,15024128,10502144,55652352,52690944,50958336,2621440,21012480,293318656,69451776,3997696,294940672,1261076480,6594560,6496256,8114176,7626752,270761984,89219072,671023104,910544896,978620416,114143232,16596992,36638720,462016512,13459456,12050432,12722176,53309440,2662400,292864000,610304,606208,618496,286720,120524800,114053120,119402496,52436992,64798720,5488640,34791424,278528
2023-03-22 23:50:00,21024768,327245824,70795264,4288512,217100288,39096320,64741376,10481664,261824512,263032832,23269376,268054528,20672512,9707520,8261632,8269824,8876032,9052160,12075008,9011200,9089024,11436032,8355840,8110080,9416704,8462336,8376320,18522112,17903616,18251776,60641280,49147904,74317824,35790848,71786496,13348864,9629696,6651904,6754304,6660096,4820992,4825088,4886528,7774208,66744320,69025792,42397696,43995136,14938112,14598144,15024128,10502144,55656448,52695040,50954240,2621440,20832256,293318656,69451776,3948544,304291840,1592627200,6803456,6512640,8105984,7610368,270761984,89219072,670875648,910663680,948490240,117579776,16592896,36638720,658116608,12345344,11747328,11898880,53309440,2793472,292864000,610304,606208,618496,286720,114679808,114364416,120434688,49790976,64798720,5488640,34791424,278528
2023-03-22 23:52:00,20819968,327245824,70848512,4292608,217100288,39096320,64745472,10567680,262836224,263864320,23269376,268111872,20672512,9707520,8261632,8269824,8871936,9052160,12075008,9011200,9093120,11444224,8355840,8110080,9416704,8462336,8376320,18522112,17899520,18251776,60641280,49934336,74616832,35790848,67596288,13344768,9629696,6651904,6758400,6656000,4820992,4825088,4882432,7774208,66748416,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55652352,52695040,50950144,2621440,22220800,293318656,69447680,3952640,307916800,1608630272,6680576,6569984,7303168,7598080,270761984,89223168,670871552,910540800,1002057728,114860032,16601088,36642816,643907584,13524992,11845632,11837440,53309440,2662400,292864000,610304,606208,618496,286720,119816192,112373760,117850112,44285952,64798720,5488640,34787328,278528
2023-03-22 23:54:00,20533248,327245824,70848512,4292608,217100288,39100416,64745472,10571776,262991872,263979008,24080384,268070912,17879040,9707520,8261632,8269824,8871936,9052160,12075008,9011200,9093120,11444224,8355840,8110080,9416704,8462336,8376320,18522112,17895424,18292736,60641280,49934336,74715136,35790848,71086080,13348864,9629696,6651904,6758400,6656000,4820992,4820992,4886528,7774208,66744320,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55656448,52695040,50950144,2621440,20729856,293318656,69451776,3948544,308981760,1468174336,6688768,6545408,7507968,7753728,270761984,89223168,670879744,909824000,954114048,113389568,16592896,35909632,656232448,12271616,11563008,13262848,53309440,2662400,292864000,610304,606208,618496,286720,117850112,114364416,118337536,43569152,64798720,5492736,34791424,278528
2023-03-22 23:56:00,18972672,327245824,70848512,4292608,217100288,39100416,64749568,10575872,262791168,263954432,24084480,265248768,18817024,9707520,8261632,8269824,8871936,9052160,12075008,9142272,9093120,11509760,8355840,8110080,9416704,8462336,8376320,18526208,17895424,18251776,60641280,48951296,74973184,35790848,66596864,13348864,9629696,6651904,6754304,6656000,4820992,4825088,4882432,7774208,66748416,69029888,42397696,43995136,14934016,14598144,15024128,10502144,55652352,52690944,50954240,2621440,21139456,293318656,69165056,3948544,301326336,1695309824,6541312,6635520,8138752,8216576,270761984,89219072,669827072,909639680,956624896,115265536,16629760,36782080,672579584,12025856,11087872,12050432,53309440,2662400,292864000,610304,606208,618496,286720,119816192,110743552,119132160,43569152,64798720,5488640,34787328,278528
2023-03-22 23:58:00,19841024,327254016,70914048,4288512,217100288,38703104,64745472,10579968,263483392,264417280,24084480,267362304,19705856,9707520,8261632,8269824,8871936,9052160,12075008,9011200,9093120,11591680,8355840,8110080,9416704,8462336,8376320,18522112,17899520,18251776,60641280,48951296,76558336,35790848,67985408,13344768,9629696,6651904,6758400,6656000,4820992,4825088,4886528,7774208,66748416,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55656448,52695040,50954240,2621440,20709376,293318656,69230592,3952640,300765184,1491771392,6656000,6668288,8130560,7606272,270761984,89219072,670158848,909635584,981798912,115572736,16633856,36147200,656629760,12230656,14327808,11710464,53309440,2662400,292864000,610304,606208,618496,286720,112283648,112893952,118411264,53862400,64798720,5484544,34787328,278528
2023-03-23 00:00:00,19955712,327254016,70909952,4292608,217100288,38719488,64745472,10575872,263499776,266448896,24080384,268607488,21319680,9707520,8261632,8269824,8871936,9052160,12079104,9011200,9093120,11411456,8355840,8110080,9416704,8462336,8376320,18522112,17895424,18251776,60645376,48955392,77246464,35790848,68005888,13344768,9629696,6651904,6754304,6656000,4820992,4825088,4882432,7774208,66744320,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55660544,52699136,50954240,2621440,20852736,293318656,69230592,3948544,303001600,1645887488,6623232,6586368,8122368,7610368,270761984,89219072,670826496,909631488,947347456,113262592,16629760,36151296,643129344,12132352,11264000,13205504,53309440,2662400,292864000,610304,606208,618496,286720,117723136,113135616,120459264,47087616,64798720,5496832,34787328,278528
2023-03-23 00:02:00,19304448,327254016,70914048,4292608,217100288,38719488,64745472,10575872,263495680,266563584,24088576,268529664,21340160,9707520,8261632,8269824,8871936,9052160,12079104,9011200,9097216,11411456,8355840,8110080,9416704,8462336,8376320,18526208,17895424,18251776,60645376,48959488,77185024,35790848,71532544,13344768,9629696,6656000,6754304,6656000,4820992,4825088,4886528,7774208,66744320,69029888,42401792,43995136,14934016,14598144,15024128,10502144,55660544,52695040,50954240,2621440,21774336,293318656,69177344,3948544,378179584,1275039744,6680576,6569984,8114176,7630848,270761984,89219072,669769728,909635584,986193920,112902144,16629760,36147200,623964160,11726848,11247616,12136448,53309440,2662400,292864000,610304,606208,618496,286720,117592064,107995136,121483264,47144960,64798720,5476352,34787328,278528
2023-03-23 00:04:00,19988480,327254016,70664192,4243456,217100288,38719488,64745472,10575872,264314880,266629120,24088576,265826304,21413888,9707520,8261632,8269824,8871936,9052160,12079104,9011200,9056256,11411456,8355840,8110080,9416704,8462336,8376320,18522112,17895424,18251776,79020032,48955392,77553664,35790848,68366336,13344768,9629696,6647808,6754304,6656000,4820992,4825088,4886528,7774208,66744320,69029888,42401792,43995136,14938112,14598144,15024128,10502144,55656448,52695040,50954240,2621440,21721088,293318656,69263360,3952640,356241408,1476177920,7008256,6774784,8105984,7516160,270761984,89227264,669773824,909635584,955654144,114225152,16633856,36147200,657944576,11747328,11800576,11948032,53309440,2662400,292864000,610304,606208,618496,286720,116637696,113336320,122511360,43884544,64798720,5500928,34787328,278528
2023-03-23 00:06:00,20770816,327254016,70668288,4317184,217100288,38719488,64745472,10485760,264208384,262508544,24084480,264687616,20742144,9707520,8261632,8273920,8876032,9183232,12079104,9011200,9056256,11411456,8355840,8110080,9416704,8462336,8376320,18522112,17895424,18251776,60313600,48955392,77692928,35790848,68419584,13365248,9629696,6651904,6754304,6656000,4820992,4825088,4886528,7774208,66744320,69029888,42401792,43995136,14938112,14598144,15024128,10506240,55660544,52695040,50958336,2621440,21499904,293318656,69595136,3989504,317206528,1483296768,6508544,6987776,8105984,8220672,270761984,89219072,670285824,910299136,955658240,114708480,16691200,35434496,749547520,12238848,12238848,11804672,53309440,2793472,292864000,610304,606208,618496,286720,118640640,113467392,119558144,43880448,64798720,5488640,34787328,278528
2023-03-23 00:08:00,20774912,327249920,70664192,4194304,217100288,38723584,64745472,10481664,264208384,262307840,23097344,263041024,21037056,9707520,8261632,8269824,8876032,9052160,12079104,9011200,9056256,11411456,8355840,8110080,9416704,8462336,8376320,18526208,17895424,18251776,73420800,49938432,75079680,35799040,68587520,13365248,9629696,6651904,6754304,6656000,4820992,4825088,4882432,7774208,66744320,69025792,42401792,43995136,14938112,14598144,15024128,10502144,55656448,52690944,50954240,2621440,21299200,293318656,69464064,3997696,316166144,1438687232,6508544,6676480,8097792,7614464,270761984,89219072,670158848,910303232,1002725376,114450432,16691200,36114432,659513344,12009472,11272192,13819904,53309440,2662400,292864000,610304,606208,618496,286720,116838400,113336320,119185408,51064832,64798720,5488640,34787328,278528
2023-03-23 00:10:00,20770816,327249920,70594560,4374528,217100288,38723584,64745472,10481664,264224768,265027584,23154688,267812864,18755584,9707520,8261632,8269824,8876032,9052160,12083200,9011200,9056256,11411456,8359936,8114176,9416704,8462336,8376320,18542592,17895424,18251776,58687488,49217536,74645504,35790848,67604480,13361152,9629696,6656000,6758400,6656000,4820992,4825088,4882432,7774208,66748416,69025792,42401792,43995136,14934016,14598144,15024128,10502144,55656448,52690944,50954240,2621440,20680704,293318656,69283840,3997696,305500160,1308987392,6516736,6799360,8122368,7720960,270761984,89219072,670162944,908730368,945991680,114589696,16687104,36777984,645259264,11632640,11337728,14417920,53309440,2662400,292864000,610304,606208,618496,286720,117751808,112459776,119951360,50257920,64798720,5488640,34795520,278528
2023-03-23 00:12:00,20774912,327249920,70627328,4374528,217100288,38719488,64745472,10481664,264228864,265216000,23158784,268173312,20271104,9723904,8278016,8269824,8876032,9052160,12079104,9011200,9056256,11411456,8355840,8110080,9416704,8462336,8376320,18526208,17895424,18276352,58867712,49221632,75096064,35790848,67604480,13361152,9629696,6651904,6754304,6656000,4820992,4825088,4886528,7774208,66744320,69025792,42401792,43995136,14938112,14598144,15024128,10502144,55660544,52695040,50954240,2621440,22089728,293322752,69165056,3997696,305479680,1342509056,6574080,7036928,7393280,7483392,270761984,89227264,670154752,908738560,987541504,114782208,16519168,36777984,476061696,11579392,14159872,12808192,53309440,2662400,292864000,610304,606208,618496,286720,117149696,107503616,119951360,44171264,64798720,5423104,34787328,278528
2023-03-23 00:14:00,20803584,327249920,70811648,4374528,217100288,38723584,64745472,10481664,262184960,262152192,23162880,265355264,20938752,9723904,8286208,8269824,8880128,9052160,12079104,9011200,9056256,11411456,8355840,8110080,9416704,8462336,8376320,18522112,17895424,18259968,60137472,49217536,72925184,35790848,67604480,13365248,9629696,6651904,6758400,6656000,4820992,4825088,4886528,7774208,66748416,69029888,42401792,43995136,14938112,14598144,15024128,10502144,55656448,52695040,50950144,2621440,21217280,293318656,69361664,4001792,308129792,1587515392,6557696,6610944,8114176,7507968,270761984,89219072,669376512,908726272,955736064,114614272,16510976,36777984,642555904,12894208,11255808,11534336,53309440,2662400,292864000,610304,606208,618496,286720,118644736,108683264,117387264,43585536,64798720,5423104,34787328,278528
2023-03-23 00:16:00,20803584,327249920,70819840,4349952,217100288,38719488,64745472,10481664,259903488,263061504,23154688,265646080,20242432,9838592,8192000,8269824,8880128,9052160,12083200,9011200,9056256,11411456,8359936,8110080,9416704,8462336,8376320,18522112,17899520,18251776,60166144,49221632,74121216,35790848,67604480,13365248,9629696,6651904,6758400,6656000,4820992,4820992,4882432,7774208,66740224,69029888,42401792,43995136,14938112,14598144,15024128,10502144,55656448,52695040,50954240,2621440,21065728,293318656,69234688,4001792,312295424,1508245504,6705152,6692864,8114176,8237056,270761984,89219072,669618176,908734464,953704448,112402432,16531456,36794368,535805952,12001280,11456512,11804672,53186560,2662400,292864000,610304,606208,618496,286720,116072448,113336320,119951360,43589632,64798720,5447680,34787328,278528
2023-03-23 00:18:00,19054592,327258112,70823936,4345856,217100288,38719488,64745472,10481664,261689344,261783552,23158784,264658944,19202048,9748480,8187904,8269824,8876032,9052160,12079104,9011200,9056256,11354112,8355840,8110080,9416704,8462336,8376320,18522112,17920000,18251776,60243968,49221632,68325376,35790848,74153984,13361152,9629696,6651904,6754304,6656000,4820992,4825088,4882432,7774208,66744320,69025792,42401792,43999232,14938112,14598144,15024128,10502144,55656448,52699136,50954240,2621440,21299200,293318656,69095424,4001792,319647744,1529892864,6602752,6537216,8105984,7565312,270761984,89219072,670285824,908734464,984223744,118407168,16613376,36798464,656855040,11739136,12029952,11837440,53186560,2666496,292864000,610304,606208,618496,286720,115630080,114974720,120573952,52277248,64798720,5480448,34787328,278528
