"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-24 04:40:00,20074496,327290880,71147520,4304896,217100288,38907904,64774144,10395648,265691136,263241728,24170496,265179136,19861504,9707520,8232960,8241152,8998912,9056256,12005376,8974336,9129984,11649024,8437760,8212480,9543680,8462336,8376320,18505728,19570688,18251776,66711552,49500160,74903552,36212736,67469312,13303808,9633792,6656000,6758400,6676480,4820992,4820992,4886528,584609792,647176192,21819392,16838656,19365888,11784192,591650816,7794688,66895872,69357568,42487808,44326912,14901248,14606336,15024128,10502144,55828480,52809728,52469760,2621440,21143552,293318656,69525504,4038656,303075328,1645703168,6942720,6733824,8409088,7598080,270761984,90513408,675991552,924868608,977788928,117813248,16494592,37523456,803438592,12652544,11755520,14184448,53338112,2662400,292864000,610304,606208,618496,286720,50634752,65740800,5496832,34598912,278528
2023-03-24 04:42:00,20779008,327290880,71151616,4255744,217100288,38903808,64774144,10395648,265736192,263348224,24166400,267399168,19542016,9707520,8232960,8241152,8994816,9056256,12009472,8974336,9138176,11534336,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,57978880,49500160,74899456,36212736,68694016,13307904,9633792,6656000,6758400,6676480,4820992,4825088,4882432,604540928,610119680,21856256,16838656,19386368,11644928,621703168,7794688,66895872,69357568,42500096,44212224,14901248,14606336,15024128,10502144,55832576,52817920,52469760,2621440,22167552,293318656,69521408,3997696,303124480,1525981184,6934528,6635520,7327744,7622656,270761984,90517504,675995648,925278208,985337856,114515968,16506880,37523456,666333184,12128256,12042240,11366400,53338112,2793472,292864000,610304,606208,618496,286720,44023808,65740800,5488640,34598912,278528
2023-03-24 04:44:00,19894272,327290880,70959104,4198400,217100288,38903808,64774144,10391552,265748480,263397376,24174592,268554240,19693568,9707520,8232960,8241152,8994816,9056256,12005376,8974336,9138176,11534336,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,57978880,49496064,74588160,36212736,67670016,13299712,9633792,6656000,6762496,6676480,4820992,4820992,4882432,589729792,609619968,21966848,16838656,19304448,11657216,607551488,7794688,66895872,69361664,42504192,44212224,14897152,14606336,15024128,10502144,55832576,52813824,52469760,2621440,20766720,293318656,69787648,4001792,309108736,1655730176,6934528,6586368,7802880,7540736,270761984,90525696,675991552,925282304,985739264,112803840,16510976,36245504,663621632,12087296,13684736,11632640,53338112,2793472,292864000,610304,606208,618496,286720,44019712,65740800,5537792,34717696,278528
2023-03-24 04:46:00,20099072,327290880,70971392,4231168,217100288,40017920,64774144,10395648,265912320,263561216,24838144,263909376,20590592,9707520,8232960,8241152,8994816,9056256,12005376,8974336,9138176,11534336,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,57982976,49631232,74657792,36212736,69349376,13303808,9633792,6656000,6758400,6676480,4820992,4825088,4882432,604889088,599052288,22097920,16838656,19324928,11649024,581394432,7794688,66895872,69357568,42504192,44212224,14897152,14606336,15024128,10502144,55832576,52817920,52473856,2621440,20930560,293322752,69656576,3997696,309022720,1381654528,6959104,6553600,8343552,7741440,270761984,90529792,675991552,923910144,962990080,115855360,16515072,36229120,639143936,11685888,11788288,12263424,53338112,2662400,292864000,610304,606208,618496,286720,44044288,65740800,5570560,34598912,278528
2023-03-24 04:48:00,20733952,327282688,71409664,4284416,217100288,40017920,64774144,10391552,265883648,264904704,24834048,267243520,20652032,9707520,8232960,8241152,8994816,9056256,12005376,8974336,9138176,11534336,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18255872,57720832,49631232,75382784,36212736,72945664,13303808,9633792,6656000,6762496,6676480,4820992,4825088,4886528,590864384,617431040,22007808,16838656,19365888,11653120,591618048,7794688,66895872,69353472,42508288,44212224,14897152,14606336,15024128,10502144,55828480,52813824,52469760,2621440,21377024,293318656,69767168,3956736,312098816,1510064128,6959104,6463488,7335936,7626752,270761984,90537984,675995648,925233152,992796672,113233920,16510976,36229120,655876096,11956224,13361152,12034048,53338112,2662400,292864000,610304,606208,618496,286720,54206464,65740800,5570560,34598912,278528
2023-03-24 04:50:00,19099648,327282688,71413760,4284416,217100288,40017920,64774144,10391552,266625024,265056256,24186880,268828672,17784832,9764864,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11534336,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,57724928,49434624,75345920,36212736,76259328,13303808,9633792,6656000,6758400,6676480,4820992,4825088,4886528,606146560,578260992,21950464,16838656,19451904,11653120,584843264,7794688,66895872,69353472,42430464,44212224,14897152,14606336,15024128,10502144,55824384,52817920,52469760,2621440,21073920,293318656,69656576,3956736,313364480,1342140416,7065600,6586368,7729152,7610368,270761984,90546176,675995648,925237248,978616320,112783360,16510976,36233216,434950144,11612160,12091392,11485184,53338112,2797568,292864000,610304,606208,618496,286720,50507776,65740800,5496832,34598912,278528
2023-03-24 04:52:00,20058112,327282688,71438336,4280320,217100288,38903808,64774144,10407936,263127040,265060352,24870912,267034624,18681856,9756672,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11534336,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,57724928,49979392,75345920,36212736,69173248,13299712,9633792,6656000,6758400,6680576,4820992,4825088,4882432,612786176,621998080,21975040,16838656,19496960,11665408,612327424,7794688,66899968,69357568,42434560,44212224,14897152,14606336,15024128,10502144,55832576,52817920,52469760,2621440,22294528,293318656,69787648,3960832,309600256,1578663936,6991872,6471680,8237056,7520256,270761984,90546176,675987456,925233152,1002205184,115740672,16543744,36229120,668655616,13426688,12623872,11763712,53338112,2793472,292864000,610304,606208,618496,286720,44224512,65740800,5488640,34598912,278528
2023-03-24 04:54:00,20721664,327282688,71438336,4268032,217100288,38932480,64774144,10407936,262176768,265007104,24412160,266158080,20316160,9846784,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11616256,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,57593856,49520640,75902976,36212736,67911680,13303808,9633792,6651904,6762496,6676480,4820992,4825088,4886528,625233920,596889600,21999616,16838656,19324928,11780096,609927168,7794688,66895872,69357568,42434560,44212224,14897152,14606336,15024128,10506240,55828480,52813824,52469760,2621440,21065728,293318656,69656576,3956736,309657600,1366290432,7327744,6512640,7319552,7749632,270761984,90546176,675995648,925360128,975073280,114429952,16605184,36229120,674217984,11673600,12050432,11730944,53338112,2662400,292864000,610304,606208,618496,286720,44224512,65740800,5488640,34598912,278528
2023-03-24 04:56:00,19394560,327282688,71438336,4280320,217100288,39391232,64774144,10407936,263585792,264380416,23040000,266420224,17944576,9715712,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11616256,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,88154112,49295360,75988992,36212736,68345856,13303808,9633792,6656000,6758400,6676480,4820992,4825088,4882432,634634240,574308352,21757952,16838656,19369984,11657216,581640192,7794688,66899968,69361664,42434560,44212224,14897152,14606336,15024128,10506240,55828480,52940800,52465664,2621440,21262336,293318656,69660672,3964928,313389056,1354395648,6983680,6569984,7483392,7626752,270761984,90546176,675995648,925233152,970915840,114208768,16609280,36229120,681791488,13172736,12189696,11550720,53338112,2662400,292864000,610304,606208,618496,286720,43966464,65740800,5488640,34598912,278528
2023-03-24 04:58:00,20176896,327278592,71626752,4235264,217100288,39391232,64774144,10412032,263692288,260608000,23085056,268759040,18849792,9715712,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11657216,8437760,8216576,9543680,8462336,8376320,18505728,17895424,18251776,53661696,49299456,75857920,36212736,67543040,13299712,9633792,6651904,6762496,6676480,4820992,4825088,4886528,640086016,579346432,21766144,16842752,19394560,11644928,628928512,7794688,66891776,69361664,42430464,44212224,14897152,14606336,15024128,10506240,55824384,52817920,52469760,2621440,20578304,293318656,69533696,3997696,301584384,1503510528,6975488,6676480,7376896,7909376,270761984,90546176,675991552,925237248,993525760,113975296,16494592,35262464,660422656,14192640,15286272,15433728,53264384,2662400,292864000,610304,606208,618496,286720,52609024,65740800,5492736,34603008,278528
2023-03-24 05:00:00,20811776,327278592,71626752,4268032,217100288,39391232,64774144,10407936,263884800,263323648,23220224,269410304,19881984,9715712,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11526144,8437760,8216576,9547776,8462336,8376320,18505728,17895424,18251776,54861824,49299456,75669504,36212736,66969600,13303808,9633792,6656000,6762496,6676480,4820992,4820992,4886528,642891776,586002432,21897216,16838656,19402752,11649024,584654848,7794688,66891776,69361664,42442752,44212224,14897152,14606336,15024128,10506240,55828480,52817920,52469760,2621440,20725760,293318656,69603328,3997696,310534144,1335959552,6959104,6766592,7344128,7614464,270761984,90546176,675995648,925364224,977489920,114266112,16547840,35565568,663650304,11722752,11534336,11812864,53264384,2662400,292864000,610304,606208,618496,286720,49676288,65740800,5488640,34598912,278528
2023-03-24 05:02:00,19791872,327278592,71626752,4263936,217100288,38866944,64774144,10407936,263983104,262365184,23285760,266207232,20578304,9715712,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11534336,8437760,8216576,9547776,8462336,8376320,18505728,17895424,18251776,55791616,49295360,75952128,36212736,66068480,13307904,9633792,6651904,6762496,6676480,4820992,4820992,4886528,642924544,610811904,21909504,16838656,19402752,11649024,630935552,7794688,66895872,69361664,42438656,44212224,14897152,14606336,15024128,10502144,55828480,52817920,52469760,2621440,22650880,293318656,69611520,3997696,312463360,1635954688,7221248,6504448,7720960,7569408,270761984,90546176,675995648,924545024,983429120,116748288,16691200,35569664,670457856,14426112,13721600,11931648,53264384,2662400,292864000,610304,606208,618496,286720,47763456,65740800,5513216,34598912,278528
2023-03-24 05:04:00,21528576,327278592,71626752,4263936,217100288,38879232,64774144,10407936,264769536,262017024,23388160,265412608,17756160,9715712,8237056,8241152,8994816,9056256,12005376,8974336,9146368,11534336,8441856,8216576,9547776,8462336,8376320,18505728,17895424,18251776,56209408,49299456,76390400,36212736,66973696,13303808,9633792,6656000,6758400,6676480,4820992,4825088,4886528,599240704,574922752,22044672,16838656,19402752,11653120,583299072,7794688,66899968,69361664,42446848,44138496,14897152,14606336,15024128,10502144,55824384,52813824,52465664,2621440,20688896,293318656,69623808,3997696,302469120,1313976320,7106560,7045120,8318976,7548928,270761984,90546176,675991552,924536832,968417280,113201152,16703488,36229120,418234368,12120064,11890688,11431936,53264384,2662400,292864000,610304,606208,618496,286720,44580864,65740800,5562368,34598912,278528
2023-03-24 05:06:00,19976192,327278592,71626752,4268032,217100288,38875136,64774144,10407936,265342976,260419584,23396352,267833344,19488768,9715712,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11616256,8437760,8216576,9547776,8462336,8376320,18505728,17895424,18251776,56373248,49299456,75722752,36212736,68857856,13172736,9633792,6656000,6758400,6676480,4820992,4820992,4890624,611598336,566644736,22052864,16842752,19402752,11669504,582668288,7794688,66891776,69361664,42377216,44138496,14901248,14606336,15024128,10502144,55828480,52817920,52469760,2621440,21209088,293318656,69619712,3997696,310489088,1518645248,6737920,7077888,7393280,7593984,270761984,90546176,675139584,925200384,968867840,113123328,16707584,36876288,659660800,11456512,14966784,11968512,53264384,2666496,292864000,610304,606208,618496,286720,43229184,65740800,5566464,34598912,278528
2023-03-24 05:08:00,20328448,327286784,71626752,4255744,217100288,38879232,64774144,10407936,262795264,263110656,23392256,269029376,20680704,9773056,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11649024,8437760,8216576,9547776,8462336,8376320,18505728,17895424,18251776,63582208,50348032,77045760,36212736,69185536,13172736,9633792,6656000,6762496,6676480,4820992,4825088,4890624,620486656,586596352,21950464,16838656,19431424,11653120,605364224,7794688,66899968,69230592,42377216,44138496,14901248,14606336,15028224,10502144,55828480,52817920,52469760,2621440,21094400,293318656,69689344,4001792,317108224,1453047808,6705152,6512640,7483392,7798784,270761984,90546176,675143680,925204480,1008713728,113250304,16445440,36880384,646832128,13357056,11915264,11784192,53264384,2662400,292864000,610304,606208,618496,286720,49692672,65740800,5570560,34598912,278528
2023-03-24 05:10:00,19345408,327286784,71626752,4317184,217100288,38879232,64774144,10412032,264011776,263827456,23461888,270245888,21041152,9740288,8232960,8241152,8994816,9056256,12005376,8978432,9146368,11649024,8445952,8216576,9547776,8462336,8376320,18509824,17895424,18251776,57556992,49451008,70062080,36212736,70197248,13205504,9633792,6656000,6758400,6680576,4820992,4825088,4890624,618508288,603746304,21950464,16842752,19333120,11653120,601903104,7794688,66895872,69222400,42377216,44138496,14901248,14606336,15024128,10502144,55828480,52809728,52469760,2621440,21200896,293318656,69689344,3997696,318328832,1577091072,6770688,6758400,8302592,7520256,270761984,90558464,675164160,925212672,978456576,116256768,16539648,35553280,673746944,12275712,12058624,11649024,53264384,2662400,292864000,610304,606208,618496,286720,51003392,65740800,5488640,34603008,278528
2023-03-24 05:12:00,18317312,327286784,71630848,4313088,217100288,38879232,64774144,10407936,264089600,264441856,23470080,272154624,18161664,9854976,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11665408,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,57561088,49451008,71323648,36212736,67510272,13299712,9633792,6651904,6762496,6676480,4820992,4825088,4886528,613609472,564125696,21950464,16838656,19365888,11661312,607031296,7794688,66899968,69230592,42377216,44138496,14901248,14606336,15024128,10502144,55828480,52813824,52469760,2621440,22433792,293318656,69689344,3997696,312098816,1568190464,6762496,6615040,7385088,7897088,270761984,90558464,675139584,924684288,984334336,114077696,16539648,36204544,675172352,12120064,12042240,11513856,53264384,2666496,292864000,610304,606208,618496,286720,50302976,65740800,5488640,34734080,278528
2023-03-24 05:14:00,19025920,327286784,71630848,4317184,217100288,38879232,64774144,10407936,264863744,258232320,23470080,266919936,19525632,9682944,8232960,8241152,8994816,9060352,12005376,8974336,9146368,11677696,8445952,8220672,9547776,8462336,8376320,18509824,17895424,18251776,89739264,49451008,71000064,36212736,70201344,13303808,9633792,6656000,6762496,6676480,4820992,4820992,4890624,601411584,565432320,21950464,16838656,19374080,11665408,588214272,7794688,66895872,69230592,42377216,44138496,14897152,14606336,15024128,10502144,55832576,52813824,52469760,2621440,21274624,293318656,69824512,3997696,307122176,1481691136,6762496,6643712,7458816,7536640,270761984,90546176,675143680,925155328,969916416,113451008,16535552,35348480,670257152,12902400,12222464,11870208,53264384,2662400,292864000,610304,606208,618496,286720,44101632,65740800,5488640,34598912,278528
2023-03-24 05:16:00,18305024,327286784,71630848,4313088,217100288,39550976,64774144,10444800,265216000,259076096,23470080,265797632,20627456,9682944,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11563008,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,55726080,49451008,71905280,36212736,71176192,13303808,9633792,6651904,6758400,6676480,4820992,4820992,4890624,648753152,586727424,22024192,16838656,19374080,11657216,627765248,7794688,66899968,69230592,42377216,44097536,14897152,14606336,15024128,10502144,55828480,52817920,52469760,2621440,20836352,293318656,69689344,3997696,309223424,1657573376,6770688,6733824,8278016,7618560,270761984,90546176,675143680,925163520,970293248,113459200,16584704,35328000,766820352,12849152,11845632,13103104,53264384,2662400,292864000,610304,606208,618496,286720,44097536,65740800,5488640,34598912,278528
2023-03-24 05:18:00,19013632,327286784,71630848,4243456,217100288,39546880,64774144,10493952,265834496,262729728,23470080,268685312,20516864,9822208,8232960,8241152,8994816,9056256,12009472,8978432,9146368,11563008,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,55783424,49451008,71806976,36212736,67432448,13168640,9633792,6656000,6758400,6676480,4820992,4825088,4890624,622878720,578580480,22028288,16838656,19374080,11661312,586772480,7794688,66895872,69230592,42377216,44097536,14897152,14606336,15024128,10502144,55828480,52813824,52469760,2621440,21032960,293318656,69689344,3997696,303206400,1403146240,6762496,6733824,7385088,7565312,270761984,90546176,675151872,925163520,991051776,112668672,16584704,35336192,666759168,12980224,12001280,13500416,53264384,2666496,292864000,610304,606208,618496,286720,44097536,65740800,5488640,34598912,278528
2023-03-24 05:20:00,19128320,327290880,71634944,4239360,217100288,38891520,64774144,10506240,265805824,262451200,23470080,266797056,20717568,9838592,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11563008,8445952,8216576,9547776,8462336,8376320,18505728,17899520,18251776,55951360,49455104,72572928,36212736,66646016,13172736,9633792,6656000,6762496,6676480,4820992,4820992,4890624,649695232,608432128,22024192,16838656,19374080,11653120,636526592,7794688,66895872,69230592,42381312,44097536,14897152,14606336,15024128,10502144,55832576,52809728,52469760,2621440,21159936,293318656,69689344,4038656,310018048,1663848448,6885376,6488064,7483392,7868416,270761984,90546176,675151872,924483584,977584128,114446336,16588800,35328000,673398784,12324864,13217792,12083200,53264384,2666496,292864000,610304,606208,618496,286720,53067776,65740800,5492736,34598912,278528
2023-03-24 05:22:00,19357696,327274496,71630848,4317184,217100288,38891520,64774144,10543104,265875456,263553024,23470080,270594048,20729856,9854976,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11563008,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,56115200,50368512,70942720,36212736,71966720,13303808,9633792,6656000,6762496,6676480,4820992,4825088,4886528,646475776,586960896,21843968,16838656,19374080,11653120,588353536,7794688,66891776,69226496,42381312,44097536,14897152,14606336,15024128,10502144,55832576,52813824,52469760,2621440,21434368,293318656,69820416,4038656,311291904,1491140608,6770688,6578176,8269824,7741440,270761984,90546176,675151872,924413952,1001971712,115146752,16588800,35328000,636882944,14995456,13127680,11636736,53264384,2662400,292864000,610304,606208,618496,286720,49950720,65740800,5496832,34607104,278528
2023-03-24 05:24:00,19406848,327274496,71630848,4313088,217100288,39411712,64782336,10555392,265809920,263667712,23470080,270602240,18046976,9879552,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11579392,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,56430592,49520640,71081984,36212736,69591040,13303808,9633792,6656000,6758400,6676480,4820992,4820992,4886528,637583360,578183168,21843968,16838656,19374080,11653120,594681856,7794688,66891776,69230592,42385408,44097536,14897152,14606336,15024128,10502144,55832576,52813824,52469760,2621440,20598784,293318656,69693440,4042752,311447552,1446535168,6803456,6717440,7278592,8335360,270761984,90546176,675045376,924418048,970428416,115036160,16584704,35991552,671805440,14544896,11612160,11853824,53264384,2666496,292864000,610304,606208,618496,286720,44146688,65740800,5423104,34603008,278528
2023-03-24 05:26:00,20099072,327274496,71630848,4313088,217100288,39411712,64778240,10555392,265850880,260530176,23146496,265469952,18837504,9879552,8232960,8241152,8994816,9056256,12005376,8974336,9146368,11587584,8445952,8220672,9547776,8462336,8376320,18505728,17895424,18280448,56430592,49520640,71712768,36212736,67624960,13299712,9633792,6656000,6762496,6676480,4820992,4825088,4890624,629366784,594038784,21843968,16838656,19374080,11649024,584839168,7794688,66895872,69230592,42381312,44097536,14897152,14606336,15024128,10506240,55824384,52817920,52469760,2621440,21176320,293318656,69689344,4038656,304701440,1352912896,6729728,6709248,7835648,7634944,270761984,90546176,675045376,924413952,970919936,112914432,16707584,36659200,650854400,12111872,11624448,13172736,53264384,2662400,292864000,610304,606208,618496,286720,44150784,65740800,5431296,34717696,278528
2023-03-24 05:28:00,20901888,327274496,71741440,4292608,217100288,38891520,64778240,10473472,265859072,259076096,23101440,266407936,19525632,9764864,8232960,8241152,8998912,9056256,12009472,8974336,9146368,11587584,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18255872,56426496,49520640,71786496,36212736,70811648,13336576,9633792,6656000,6758400,6676480,4820992,4825088,4890624,644599808,594550784,21843968,16838656,19374080,11653120,601288704,7794688,66895872,69246976,42385408,44097536,14897152,14606336,15024128,10502144,55828480,52813824,52465664,2621440,20836352,293318656,69693440,4071424,298426368,1655848960,6868992,6668288,8269824,7561216,270761984,90546176,675045376,924540928,987357184,117604352,16482304,35332096,666374144,11374592,12079104,13369344,53264384,2662400,292864000,610304,606208,618496,286720,43761664,65740800,5447680,34611200,278528
2023-03-24 05:30:00,20901888,327278592,71630848,4190208,217100288,40058880,64778240,10473472,262832128,260358144,23937024,264323072,19537920,9764864,8232960,8241152,8998912,9056256,12005376,8974336,9150464,11644928,8445952,8220672,9547776,8462336,8376320,18505728,17895424,18251776,56430592,49520640,72339456,36212736,67018752,13336576,9633792,6651904,6762496,6676480,4820992,4825088,4890624,654667776,608182272,21843968,16838656,19374080,11644928,592830464,7794688,66899968,69230592,42385408,44101632,14897152,14606336,15024128,10502144,55824384,52813824,52469760,2621440,21250048,293318656,69693440,4087808,311771136,1336717312,6868992,6660096,7491584,7524352,270761984,90546176,675422208,924545024,982106112,114352128,16535552,35975168,676032512,14290944,11952128,11608064,53264384,2793472,292864000,610304,606208,618496,286720,53305344,65740800,5451776,34603008,278528
2023-03-24 05:32:00,20242432,327278592,71630848,4276224,217100288,38952960,64778240,10473472,262774784,261300224,23994368,265027584,20361216,9764864,8232960,8241152,8998912,9056256,12005376,8974336,9146368,11644928,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,56438784,49520640,72503296,36212736,69312512,13332480,9633792,6651904,6762496,6676480,4820992,4825088,4886528,606302208,602099712,21868544,16838656,19243008,11657216,623497216,7794688,66891776,69230592,42385408,44097536,14897152,14606336,15024128,10502144,55828480,52809728,52465664,2621440,21671936,293318656,69689344,3989504,318357504,1532411904,6639616,6651904,7737344,8077312,270761984,90546176,675430400,924418048,983011328,112762880,16617472,35975168,674701312,12984320,11685888,12718080,53264384,2662400,292864000,610304,606208,618496,286720,50380800,65740800,5464064,34603008,278528
2023-03-24 05:34:00,20234240,327278592,71634944,4272128,217100288,39395328,64778240,10477568,263114752,260096000,24002560,266870784,20709376,9768960,8232960,8241152,8998912,9056256,12005376,8974336,9146368,11644928,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,56442880,49520640,72753152,36212736,68624384,13332480,9633792,6656000,6762496,6676480,4820992,4820992,4886528,604811264,619483136,21950464,16838656,19243008,11653120,649474048,7794688,66895872,69230592,42381312,44097536,14897152,14606336,15024128,10502144,55824384,52813824,52469760,2621440,20828160,293318656,69693440,3993600,298262528,1615319040,6803456,6635520,8253440,8298496,270761984,90546176,675418112,923746304,968474624,115265536,16437248,36638720,660770816,11563008,13172736,12058624,53264384,2662400,292864000,610304,606208,618496,286720,44228608,65740800,5464064,34603008,278528
2023-03-24 05:36:00,18296832,327278592,71639040,4276224,217100288,39395328,64778240,10473472,263331840,260542464,23994368,269312000,17940480,9764864,8241152,8241152,8998912,9056256,12005376,8974336,9146368,11644928,8445952,8216576,9547776,8462336,8376320,18505728,17895424,18251776,85479424,49319936,72810496,36212736,69935104,13332480,9633792,6656000,6762496,6676480,4820992,4825088,4894720,620429312,621686784,21950464,16838656,19316736,11780096,641425408,7794688,66899968,69226496,42385408,44097536,14897152,14606336,15024128,10502144,55832576,52822016,52469760,2621440,20860928,293318656,69693440,3989504,299941888,1464348672,6762496,6512640,7376896,7536640,270761984,90546176,675422208,924209152,968888320,114978816,16605184,36638720,675422208,12443648,11444224,11587584,53264384,2662400,292864000,610304,606208,618496,286720,44027904,65740800,5464064,34607104,278528
2023-03-24 05:38:00,18309120,327278592,71634944,4296704,217100288,40058880,64778240,10473472,263180288,260702208,23998464,266731520,19812352,9764864,8237056,8241152,8998912,9056256,12005376,8974336,9080832,11644928,8445952,8216576,9555968,8462336,8376320,18505728,17895424,18485248,69435392,50302976,73891840,36212736,70557696,13336576,9633792,6656000,6758400,6676480,4820992,4825088,4890624,608497664,614191104,21950464,16838656,19329024,11653120,637034496,7794688,66826240,69226496,42381312,44097536,14897152,14606336,15024128,10502144,55832576,52813824,52469760,2621440,20783104,293318656,69693440,3989504,307240960,1514049536,6852608,6619136,8351744,7553024,270761984,90546176,675422208,924340224,998428672,114241536,16605184,36638720,669679616,11964416,13578240,11460608,53264384,2662400,292864000,610304,606208,618496,286720,44027904,65740800,5472256,34603008,278528
