"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc0057de7b359b)","Receive Errors (lxc0ed3c8d2b8bf)","Receive Errors (lxc1b4eef799f9f)","Receive Errors (lxc2aa36708b137)","Receive Errors (lxc311bfcb71b98)","Receive Errors (lxc3217b30e5a4e)","Receive Errors (lxc36b6da5da010)","Receive Errors (lxc403df59b7f2f)","Receive Errors (lxc4b0877ec508a)","Receive Errors (lxc4f353ad2ad1b)","Receive Errors (lxc4f7ca766139d)","Receive Errors (lxc538c2623b3c9)","Receive Errors (lxc70b5164e645e)","Receive Errors (lxc71cbdd12cdf0)","Receive Errors (lxc7626ffd02273)","Receive Errors (lxc769b3cde4245)","Receive Errors (lxc8c21dfcb3de5)","Receive Errors (lxc903c94232750)","Receive Errors (lxc_health)","Receive Errors (lxca64c956e0416)","Receive Errors (lxcb65783b18b77)","Receive Errors (lxcbfe61dbe9fb8)","Receive Errors (lxcc139b9659a43)","Receive Errors (lxccec5aff1a071)","Receive Errors (lxcd29782dd3030)","Receive Errors (lxcdf3f3974f060)","Receive Errors (lxce04bc0c65a73)","Receive Errors (lxcf65b7508adc1)","Receive Errors (lxcf8047b4cc192)","Receive Errors (lxcf91586e7c6b7)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0057de7b359b)","Receive Total (lxc0ed3c8d2b8bf)","Receive Total (lxc1b4eef799f9f)","Receive Total (lxc2aa36708b137)","Receive Total (lxc311bfcb71b98)","Receive Total (lxc3217b30e5a4e)","Receive Total (lxc36b6da5da010)","Receive Total (lxc403df59b7f2f)","Receive Total (lxc4b0877ec508a)","Receive Total (lxc4f353ad2ad1b)","Receive Total (lxc4f7ca766139d)","Receive Total (lxc538c2623b3c9)","Receive Total (lxc70b5164e645e)","Receive Total (lxc71cbdd12cdf0)","Receive Total (lxc7626ffd02273)","Receive Total (lxc769b3cde4245)","Receive Total (lxc8c21dfcb3de5)","Receive Total (lxc903c94232750)","Receive Total (lxc_health)","Receive Total (lxca64c956e0416)","Receive Total (lxcb65783b18b77)","Receive Total (lxcbfe61dbe9fb8)","Receive Total (lxcc139b9659a43)","Receive Total (lxccec5aff1a071)","Receive Total (lxcd29782dd3030)","Receive Total (lxcdf3f3974f060)","Receive Total (lxce04bc0c65a73)","Receive Total (lxcf65b7508adc1)","Receive Total (lxcf8047b4cc192)","Receive Total (lxcf91586e7c6b7)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc0057de7b359b)","Transmit Errors (lxc0ed3c8d2b8bf)","Transmit Errors (lxc1b4eef799f9f)","Transmit Errors (lxc2aa36708b137)","Transmit Errors (lxc311bfcb71b98)","Transmit Errors (lxc3217b30e5a4e)","Transmit Errors (lxc36b6da5da010)","Transmit Errors (lxc403df59b7f2f)","Transmit Errors (lxc4b0877ec508a)","Transmit Errors (lxc4f353ad2ad1b)","Transmit Errors (lxc4f7ca766139d)","Transmit Errors (lxc538c2623b3c9)","Transmit Errors (lxc70b5164e645e)","Transmit Errors (lxc71cbdd12cdf0)","Transmit Errors (lxc7626ffd02273)","Transmit Errors (lxc769b3cde4245)","Transmit Errors (lxc8c21dfcb3de5)","Transmit Errors (lxc903c94232750)","Transmit Errors (lxc_health)","Transmit Errors (lxca64c956e0416)","Transmit Errors (lxcb65783b18b77)","Transmit Errors (lxcbfe61dbe9fb8)","Transmit Errors (lxcc139b9659a43)","Transmit Errors (lxccec5aff1a071)","Transmit Errors (lxcd29782dd3030)","Transmit Errors (lxcdf3f3974f060)","Transmit Errors (lxce04bc0c65a73)","Transmit Errors (lxcf65b7508adc1)","Transmit Errors (lxcf8047b4cc192)","Transmit Errors (lxcf91586e7c6b7)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc0057de7b359b)","Receive Dropped (lxc0ed3c8d2b8bf)","Receive Dropped (lxc1b4eef799f9f)","Receive Dropped (lxc2aa36708b137)","Receive Dropped (lxc311bfcb71b98)","Receive Dropped (lxc3217b30e5a4e)","Receive Dropped (lxc36b6da5da010)","Receive Dropped (lxc403df59b7f2f)","Receive Dropped (lxc4b0877ec508a)","Receive Dropped (lxc4f353ad2ad1b)","Receive Dropped (lxc4f7ca766139d)","Receive Dropped (lxc538c2623b3c9)","Receive Dropped (lxc70b5164e645e)","Receive Dropped (lxc71cbdd12cdf0)","Receive Dropped (lxc7626ffd02273)","Receive Dropped (lxc769b3cde4245)","Receive Dropped (lxc8c21dfcb3de5)","Receive Dropped (lxc903c94232750)","Receive Dropped (lxc_health)","Receive Dropped (lxca64c956e0416)","Receive Dropped (lxcb65783b18b77)","Receive Dropped (lxcbfe61dbe9fb8)","Receive Dropped (lxcc139b9659a43)","Receive Dropped (lxccec5aff1a071)","Receive Dropped (lxcd29782dd3030)","Receive Dropped (lxcdf3f3974f060)","Receive Dropped (lxce04bc0c65a73)","Receive Dropped (lxcf65b7508adc1)","Receive Dropped (lxcf8047b4cc192)","Receive Dropped (lxcf91586e7c6b7)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc0057de7b359b)","Transmit Dropped (lxc0ed3c8d2b8bf)","Transmit Dropped (lxc1b4eef799f9f)","Transmit Dropped (lxc2aa36708b137)","Transmit Dropped (lxc311bfcb71b98)","Transmit Dropped (lxc3217b30e5a4e)","Transmit Dropped (lxc36b6da5da010)","Transmit Dropped (lxc403df59b7f2f)","Transmit Dropped (lxc4b0877ec508a)","Transmit Dropped (lxc4f353ad2ad1b)","Transmit Dropped (lxc4f7ca766139d)","Transmit Dropped (lxc538c2623b3c9)","Transmit Dropped (lxc70b5164e645e)","Transmit Dropped (lxc71cbdd12cdf0)","Transmit Dropped (lxc7626ffd02273)","Transmit Dropped (lxc769b3cde4245)","Transmit Dropped (lxc8c21dfcb3de5)","Transmit Dropped (lxc903c94232750)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca64c956e0416)","Transmit Dropped (lxcb65783b18b77)","Transmit Dropped (lxcbfe61dbe9fb8)","Transmit Dropped (lxcc139b9659a43)","Transmit Dropped (lxccec5aff1a071)","Transmit Dropped (lxcd29782dd3030)","Transmit Dropped (lxcdf3f3974f060)","Transmit Dropped (lxce04bc0c65a73)","Transmit Dropped (lxcf65b7508adc1)","Transmit Dropped (lxcf8047b4cc192)","Transmit Dropped (lxcf91586e7c6b7)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0057de7b359b)","Transmit Total (lxc0ed3c8d2b8bf)","Transmit Total (lxc1b4eef799f9f)","Transmit Total (lxc2aa36708b137)","Transmit Total (lxc311bfcb71b98)","Transmit Total (lxc3217b30e5a4e)","Transmit Total (lxc36b6da5da010)","Transmit Total (lxc403df59b7f2f)","Transmit Total (lxc4b0877ec508a)","Transmit Total (lxc4f353ad2ad1b)","Transmit Total (lxc4f7ca766139d)","Transmit Total (lxc538c2623b3c9)","Transmit Total (lxc70b5164e645e)","Transmit Total (lxc71cbdd12cdf0)","Transmit Total (lxc7626ffd02273)","Transmit Total (lxc769b3cde4245)","Transmit Total (lxc8c21dfcb3de5)","Transmit Total (lxc903c94232750)","Transmit Total (lxc_health)","Transmit Total (lxca64c956e0416)","Transmit Total (lxcb65783b18b77)","Transmit Total (lxcbfe61dbe9fb8)","Transmit Total (lxcc139b9659a43)","Transmit Total (lxccec5aff1a071)","Transmit Total (lxcd29782dd3030)","Transmit Total (lxcdf3f3974f060)","Transmit Total (lxce04bc0c65a73)","Transmit Total (lxcf65b7508adc1)","Transmit Total (lxcf8047b4cc192)","Transmit Total (lxcf91586e7c6b7)"
2023-02-22 11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,7.38,128,0,0,0,0.911,0.0722,0.306,3.63,0.244,0.483,0.00556,0,2.17,1.56,0.967,0,1,0.544,0,0.244,0.333,4.93,0.100,2.49,7.26,0.556,1.35,0,11.1,18.6,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,8.51,112,0,0,0,1.31,0.0667,0.439,4.07,0.244,0.528,0,0,2.71,1.79,1.16,0,1.03,0.983,0,0.244,0.400,4.17,0.200,2.97,9.35,0.989,1.46,0,12.2,17.1,0.244,0.244
2023-02-22 11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,31.1,162,0,0,0,0.933,0.0611,0.328,4.12,0.244,0.583,0.00556,0,2.34,1.58,0.828,0.00556,1.02,0.539,0,0.244,0.333,5.01,0.106,2.38,7.12,0.572,26.6,0,11.4,18.6,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,34.3,164,0,0,0.00556,1.33,0.0556,0.478,4.55,0.250,0.600,0,0,2.92,1.80,1.02,0.00556,1.06,0.983,0,0.244,0.400,4.24,0.200,3.27,9.22,0.989,24.8,0,12.4,17.1,0.250,0.244
2023-02-22 11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0,26.1,141,0,0,0,0.933,0.0722,0.283,3.82,0.239,0.539,0,0.00556,2.02,1.58,0.806,0.00556,1.06,0.539,0,0.239,0.333,4.93,0.106,2.37,7.21,0.583,21.1,0,11.0,18.5,0.239,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,28.8,134,0,0,0,1.33,0.0611,0.461,4.28,0.233,0.556,0,0.00556,2.76,1.81,0.994,0.00556,1.06,0.994,0,0.233,0.400,4.17,0.200,3.03,9.31,0.989,19.8,0,11.9,17.1,0.233,0.233
2023-02-22 11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90,0,7.97,120,0,0,0,0.933,0.0722,0.283,3.61,0.244,0.467,0,0.00556,1.98,1.58,0.806,0,1.07,0.539,0,0.244,0.333,4.93,0.100,2.38,7.22,0.583,1.47,0,11.0,18.7,0.244,0.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90,9.33,117,0,0,0,1.33,0.0611,0.456,4.08,0.244,0.511,0,0.00556,2.64,1.82,0.978,0,1.07,0.989,0,0.244,0.400,4.18,0.200,2.93,9.32,0.994,1.58,0,11.8,17.2,0.244,0.244
2023-02-22 11:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,7.38,117,0,0,0.00556,0.933,0.0667,0.267,3.64,0.256,0.450,0,0,1.87,1.59,0.806,0,0.967,0.533,0.00556,0.256,0.344,4.94,0.100,2.19,7.05,0.572,1.42,0,11.3,18.8,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,8.74,116,0,0,0,1.33,0.0611,0.439,4.09,0.256,0.500,0.00556,0,2.77,1.80,0.994,0,1.01,0.983,0.00556,0.256,0.411,4.18,0.206,2.98,9.12,0.994,1.52,0,12.0,17.3,0.256,0.261
2023-02-22 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,6.98,111,0,0,0,0.933,0.0889,0.333,3.62,0.256,0.467,0,0,1.89,1.57,0.956,0,0.933,0.539,0,0.256,0.344,4.93,0.100,2.22,7.17,0.556,1.37,0,10.9,18.5,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,8.48,106,0,0,0,1.33,0.0833,0.467,4.08,0.256,0.511,0,0,2.72,1.79,1.15,0,0.989,0.989,0,0.261,0.411,4.19,0.200,2.98,9.24,0.989,1.48,0,11.6,17.1,0.256,0.256
2023-02-22 11:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,31.3,151,0,0,0,0.933,0.0944,0.272,4.11,0.244,0.500,0,0,2.24,1.56,0.833,0,0.967,0.544,0,0.244,0.344,4.93,0.100,2.58,7.09,0.572,26.4,0,10.9,18.6,0.233,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,34.2,149,0,0,0,1.33,0.0833,0.433,4.58,0.244,0.533,0,0,2.67,1.76,1.03,0,1.01,0.989,0,0.244,0.411,4.18,0.200,2.94,9.19,1,24.9,0,11.7,17.2,0.233,0.244
2023-02-22 11:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,0,31.1,147,0,0,0,0.923,0.0500,0.278,3.82,0.233,0.484,0,0,1.95,1.57,0.806,0,0.973,0.550,0,0.233,0.322,4.86,0.100,2.40,7.28,0.578,26.4,0.00556,11.1,18.7,0.233,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,33.9,142,0,0,0,1.32,0.0556,0.439,4.28,0.233,0.522,0,0,2.65,1.78,1.00,0,1.01,0.995,0,0.233,0.389,4.11,0.200,3.00,9.31,1.00,25.0,0,11.7,17.1,0.233,0.233
2023-02-22 11:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80,0,7.86,131,0,0,0,0.933,0.0778,0.294,3.62,0.244,0.467,0,0,2.03,1.57,0.806,0,0.950,0.539,0,0.244,0.317,4.93,0.100,2.40,7.31,0.578,1.43,0,12.3,18.8,0.233,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80,9.06,137,0,0,0,1.33,0.0667,0.439,4.10,0.244,0.511,0,0,2.63,1.81,0.994,0,1,0.989,0,0.244,0.383,4.19,0.200,2.97,9.44,0.983,1.51,0,13.7,17.3,0.233,0.244
2023-02-22 11:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,7.29,128,0,0,0,0.933,0.100,0.322,3.68,0.256,0.433,0,0,1.99,1.57,0.806,0,0.933,0.539,0,0.256,0.317,4.93,0.100,2.30,7.09,0.583,1.35,0,11.5,18.7,0.267,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,8.38,132,0,0,0,1.33,0.0833,0.456,4.13,0.256,0.489,0,0,2.72,1.79,1,0,0.989,0.983,0,0.256,0.383,4.18,0.200,3.02,9.11,0.989,1.46,0,12.5,17.3,0.267,0.256
2023-02-22 11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,7.03,125,0,0.00556,0,0.933,0.0778,0.333,3.69,0.244,0.611,0,0,2.11,1.56,0.967,0,1.14,0.550,0,0.244,0.322,4.93,0.100,2.42,7.24,0.572,1.43,0,11.7,18.7,0.256,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,8.30,125,0,0,0,1.33,0.0722,0.489,4.11,0.244,0.633,0,0,2.79,1.79,1.15,0,1.17,0.989,0,0.244,0.394,4.18,0.200,3.05,9.24,0.994,1.55,0.00556,13.0,17.2,0.256,0.244
2023-02-22 11:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,32.2,179,0,0.00556,0,0.933,0.0833,0.383,4.21,0.256,0.744,0,0,2.59,1.60,0.844,0,1.26,0.544,0,0.256,0.322,4.93,0.100,2.86,7.25,0.550,27.0,0,14.0,18.9,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,35.0,205,0,0,0,1.33,0.0778,0.544,4.67,0.256,0.733,0,0,2.84,1.82,1.03,0,1.29,0.989,0,0.256,0.394,4.18,0.200,3.06,9.28,0.989,25.4,0.00556,16.1,17.4,0.256,0.256
2023-02-22 11:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,31.6,155,0,0,0,0.939,0.0833,0.306,3.83,0.233,0.494,0,0,2.19,1.56,0.822,0,1.03,0.539,0,0.233,0.328,4.91,0.100,2.68,7.29,0.561,26.8,0,12.0,18.6,0.244,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,34.4,144,0,0,0,1.33,0.0722,0.450,4.29,0.233,0.533,0,0,2.60,1.80,1.01,0,1.04,0.983,0,0.233,0.394,4.16,0.200,2.78,9.37,0.989,25.2,0,13.1,17.2,0.244,0.233
2023-02-22 11:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,8.24,141,0,0,0,0.939,0.0778,0.650,3.63,0.256,1.03,0,0,2.92,1.57,0.800,0,1.61,0.539,0,0.256,0.333,4.93,0.100,3.16,7.31,0.572,1.92,0,12.9,18.9,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,9.71,211,0,0,0,1.34,0.0667,1.12,4.11,0.256,1.48,0,0,3.90,1.78,0.994,0,2.11,0.989,0,0.256,0.400,4.19,0.200,3.54,9.47,1,2.58,0,14.6,17.5,0.256,0.256
2023-02-22 11:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,0,7.43,134,0,0,0,0.933,0.0778,0.589,3.64,0.244,1.03,0,0,2.77,1.57,0.800,0,1.57,0.544,0,0.244,0.333,4.93,0.100,3.03,7.13,0.567,1.81,0,13.8,18.8,0.233,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,8.74,208,0,0,0,1.34,0.0722,1.08,4.14,0.244,1.44,0,0,3.88,1.79,0.989,0,2.07,0.989,0,0.244,0.400,4.19,0.200,3.64,9.13,1,2.51,0,16.1,17.4,0.233,0.244
2023-02-22 11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,6.97,129,0,0,0,0.933,0.0556,0.344,3.62,0.244,0.628,0,0,2.39,1.57,0.972,0,1.11,0.544,0,0.244,0.333,4.93,0.100,2.86,7.31,0.583,1.51,0,15.9,18.6,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,8.39,137,0,0,0,1.33,0.0556,0.506,4.08,0.244,0.667,0,0,2.80,1.82,1.14,0,1.17,0.989,0,0.244,0.400,4.18,0.200,3.09,9.29,1,1.63,0,18.8,17.3,0.244,0.244
2023-02-22 11:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,31.3,166,0,0,0,0.933,0.100,0.311,4.09,0.244,0.483,0,0,2.31,1.55,0.844,0,0.983,0.556,0,0.244,0.333,4.93,0.100,2.61,7.08,0.606,26.1,0,13.5,18.7,0.233,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,33.9,173,0,0,0,1.33,0.0833,0.461,4.56,0.244,0.522,0,0,2.73,1.81,1.02,0,1.01,0.994,0,0.244,0.400,4.19,0.200,2.93,9.16,1,25,0,15.6,17.2,0.233,0.244
2023-02-22 11:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0.00556,31.0,157,0,0,0,0.922,0.0778,0.289,3.83,0.267,0.433,0.00556,0,2.14,1.57,0.811,0,1.06,0.544,0,0.267,0.333,4.93,0.100,2.53,7.21,0.589,26.0,0,11.0,18.7,0.267,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,4.22,33.6,158,0,0,0.00556,1.32,0.0667,0.439,4.29,0.267,0.489,0,0,2.56,1.79,1.01,0,1.07,0.994,0,0.267,0.400,4.18,0.200,2.89,9.28,0.989,25.0,0,11.8,17.3,0.272,0.267
