"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf3de66de77bc)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf3de66de77bc)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf3de66de77bc)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf3de66de77bc)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)"
2023-03-21 20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,14.1,74.7,0,0,0,0,0,1.67,0.456,0.367,0.250,0.550,0.350,0.200,0,6.11,0.328,0,0.200,2.68,0.0667,0.367,0,0.561,13.0,0.100,2.98,12.1,0,0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,15.6,73.0,0,0,0,0,0,1.95,0.439,0.244,0.244,0.989,0.233,0.100,0,5.03,0.394,0,0.100,3.07,0.0667,0.244,0,0.983,13.7,0.200,3.24,13.0,0,0.644
2023-03-21 20:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0,56.9,185,0,0,0,0,0.111,1.66,0.467,0.367,0.233,0.544,0.367,0.739,0,6.12,0.328,0,0.200,2.47,0.0667,0.350,0,0.561,11.6,0.106,2.95,12.4,0,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,56.8,174,0,0,0,0,0.0833,1.95,0.428,0.244,0.233,0.978,0.244,0.617,0,5.02,0.394,0,0.100,2.87,0.0667,0.233,0.00556,0.989,12.9,0.200,3.21,13.3,0.00556,0.789
2023-03-21 20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,97.5,280,0.00556,0,0,0,0.978,1.68,0.550,0.400,0.267,0.533,0.400,6.31,0,6.13,0.333,0,0.200,2.56,0.0667,0.383,0.00556,0.556,13.2,0.100,2.98,12.4,0,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,97.9,272,0,0.00556,0,0,0.833,1.92,0.483,0.267,0.267,0.978,0.267,6.11,0,4.99,0.400,0,0.100,2.96,0.0667,0.256,0,0.989,13.6,0.200,3.23,13.3,0,0.928
2023-03-21 20:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,30.9,114,0,0,0,0,0.378,1.70,0.456,0.383,0.256,0.544,0.383,2.87,0,6.14,0.328,0,0.200,2.52,0.0667,0.383,0,0.533,11.3,0.100,2.85,12.3,0,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,31.6,107,0,0,0,0,0.333,1.89,0.417,0.256,0.256,0.989,0.256,2.74,0,4.98,0.394,0,0.100,2.88,0.0667,0.256,0,0.983,12.3,0.200,3.12,13.0,0,0.706
2023-03-21 20:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,12.9,79.6,0,0,0,0,0,1.70,0.433,0.367,0.244,0.528,0.383,0.200,0,6.11,0.317,0,0.200,2.56,0.0667,0.367,0,0.539,10.8,0.100,2.96,12.1,0,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,13.5,65.0,0,0,0,0,0,1.92,0.428,0.244,0.244,0.978,0.256,0.100,0,5.01,0.383,0,0.100,2.94,0.0667,0.244,0,0.989,12.1,0.200,3.22,13.0,0,0.806
2023-03-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0,14.3,75.3,0,0,0,0,0,1.68,0.439,0.367,0.256,0.522,0.367,0.189,0,6.05,0.322,0,0.200,2.27,0.0667,0.383,0,0.544,13.1,0.100,2.67,12.3,0,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,15.8,73.0,0,0,0,0,0,1.91,0.417,0.244,0.256,0.972,0.244,0.0944,0,5.08,0.389,0.00556,0.100,2.91,0.0667,0.256,0,0.989,13.7,0.200,3.25,13.2,0,0.833
2023-03-21 21:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,13.3,68.1,0,0,0,0,0,1.68,0.461,0.400,0.256,0.544,0.383,0.211,0,6.06,0.333,0,0.200,2.13,0.0667,0.383,0,0.533,11.1,0.100,2.64,12.0,0,0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,13.7,64.4,0,0,0,0,0,1.91,0.433,0.267,0.256,0.983,0.256,0.106,0,5.07,0.400,0.00556,0.100,2.72,0.0667,0.256,0,0.978,12.9,0.200,3.18,12.9,0,0.717
2023-03-21 21:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,35.5,125,0,0,0,0,0.406,1.69,0.478,0.383,0.256,0.544,0.367,2.89,0,6.09,0.317,0,0.200,2.16,0.0778,0.383,0,0.550,13.0,0.100,2.30,11.4,0.00556,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,36.5,119,0,0,0,0,0.333,1.90,0.439,0.256,0.261,0.989,0.244,2.76,0,5.03,0.383,0,0.100,3.03,0.0778,0.256,0,0.983,13.8,0.200,3.09,12.8,0,0.933
2023-03-21 21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850,0,33.4,118,0,0,0,0,0.406,1.68,0.456,0.367,0.256,0.556,0.383,2.89,0,6.09,0.311,0,0.200,1.99,0.0833,0.350,0,0.556,11.6,0.100,2.34,11.3,0.00556,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850,34.6,111,0,0,0,0,0.333,1.91,0.422,0.244,0.261,0.989,0.256,2.76,0,5.06,0.378,0,0.100,2.86,0.0889,0.233,0,0.994,12.2,0.200,3.09,12.6,0,0.789
2023-03-21 21:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,13.1,73.0,0,0,0,0,0,1.67,0.522,0.350,0.233,0.528,0.367,0.189,0,6.12,0.317,0,0.200,1.91,0.0722,0.350,0,0.539,12.5,0.100,2.41,11.6,0,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,15.2,67.6,0,0,0,0,0,1.91,0.467,0.233,0.233,0.978,0.245,0.0945,0,5.04,0.383,0,0.100,2.75,0.0778,0.233,0,0.984,12.5,0.200,3.13,13.0,0,0.773
2023-03-21 21:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0,13.0,73.3,0,0,0,0,0,1.67,0.472,0.333,0.222,0.533,0.350,0.200,0,6.14,0.328,0.00556,0.200,1.97,0.0667,0.333,0,0.544,11.4,0.100,2.34,11.6,0,0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,14.1,64.5,0.00556,0,0,0,0,1.91,0.461,0.222,0.222,0.983,0.233,0.100,0,5.01,0.394,0,0.100,2.85,0.0667,0.222,0,0.994,12.3,0.200,3.15,13.0,0,0.861
2023-03-21 21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,12.5,66.5,0,0,0,0,0,1.68,0.439,0.367,0.278,0.539,0.367,0.200,0,6.14,0.328,0,0.200,2.26,0.0667,0.350,0,0.556,10.4,0.100,2.54,11.5,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,12.9,62.1,0,0,0,0.00556,0,1.88,0.411,0.244,0.250,0.989,0.244,0.100,0,4.98,0.394,0,0.100,2.85,0.0667,0.233,0,0.994,12.1,0.200,3.06,12.6,0,0.656
2023-03-21 21:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,34.8,122,0,0,0,0,0.378,1.68,0.494,0.367,0.361,0.544,0.383,2.89,0,6.13,0.317,0,0.200,2.28,0.0722,0.367,0,0.544,12.7,0.100,2.70,11.8,0,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,36.1,119,0,0,0,0,0.339,1.89,0.444,0.244,0.250,0.983,0.256,2.74,0,5,0.383,0,0.100,2.92,0.0722,0.244,0,0.983,13.3,0.200,3.25,12.9,0,0.867
2023-03-21 21:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0,33.7,117,0,0,0,0,0.378,1.67,0.500,0.383,0.383,0.544,0.400,2.89,0,6.10,0.311,0,0.200,2.42,0.0722,0.389,0,0.539,10.7,0.100,2.71,12.2,0,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,34.0,113,0,0,0,0,0.333,1.92,0.461,0.256,0.256,0.978,0.267,2.74,0,5.03,0.383,0,0.100,2.89,0.0722,0.256,0,0.983,12.3,0.200,3.13,13.2,0,0.667
2023-03-21 21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,0,13.5,77.0,0,0,0,0,0,1.64,0.433,0.383,0.383,0.544,0.383,0.200,0,6.11,0.311,0,0.200,2.35,0.0833,0.400,0,0.550,11.5,0.100,2.64,11.8,0,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,14.3,70.4,0,0,0,0,0,1.96,0.422,0.256,0.256,0.989,0.256,0.100,0,5.03,0.378,0,0.100,2.96,0.0778,0.267,0,0.983,12.6,0.200,3.14,13.1,0,0.750
2023-03-21 21:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0.00556,13.3,72.6,0,0,0,0,0,1.66,0.444,0.383,0.383,0.533,0.367,0.200,0.00556,6.11,0.311,0,0.200,2.56,0.0833,0.367,0,0.550,10.9,0.100,2.92,11.8,0,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.756,13.6,66.6,0,0,0,0,0,1.95,0.433,0.256,0.256,0.983,0.244,0.100,0,5.06,0.378,0,0.100,2.93,0.0833,0.244,0,0.989,12.7,0.200,3.17,12.8,0,0.789
2023-03-21 21:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,12.9,67.5,0,0,0,0,0,1.66,0.439,0.367,0.367,0.550,0.367,0.200,0,6.09,0.306,0,0.200,2.44,0.0778,0.367,0,0.533,11.6,0.100,2.79,11.9,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,14,65.2,0,0,0,0,0,1.92,0.417,0.244,0.244,0.989,0.244,0.100,0,5.05,0.372,0,0.100,2.72,0.0778,0.244,0,0.983,12.6,0.200,2.98,12.2,0,0.500
2023-03-21 21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,35.4,133,0,0,0,0,0.383,1.67,0.478,0.367,0.350,0.544,0.367,2.89,0,6.12,0.317,0,0.200,2.63,0.0667,0.367,0,0.528,13,0.100,3.02,16.4,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,36.4,126,0,0,0,0,0.333,1.91,0.439,0.244,0.233,0.983,0.244,2.76,0,5,0.383,0,0.100,3.04,0.0667,0.244,0,0.978,13.7,0.200,3.26,17.4,0,0.861
2023-03-21 21:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,0,33.7,126,0,0,0,0,0.383,1.65,0.428,0.350,0.367,0.528,0.350,2.89,0,6.11,0.328,0,0.200,2.69,0.0667,0.367,0,0.533,11.2,0.100,3.03,16.0,0,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,34.5,117,0,0,0,0,0.333,1.94,0.411,0.233,0.244,0.978,0.233,2.76,0,5.04,0.394,0,0.100,3.05,0.0667,0.244,0,0.972,12.1,0.200,3.23,17.0,0,0.739
2023-03-21 21:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,14.0,74.7,0,0,0.00556,0,0,1.64,0.422,0.367,0.367,0.533,0.389,0.200,0,6.08,0.322,0,0.200,2.61,0.0667,0.383,0,0.561,13.8,0.100,2.94,12.2,0,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,16.5,73.3,0,0,0,0,0,1.95,0.406,0.244,0.244,0.983,0.256,0.100,0,5.05,0.389,0,0.100,2.90,0.0667,0.256,0,0.983,13.3,0.200,3.13,12.5,0,0.883
