"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc065c53ebb186)","Receive Errors (lxc112201e91bdd)","Receive Errors (lxc31a18ef1c7a9)","Receive Errors (lxc4bc7dd70a645)","Receive Errors (lxc56ca4202df8d)","Receive Errors (lxc5a79d5ba43a7)","Receive Errors (lxc60183762415c)","Receive Errors (lxc671f68b87d4c)","Receive Errors (lxc6742cb9c73e8)","Receive Errors (lxc677514151648)","Receive Errors (lxc6878f18c3bad)","Receive Errors (lxc6a5ee68e74ae)","Receive Errors (lxc6df0a0a9ae16)","Receive Errors (lxc711d9d9ccaed)","Receive Errors (lxc77e316fd9553)","Receive Errors (lxc7b296e734ec5)","Receive Errors (lxc7dc8d2fe1b5f)","Receive Errors (lxc7de4e72c399e)","Receive Errors (lxc886931b76f29)","Receive Errors (lxc_health)","Receive Errors (lxcba5d8dc031d5)","Receive Errors (lxcbf44a8db0d00)","Receive Errors (lxcd1a0550bd660)","Receive Errors (lxcd980b65d7e59)","Receive Errors (lxcda5bb31ba605)","Receive Errors (lxcdea961bf232d)","Receive Errors (lxceb50a9da2ffb)","Receive Errors (lxceec6fd46dfaf)","Receive Errors (lxcf2945b926349)","Receive Errors (lxcfae62b1bb3cc)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc065c53ebb186)","Receive Total (lxc112201e91bdd)","Receive Total (lxc31a18ef1c7a9)","Receive Total (lxc4bc7dd70a645)","Receive Total (lxc56ca4202df8d)","Receive Total (lxc5a79d5ba43a7)","Receive Total (lxc60183762415c)","Receive Total (lxc671f68b87d4c)","Receive Total (lxc6742cb9c73e8)","Receive Total (lxc677514151648)","Receive Total (lxc6878f18c3bad)","Receive Total (lxc6a5ee68e74ae)","Receive Total (lxc6df0a0a9ae16)","Receive Total (lxc711d9d9ccaed)","Receive Total (lxc77e316fd9553)","Receive Total (lxc7b296e734ec5)","Receive Total (lxc7dc8d2fe1b5f)","Receive Total (lxc7de4e72c399e)","Receive Total (lxc886931b76f29)","Receive Total (lxc_health)","Receive Total (lxcba5d8dc031d5)","Receive Total (lxcbf44a8db0d00)","Receive Total (lxcd1a0550bd660)","Receive Total (lxcd980b65d7e59)","Receive Total (lxcda5bb31ba605)","Receive Total (lxcdea961bf232d)","Receive Total (lxceb50a9da2ffb)","Receive Total (lxceec6fd46dfaf)","Receive Total (lxcf2945b926349)","Receive Total (lxcfae62b1bb3cc)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc065c53ebb186)","Transmit Errors (lxc112201e91bdd)","Transmit Errors (lxc31a18ef1c7a9)","Transmit Errors (lxc4bc7dd70a645)","Transmit Errors (lxc56ca4202df8d)","Transmit Errors (lxc5a79d5ba43a7)","Transmit Errors (lxc60183762415c)","Transmit Errors (lxc671f68b87d4c)","Transmit Errors (lxc6742cb9c73e8)","Transmit Errors (lxc677514151648)","Transmit Errors (lxc6878f18c3bad)","Transmit Errors (lxc6a5ee68e74ae)","Transmit Errors (lxc6df0a0a9ae16)","Transmit Errors (lxc711d9d9ccaed)","Transmit Errors (lxc77e316fd9553)","Transmit Errors (lxc7b296e734ec5)","Transmit Errors (lxc7dc8d2fe1b5f)","Transmit Errors (lxc7de4e72c399e)","Transmit Errors (lxc886931b76f29)","Transmit Errors (lxc_health)","Transmit Errors (lxcba5d8dc031d5)","Transmit Errors (lxcbf44a8db0d00)","Transmit Errors (lxcd1a0550bd660)","Transmit Errors (lxcd980b65d7e59)","Transmit Errors (lxcda5bb31ba605)","Transmit Errors (lxcdea961bf232d)","Transmit Errors (lxceb50a9da2ffb)","Transmit Errors (lxceec6fd46dfaf)","Transmit Errors (lxcf2945b926349)","Transmit Errors (lxcfae62b1bb3cc)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc065c53ebb186)","Receive Dropped (lxc112201e91bdd)","Receive Dropped (lxc31a18ef1c7a9)","Receive Dropped (lxc4bc7dd70a645)","Receive Dropped (lxc56ca4202df8d)","Receive Dropped (lxc5a79d5ba43a7)","Receive Dropped (lxc60183762415c)","Receive Dropped (lxc671f68b87d4c)","Receive Dropped (lxc6742cb9c73e8)","Receive Dropped (lxc677514151648)","Receive Dropped (lxc6878f18c3bad)","Receive Dropped (lxc6a5ee68e74ae)","Receive Dropped (lxc6df0a0a9ae16)","Receive Dropped (lxc711d9d9ccaed)","Receive Dropped (lxc77e316fd9553)","Receive Dropped (lxc7b296e734ec5)","Receive Dropped (lxc7dc8d2fe1b5f)","Receive Dropped (lxc7de4e72c399e)","Receive Dropped (lxc886931b76f29)","Receive Dropped (lxc_health)","Receive Dropped (lxcba5d8dc031d5)","Receive Dropped (lxcbf44a8db0d00)","Receive Dropped (lxcd1a0550bd660)","Receive Dropped (lxcd980b65d7e59)","Receive Dropped (lxcda5bb31ba605)","Receive Dropped (lxcdea961bf232d)","Receive Dropped (lxceb50a9da2ffb)","Receive Dropped (lxceec6fd46dfaf)","Receive Dropped (lxcf2945b926349)","Receive Dropped (lxcfae62b1bb3cc)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc065c53ebb186)","Transmit Dropped (lxc112201e91bdd)","Transmit Dropped (lxc31a18ef1c7a9)","Transmit Dropped (lxc4bc7dd70a645)","Transmit Dropped (lxc56ca4202df8d)","Transmit Dropped (lxc5a79d5ba43a7)","Transmit Dropped (lxc60183762415c)","Transmit Dropped (lxc671f68b87d4c)","Transmit Dropped (lxc6742cb9c73e8)","Transmit Dropped (lxc677514151648)","Transmit Dropped (lxc6878f18c3bad)","Transmit Dropped (lxc6a5ee68e74ae)","Transmit Dropped (lxc6df0a0a9ae16)","Transmit Dropped (lxc711d9d9ccaed)","Transmit Dropped (lxc77e316fd9553)","Transmit Dropped (lxc7b296e734ec5)","Transmit Dropped (lxc7dc8d2fe1b5f)","Transmit Dropped (lxc7de4e72c399e)","Transmit Dropped (lxc886931b76f29)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcba5d8dc031d5)","Transmit Dropped (lxcbf44a8db0d00)","Transmit Dropped (lxcd1a0550bd660)","Transmit Dropped (lxcd980b65d7e59)","Transmit Dropped (lxcda5bb31ba605)","Transmit Dropped (lxcdea961bf232d)","Transmit Dropped (lxceb50a9da2ffb)","Transmit Dropped (lxceec6fd46dfaf)","Transmit Dropped (lxcf2945b926349)","Transmit Dropped (lxcfae62b1bb3cc)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc065c53ebb186)","Transmit Total (lxc112201e91bdd)","Transmit Total (lxc31a18ef1c7a9)","Transmit Total (lxc4bc7dd70a645)","Transmit Total (lxc56ca4202df8d)","Transmit Total (lxc5a79d5ba43a7)","Transmit Total (lxc60183762415c)","Transmit Total (lxc671f68b87d4c)","Transmit Total (lxc6742cb9c73e8)","Transmit Total (lxc677514151648)","Transmit Total (lxc6878f18c3bad)","Transmit Total (lxc6a5ee68e74ae)","Transmit Total (lxc6df0a0a9ae16)","Transmit Total (lxc711d9d9ccaed)","Transmit Total (lxc77e316fd9553)","Transmit Total (lxc7b296e734ec5)","Transmit Total (lxc7dc8d2fe1b5f)","Transmit Total (lxc7de4e72c399e)","Transmit Total (lxc886931b76f29)","Transmit Total (lxc_health)","Transmit Total (lxcba5d8dc031d5)","Transmit Total (lxcbf44a8db0d00)","Transmit Total (lxcd1a0550bd660)","Transmit Total (lxcd980b65d7e59)","Transmit Total (lxcda5bb31ba605)","Transmit Total (lxcdea961bf232d)","Transmit Total (lxceb50a9da2ffb)","Transmit Total (lxceec6fd46dfaf)","Transmit Total (lxcf2945b926349)","Transmit Total (lxcfae62b1bb3cc)"
2023-03-11 08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,3.39,48.9,0,2.23,0,0.561,0,0.200,0.906,0.0556,0,1.23,0.100,0.100,2.59,1.17,0,1,1.29,0.272,0,1.12,0.328,0.222,2.22,0.761,0,1.22,0.200,10.9,4.91,0.550,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,3.50,56.2,0,2.78,0,1.01,0,0.100,0.839,0.0556,0,1.42,0.200,0.200,2.97,1.17,0,1.01,1.49,0.439,0,1.48,0.394,0.222,3.32,1.52,0,1.41,0.100,11.9,4.24,1,9.89
2023-03-11 08:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,23.4,111,0,2.29,0.267,0.550,0,0.200,0.522,0.0556,0,1.25,0.100,1.78,2.68,1.11,0,1,1.30,0.267,0,0.978,0.322,0.233,2.27,0.767,0,1.22,3.03,12.0,4.93,0.544,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,22.0,112,0,2.59,0.517,0.994,0,0.100,0.489,0.0556,0,1.43,0.200,2.20,3.04,1.13,0,1.02,1.50,0.433,0,0.989,0.389,0.233,3.23,1.53,0,1.41,2.63,13.5,4.29,0.994,15.7
2023-03-11 08:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,24.1,96.9,0,2.48,0.267,0.567,0,0.206,0.994,0.0611,0,1.27,0.100,1.78,2.70,1.38,0,1,1.29,0.306,0,0.956,0.317,0.256,2.64,0.767,0,1.23,3.03,12.2,4.93,0.556,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,22.6,107,0,2.68,0.517,1.02,0,0.100,0.961,0.0611,0,1.44,0.200,2.20,3.07,1.41,0,1.01,1.49,0.461,0,0.983,0.383,0.256,3.03,1.53,0,1.42,2.63,13.8,4.28,1.02,9.93
2023-03-11 08:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,3.29,47.1,0,2.51,0,0.533,0,0.206,0.544,0.0611,0,1.22,0.100,0.100,2.43,1.44,0,1,1.29,0.283,0,1.22,0.317,0.256,2.52,0.772,0,1.22,0.200,10.9,4.92,0.522,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,3.23,55.9,0,2.50,0,0.967,0,0.100,0.617,0.0611,0,1.41,0.200,0.200,3.04,1.47,0,1.01,1.49,0.444,0,1.23,0.383,0.256,2.97,1.53,0,1.41,0.100,11.9,4.22,0.961,9.94
2023-03-11 08:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,3.44,59.3,0,2.66,0.0111,0.539,0,0.200,1.14,0.0667,0,1.23,0.100,0.100,2.61,1.15,0,0.994,1.29,0.333,0,1.49,0.317,0.256,2.53,0.772,0,1.20,0.200,13.7,4.93,0.550,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,3.45,61.6,0,2.97,0.0111,0.983,0,0.100,1.26,0.0667,0,1.42,0.200,0.200,3.32,1.17,0,1.03,1.49,0.517,0,1.50,0.389,0.256,3.51,1.53,0,1.40,0.100,15.4,4.17,0.989,11.1
2023-03-11 08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,0,3.53,53.7,0,2.43,0.00556,0.533,0,0.200,1.03,0.0722,0,1.25,0.100,0.100,2.84,1.12,0,0.994,1.24,0.294,0,1.24,0.317,0.256,2.34,0.767,0,1.18,0.200,13.0,4.93,0.528,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,3.54,60.4,0,3.09,0.00556,0.972,0.00556,0.100,1.13,0.0722,0,1.43,0.200,0.200,3.13,1.13,0,1.03,1.44,0.472,0,1.27,0.389,0.256,3.37,1.53,0,1.37,0.100,14.5,4.21,0.961,10.9
2023-03-11 08:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,23.6,95.7,0,2.03,0.267,0.550,0,0.200,0.578,0.0722,0,1.27,0.100,1.80,2.47,1.12,0,1,1.26,0.272,0,0.839,0.317,0.256,2.10,0.767,0,1.18,3.11,12.8,4.93,0.539,7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,21.9,104,0,2.75,0.483,0.994,0.00556,0.100,0.672,0.0722,0,1.44,0.200,2.30,2.98,1.13,0,1.02,1.45,0.439,0,0.856,0.383,0.256,3.10,1.53,0,1.37,2.67,14.3,4.22,0.989,9.79
2023-03-11 08:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,24.0,136,0,2.39,0.267,0.561,0,0.200,1.20,0.0667,0,1.22,0.100,1.81,2.66,1.37,0,1,1.29,0.500,0,0.889,0.328,0.256,2.54,0.767,0,1.21,3.11,14.0,4.93,0.544,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,22.4,108,0,3.41,0.483,1.01,0,0.100,1.52,0.0667,0,1.41,0.200,2.30,3.40,1.43,0,1.01,1.49,0.833,0.00556,0.917,0.394,0.256,3.60,1.53,0,1.41,2.67,16.6,4.25,0.994,10.4
2023-03-11 08:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0.00556,3.29,52.3,0,2.27,0,0.561,0,0.200,0.689,0.0667,0,1.20,0.100,0.100,2.92,1.46,0,1.01,1.31,0.339,0,0.906,0.333,0.233,2.34,0.767,0,1.24,0.200,13.3,4.93,0.561,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.644,3.33,58.9,0,2.97,0,1.01,0,0.100,0.750,0.0667,0,1.38,0.200,0.200,3.18,1.47,0.00556,1.02,1.51,0.517,0,0.917,0.400,0.233,3.19,1.53,0,1.43,0.106,14.8,4.24,1.01,10
2023-03-11 08:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,3.40,52.9,0,2.56,0.0111,0.544,0,0.200,1.03,0.0611,0,1.22,0.100,0.100,2.94,1.15,0,1,1.30,0.289,0,0.894,0.333,0.244,2.55,0.767,0,1.22,0.200,14.3,4.93,0.539,7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,3.53,61.0,0,2.82,0.0111,0.989,0,0.100,0.956,0.0611,0,1.39,0.200,0.200,3.27,1.17,0,1.02,1.50,0.461,0,0.917,0.400,0.250,3.09,1.53,0,1.42,0.100,16.8,4.27,0.983,9.99
2023-03-11 08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,3.48,48.9,0,2.53,0.0111,0.539,0,0.200,0.978,0.0611,0,1.25,0.100,0.100,2.36,1.12,0,1.00,1.29,0.283,0,0.956,0.333,0.256,2.74,0.767,0.00556,1.22,0.200,11.2,4.93,0.539,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,3.56,57.1,0,2.75,0.0111,0.989,0,0.100,0.989,0.0611,0,1.43,0.200,0.200,3.17,1.13,0,1.02,1.49,0.444,0,0.983,0.400,0.256,3.15,1.53,0.00556,1.41,0.100,12.3,4.26,0.989,9.93
2023-03-11 08:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,23.7,94.0,0,2.19,0.244,0.539,0,0.200,0.544,0.0611,0,1.23,0.106,1.73,2.27,1.12,0,1,1.30,0.267,0,0.917,0.333,0.272,2.22,0.767,0,1.22,2.77,11.1,4.93,0.533,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,21.9,102,0,2.61,0.406,0.989,0,0.100,0.639,0.0611,0,1.43,0.200,2.03,2.92,1.13,0,1.02,1.50,0.433,0,0.933,0.400,0.267,3.07,1.53,0,1.41,2.49,11.9,4.23,0.983,9.75
2023-03-11 08:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,24.3,112,0,2.16,0.267,0.567,0.00556,0.200,1,0.0722,0.00556,1.23,0.100,1.92,2.49,1.38,0.00556,1,1.31,0.283,0,0.889,0.333,0.267,2.32,0.767,0,1.22,3.12,11.4,4.93,0.550,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,22.5,113,0,2.77,0.456,1.02,0,0.106,1,0.0722,0,1.42,0.206,2.28,3.07,1.41,0,1.02,1.50,0.444,0,0.894,0.400,0.267,3.17,1.54,0,1.41,2.77,12.3,4.22,1.01,15.9
2023-03-11 08:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,3.18,46.8,0,1.92,0,0.517,0.00556,0.200,0.550,0.0722,0.00556,1.25,0.100,0.100,2.25,1.44,0.00556,1,1.29,0.300,0.00556,0.906,0.333,0.278,2.17,0.767,0,1.21,0.206,11.1,4.94,0.522,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,3.24,54.9,0,2.83,0,0.950,0,0.106,0.522,0.0778,0,1.43,0.206,0.200,3.08,1.47,0,1.01,1.49,0.461,0,0.922,0.400,0.278,3.26,1.54,0,1.41,0.100,12.0,4.24,0.961,10.1
2023-03-11 08:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,3.37,48.9,0,2.07,0.0111,0.539,0,0.200,0.956,0.0722,0,1.27,0.100,0.100,2.39,1.15,0,1,1.30,0.289,0.00556,0.894,0.333,0.267,2.38,0.767,0,1.22,0.206,11.0,4.94,0.539,7.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,3.46,56.4,0,2.82,0.0111,0.983,0,0.100,0.911,0.0778,0.00556,1.44,0.200,0.200,3.05,1.17,0,1.02,1.50,0.450,0,0.906,0.400,0.267,3.12,1.53,0,1.41,0.100,11.8,4.26,0.989,9.91
2023-03-11 08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,3.36,46.1,0,1.98,0.0111,0.544,0,0.200,0.933,0.0611,0,1.22,0.100,0.100,2.46,1.12,0,1,1.28,0.272,0,0.894,0.333,0.267,2.39,0.761,0,1.23,0.200,11.2,4.91,0.544,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,3.45,56.5,0,2.65,0.0111,0.989,0,0.100,0.889,0.0611,0.00556,1.41,0.200,0.200,2.98,1.13,0,1.01,1.48,0.433,0,0.900,0.400,0.267,3.01,1.52,0,1.43,0.100,11.8,4.27,0.994,9.76
2023-03-11 08:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,18.3,80.8,0,2.18,0,0.533,0,0.200,0.533,0.0611,0,1.24,0.100,0.100,2.54,1.13,0,0.994,1.30,0.289,0,0.911,0.333,0.267,2.34,0.767,0,1.25,0.200,11.1,4.93,0.533,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,17.2,92.8,0,2.44,0.00556,0.978,0,0.100,0.500,0.0611,0,1.42,0.200,0.200,2.73,1.13,0,1.02,1.51,0.450,0,0.922,0.400,0.267,2.94,1.53,0,1.44,0.100,11.9,4.28,0.983,9.63
2023-03-11 08:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,23.9,94.1,0,2.17,0.267,0.578,0,0.200,0.978,0.0611,0,1.26,0.100,1.94,2.47,1.38,0,1,1.28,0.294,0,0.894,0.333,0.267,2.28,0.767,0,1.22,3.13,11.2,4.93,0.572,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,22.4,104,0,2.73,0.472,1.02,0,0.100,0.889,0.0556,0,1.43,0.200,2.32,2.94,1.41,0,1,1.48,0.456,0,0.917,0.400,0.267,3.05,1.53,0,1.41,2.78,12.0,4.24,1.03,9.76
