"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca2b0b9903cdc)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca2b0b9903cdc)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca2b0b9903cdc)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca2b0b9903cdc)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-20 13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90,0,11.8,169,0,1.86,0.389,0.467,0.300,0.383,7.31,0.556,4.41,0,11.5,0.889,0.0889,1.52,0.933,0,3.29,2.26,0.367,0.317,0.839,3.22,0.550,0.100,3.33,0,0,0.367,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90,10.0,199,0,2.74,0.256,0.517,0.450,0.256,8.97,0.994,5.27,0,12.0,1.08,0.0722,1.67,1.32,0,4.69,3.03,0.244,0.383,0.839,4.83,0.989,0.200,3.50,0,0,0.244,1.49,0
2023-03-20 13:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,22.7,183,0,1.91,0.367,0.517,0.328,0.367,7.53,0.550,7.62,0,11.3,0.883,0.0667,1.51,0.950,0,3.36,2.18,0.400,0.317,0.956,3.37,0.544,0.100,3.51,0,0,0.383,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,20.8,225,0,2.85,0.244,0.544,0.461,0.250,9.20,0.983,8.50,0,11.9,1.06,0.0611,1.69,1.33,0,4.86,3.03,0.267,0.383,0.950,4.70,0.983,0.200,3.60,0,0,0.256,15.2,0
2023-03-20 13:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,0,33.4,184,0,1.81,0.383,0.450,0.283,0.383,7.47,0.544,12.1,0,11.3,0.828,0.0667,1.51,0.956,0,3.29,2.26,0.367,0.317,0.856,3.59,0.567,1.76,3.81,0,0,0.350,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,31.0,215,0,2.76,0.256,0.500,0.433,0.261,9.15,0.989,12.9,0,12.0,1.02,0.0667,1.71,1.33,0,4.65,3.07,0.244,0.383,0.861,5.32,0.994,1.90,3.92,0,0,0.233,24.6,0
2023-03-20 13:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,13.5,167,0,1.92,0.383,0.444,0.317,0.367,7.59,0.544,4.44,0,11.6,0.822,0.0778,1.52,0.933,0,3.44,2.31,0.367,0.317,0.844,3.60,0.578,0.100,3.52,0,0,0.367,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,11.2,188,0,2.84,0.256,0.500,0.450,0.244,9.26,0.989,5.28,0,12.2,1.02,0.0722,1.67,1.33,0,4.82,3.15,0.244,0.383,0.856,5.87,0.994,0.200,3.57,0,0,0.244,1.52,0
2023-03-20 13:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,0,12.8,168,0,2.02,0.350,0.489,0.306,0.367,7.73,0.550,4.43,0,11.4,1,0.0889,1.54,0.933,0,3.33,2.33,0.383,0.322,1.17,3.45,0.572,0.100,3.76,0,0,0.372,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,10.8,192,0,2.89,0.233,0.522,0.450,0.244,9.42,0.989,5.30,0,12.0,1.19,0.0778,1.71,1.32,0,4.98,3.14,0.256,0.389,1.31,5.24,0.989,0.200,3.86,0,0,0.244,1.55,0
2023-03-20 13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,11.3,162,0,1.94,0.367,0.439,0.278,0.350,7.28,0.544,4.38,0,11.3,0.839,0.0778,1.53,0.933,0,3.34,2.23,0.350,0.333,1.06,3.42,0.561,0.100,3.32,0,0,0.367,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,9.40,181,0,2.78,0.244,0.489,0.439,0.233,8.97,0.989,5.28,0,11.8,1.03,0.0722,1.67,1.31,0.00556,4.91,2.99,0.233,0.400,1.18,4.90,0.989,0.200,3.41,0,0,0.244,1.49,0
2023-03-20 13:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,12.4,167,0,2.06,0.400,0.450,0.300,0.406,7.53,0.561,4.37,0,11.4,0.833,0.0778,1.50,0.956,0,3.36,2.46,0.350,0.333,1.01,3.49,0.561,0.100,3.57,0,0,0.367,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,10.7,191,0.00556,2.88,0.267,0.500,0.450,0.267,9.24,1,5.27,0,12.0,1.03,0.0778,1.71,1.33,0,4.82,3.18,0.233,0.400,1,5,0.989,0.200,3.64,0,0,0.244,1.45,0
2023-03-20 13:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,33.2,187,0,2.17,0.383,0.450,0.278,0.367,7.46,0.578,12.2,0,11.7,0.878,0.0611,1.53,0.961,0,3.50,2.56,0.383,0.333,0.944,3.53,0.550,1.92,3.87,0,0,0.367,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,31.0,219,0,2.96,0.256,0.500,0.439,0.244,9.18,1,13.0,0.00556,12.1,1.07,0.0556,1.70,1.33,0,4.93,3.18,0.256,0.400,0.950,4.98,0.989,2.07,4,0,0,0.244,24.6,0
2023-03-20 13:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,12.2,171,0,1.88,0.383,0.489,0.294,0.400,7.58,0.556,4.51,0,11.2,0.867,0.0611,1.53,0.950,0,3.39,2.33,0.367,0.333,0.828,3.47,0.533,0.100,3.43,0,0,0.383,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,10.5,204,0,2.73,0.256,0.533,0.444,0.267,9.19,0.994,5.25,0,11.7,1.06,0.0556,1.68,1.33,0,5.04,3.01,0.244,0.400,0.833,4.84,0.978,0.200,3.49,0,0,0.256,1.56,0
2023-03-20 13:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,12.8,168,0,2.03,0.400,0.494,0.311,0.383,7.63,0.561,4.44,0,11.3,1.01,0.0722,1.51,0.944,0,3.33,2.44,0.383,0.328,1.05,3.38,0.533,0.106,3.89,0.00556,0.00556,0.400,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,11.0,193,0,2.72,0.267,0.533,0.450,0.256,9.41,0.994,5.23,0,11.8,1.16,0.0611,1.71,1.34,0,4.94,3.03,0.256,0.394,1.11,5.04,0.978,0.200,4.01,0,0,0.267,2.09,0
2023-03-20 13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,11.4,165,0,2.44,0.367,0.444,0.306,0.367,7.44,0.550,4.44,0,11.6,0.911,0.0722,1.51,0.944,0,3.23,2.73,0.417,0.328,0.800,3.50,0.561,0.106,3.32,0.00556,0.00556,0.400,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,9.67,183,0,2.74,0.244,0.500,0.456,0.244,9.05,0.994,5.25,0,11.9,1.08,0.0667,1.68,1.35,0,4.59,2.96,0.283,0.394,0.800,4.77,0.994,0.200,3.47,0,0,0.267,1.50,0
2023-03-20 13:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,12.1,169,0,2.63,0.400,0.500,0.283,0.400,7.56,0.561,4.43,0,11.8,0.839,0.0667,1.52,0.944,0,3.38,2.83,0.367,0.322,0.861,3.64,0.561,0.100,3.51,0,0,0.367,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,10.1,190,0,2.87,0.267,0.533,0.439,0.267,9.28,1,5.26,0,12.1,1.04,0.0611,1.66,1.33,0,4.74,3.03,0.250,0.389,0.861,5.06,1,0.200,3.61,0,0,0.244,1.49,0
2023-03-20 13:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,0,33.4,189,0,2.52,0.400,0.467,0.283,0.383,7.44,0.544,12.2,0,11.6,0.861,0.0778,1.54,0.939,0,3.36,2.96,0.383,0.317,0.928,4.04,0.561,1.94,4,0,0,0.400,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,31.1,217,0,2.81,0.267,0.511,0.444,0.256,9.21,0.983,13.0,0,12.0,1.07,0.0667,1.67,1.33,0,4.93,3.17,0.256,0.383,0.928,5.24,1,2.09,4.12,0.00556,0,0.267,24.6,0
2023-03-20 13:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,18.1,176,0,2.46,0.367,0.422,0.300,0.383,7.41,0.556,7.41,0,11.5,0.867,0.0611,1.54,0.939,0.00556,3.24,2.96,0.383,0.317,1.28,3.98,0.539,1.94,4.06,0,0,0.367,4.24,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,16.6,198,0,2.71,0.244,0.478,0.461,0.256,9.19,0.983,8.19,0,11.9,1.06,0.0556,1.67,1.33,0,4.57,3.10,0.256,0.383,1.61,5.04,0.989,2.09,4.18,0.00556,0,0.244,4.49,0
2023-03-20 13:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,13.1,175,0,2.51,0.383,0.483,0.283,0.400,7.52,0.556,4.41,0,12,0.961,0.0611,1.53,0.950,0.00556,3.26,2.93,0.367,0.322,1.22,3.98,0.544,0.100,3.72,0,0,0.383,1.54,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,11.9,200,0,2.88,0.256,0.522,0.439,0.267,9.32,0.989,5.27,0,12.2,1.16,0.0611,1.70,1.33,0,4.96,3.09,0.244,0.389,1.42,4.84,0.989,0.200,3.87,0,0,0.256,1.46,0
2023-03-20 13:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,12.1,169,0,2.51,0.383,0.500,0.289,0.383,7.43,0.544,4.46,0,11.9,0.850,0.0889,1.56,0.939,0,3.27,2.87,0.350,0.333,0.867,4.07,0.544,0.100,3.46,0,0,0.367,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,10.2,184,0,2.82,0.256,0.533,0.439,0.256,9.13,0.994,5.27,0,12.1,1.01,0.0778,1.64,1.33,0,4.67,3.08,0.233,0.400,0.872,5.41,0.989,0.200,3.53,0,0,0.244,1.44,0
2023-03-20 13:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0.00556,12.1,179,0.00556,2.66,0.400,0.467,0.289,0.383,7.65,0.578,4.47,0,12.1,0.822,0.0667,1.49,0.944,0,3.25,2.91,0.367,0.333,0.894,4.55,0.572,0.100,3.41,0,0,0.383,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,3.99,10.9,210,0,2.99,0.267,0.528,0.439,0.256,9.32,1.01,5.25,0,12.5,1,0.0667,1.68,1.33,0,4.56,3.20,0.244,0.406,0.906,5.38,1.01,0.200,3.46,0,0.00556,0.261,1.50,0
2023-03-20 13:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,45.1,209,0,2.59,0.383,0.506,0.306,0.383,7.52,0.567,17.2,0,12.1,0.828,0.0667,1.50,0.944,0,3.36,2.93,0.406,0.322,0.939,4.47,0.544,0.100,3.48,0,0,0.383,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,43.4,256,0,2.84,0.256,0.550,0.450,0.256,9.18,1,15.4,0,12.4,1.03,0.0611,1.68,1.33,0,4.64,3.14,0.267,0.389,0.939,5.32,0.989,0.200,3.62,0,0,0.256,47.0,0
