"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxcbeaf370766f1)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxcbeaf370766f1)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxcbeaf370766f1)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxcbeaf370766f1)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxcbeaf370766f1)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxcbeaf370766f1)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-21 20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,11.6,158,0,2.65,1.28,0.428,0.289,0.406,7.37,0.550,4.34,0,19.0,0.883,0.0667,1.47,0.961,0,3.64,3.02,1.27,0.333,3.96,0.556,0.100,3.27,0,0,0,1.26,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,9.86,191,0,3.01,1.49,0.489,0.433,0.267,9.14,0.983,5.29,0,20.2,1.06,0.0556,1.74,1.32,0,5.79,3.31,1.51,0.400,4.97,0.983,0.200,3.49,0,0,0,1.51,1.50,0
2023-03-21 20:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,42.4,178,0,2.50,1.35,0.467,0.306,0.417,7.37,0.533,13.7,0,19.0,0.856,0.0611,1.47,0.906,0,3.48,2.98,1.23,0.333,3.78,0.567,0.100,3.39,0,0,0,1.24,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,39.7,220,0,2.86,1.60,0.511,0.444,0.278,9.02,0.983,14.7,0,20.3,1.04,0.0611,1.71,1.31,0,5.49,3.27,1.47,0.400,5.41,0.983,0.200,3.62,0,0,0,1.47,41.3,0
2023-03-21 20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,107,252,0.00556,2.64,1.34,0.550,0.311,0.400,7.49,0.567,38.5,0,19.1,0.867,0.0556,1.47,0.939,0,3.59,2.86,1.24,0.333,3.72,0.556,4.09,4.54,0,0,0,1.24,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,103,318,0,3.03,1.61,0.567,0.450,0.267,9.18,0.994,37.5,0,20.3,1.06,0.0611,1.71,1.31,0,5.58,3.15,1.46,0.400,5.52,0.978,4.31,4.78,0,0,0,1.49,116,0
2023-03-21 20:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,44.9,185,0.00556,2.60,1.36,0.417,0.300,0.367,7.49,0.572,18.5,0,19.7,0.872,0.0722,1.47,0.956,0,3.77,2.93,1.27,0.333,3.96,0.556,3.14,4.20,0,0,0,1.25,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,43.2,221,0,2.99,1.62,0.478,0.444,0.244,9.12,0.983,17.4,0,21.1,1.07,0.0667,1.69,1.33,0,5.70,3.18,1.50,0.400,5.06,0.994,3.32,4.36,0,0,0,1.48,38.2,0
2023-03-21 20:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0,13.2,157,0,2.53,1.35,0.467,0.300,0.383,7.68,0.572,4.43,0,19.9,0.978,0.0833,1.49,0.961,0,3.79,2.99,1.24,0.339,4.12,0.567,0.100,3.45,0,0,0,1.24,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,11.6,176,0,2.91,1.61,0.511,0.450,0.256,9.38,0.994,5.29,0,21.2,1.18,0.0722,1.69,1.33,0,6.13,3.26,1.47,0.406,5.09,1,0.200,3.72,0,0,0,1.47,1.54,0
2023-03-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,12.0,152,0,2.20,1.33,0.517,0.294,0.400,7.41,0.567,4.43,0,18.8,0.850,0.0667,1.52,0.978,0,3.47,2.67,1.22,0.339,3.71,0.550,0.100,3.29,0,0,0,1.24,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,9.89,174,0,2.79,1.56,0.544,0.456,0.267,9.18,0.994,5.31,0,19.9,1.04,0.0667,1.70,1.33,0,5.67,3.18,1.44,0.406,4.96,0.994,0.200,3.47,0,0,0,1.49,1.52,0.00556
2023-03-21 21:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,11.9,143,0,2.28,1.34,0.467,0.283,0.417,7.42,0.561,4.42,0,19,0.856,0.0611,1.53,0.967,0,3.46,2.64,1.28,0.333,3.67,0.561,0.100,3.38,0,0,0,1.23,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,9.74,172,0,2.86,1.59,0.511,0.439,0.278,9.13,0.989,5.26,0,20.1,1.06,0.0611,1.71,1.33,0,5.56,3.16,1.53,0.400,5.19,0.989,0.200,3.52,0,0,0,1.46,1.54,0
2023-03-21 21:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,0,33.7,172,0,2.14,1.36,0.483,0.283,0.367,7.60,0.572,12.4,0,18.7,0.844,0.0778,1.47,0.989,0.00556,3.43,2.46,1.28,0.333,3.53,0.589,1.94,3.87,0.00556,0,0,1.26,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,31.1,205,0,2.88,1.62,0.522,0.433,0.244,9.20,0.989,13.0,0,20.1,1.04,0.0667,1.74,1.33,0,5.78,3.16,1.52,0.400,5.09,0.994,2.09,4.05,0,0,0,1.51,25.0,0
2023-03-21 21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,33.6,168,0,1.86,1.35,0.433,0.306,0.367,7.51,0.567,12.4,0,18.6,0.872,0.0944,1.51,1,0,3.53,2.20,1.24,0.333,3.81,0.567,1.94,3.84,0,0,0,1.23,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,31.5,204,0,2.77,1.62,0.489,0.450,0.244,9.15,0.983,13.0,0,20.2,1.06,0.0778,1.69,1.33,0,5.49,3.02,1.47,0.400,5.26,0.994,2.09,4.02,0.00556,0.00556,0,1.45,25.0,0
2023-03-21 21:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,13.4,145,0,2.04,1.34,0.483,0.300,0.383,7.70,0.544,4.38,0.00556,19.2,1.01,0.0667,1.52,0.983,0,3.47,2.36,1.25,0.333,4.04,0.561,0.100,3.53,0,0,0,1.22,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,12.0,177,0,2.88,1.61,0.522,0.450,0.256,9.41,0.983,5.33,0,20.6,1.19,0.0667,1.68,1.33,0,5.39,3.09,1.50,0.406,5.43,0.989,0.200,3.69,0,0,0,1.44,1.58,0
2023-03-21 21:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,12.4,147,0,2.04,1.33,0.517,0.300,0.367,7.52,0.561,4.38,0,18.5,0.850,0.0667,1.54,0.944,0,3.77,2.41,1.28,0.333,3.48,0.572,0.100,3.31,0,0,0,1.22,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,10.2,174,0,2.92,1.57,0.544,0.444,0.244,9.12,1,5.28,0,20.1,1.04,0.0667,1.68,1.33,0,5.52,3.22,1.53,0.400,5.45,1,0.200,3.48,0,0,0.00556,1.45,1.49,0
2023-03-21 21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,11.2,140,0,2.23,1.32,0.467,0.289,0.383,7.54,0.550,4.39,0,19.3,0.844,0.0833,1.49,0.950,0,3.58,2.50,1.27,0.333,3.57,0.556,0.100,3.47,0,0,0,1.26,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,9.63,172,0,2.84,1.54,0.511,0.439,0.256,9.14,0.994,5.31,0.00556,20.9,1.03,0.0722,1.71,1.33,0,5.44,3.04,1.52,0.400,4.83,0.989,0.206,3.59,0,0,0,1.48,1.54,0
2023-03-21 21:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,27.6,170,0,2.37,1.30,0.456,0.283,0.383,7.50,0.556,9.04,0,18.7,0.806,0.0556,1.52,0.956,0,3.85,2.69,1.26,0.333,3.86,0.556,0.100,3.36,0,0,0,1.24,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,25.6,214,0,2.96,1.52,0.500,0.444,0.256,9.24,0.994,10.1,0.00556,20,1,0.0500,1.73,1.33,0,5.81,3.18,1.48,0.400,5.32,0.989,0.206,3.46,0,0,0,1.47,21.9,0
2023-03-21 21:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0,33.6,173,0,2.51,1.34,0.472,0.294,0.383,7.53,0.561,11.9,0,19.2,0.861,0.0611,1.52,0.944,0,3.37,2.81,1.22,0.328,4.07,0.550,1.94,3.87,0,0,0,1.21,24.3,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,31.5,205,0,2.96,1.58,0.511,0.450,0.261,9.29,0.994,13.0,0,20.6,1.06,0.0556,1.71,1.33,0,5.48,3.19,1.43,0.394,5.17,0.989,2.09,4.04,0,0,0,1.44,24.7,0
2023-03-21 21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,0.00555,12.7,150,0,2.38,1.34,0.500,0.311,0.383,7.57,0.533,4.34,0,19.3,1.04,0.0722,1.53,0.950,0,3.60,2.68,1.22,0.317,3.69,0.544,0.106,3.58,0,0,0,1.21,1.33,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555,4.78,11.5,176,0,3.03,1.58,0.533,0.444,0.261,9.31,0.983,5.33,0,20.8,1.22,0.0722,1.67,1.33,0,5.66,3.22,1.44,0.383,4.67,0.983,0.200,3.75,0,0,0,1.43,1.57,0
2023-03-21 21:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0.00556,11.8,150,0,2.59,1.33,0.444,0.289,0.383,7.38,0.544,4.40,0,18.9,0.867,0.100,1.52,0.939,0,3.70,2.89,1.26,0.328,3.86,0.539,0.106,3.33,0,0.00556,0,1.26,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,4.03,10.2,174,0,2.99,1.57,0.500,0.439,0.256,9.03,0.989,5.29,0,20.3,1.07,0.0833,1.71,1.32,0,5.54,3.15,1.51,0.394,4.88,0.989,0.200,3.52,0,0,0,1.48,1.57,0
2023-03-21 21:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30,0,12.2,145,0,2.46,1.34,0.444,0.278,0.367,7.53,0.544,4.40,0,18.9,0.839,0.0778,1.52,0.944,0,3.65,2.81,1.27,0.333,3.74,0.550,0.100,3.43,0,0.00556,0,1.24,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30,10.7,172,0,2.78,1.59,0.500,0.444,0.244,9.09,0.983,5.28,0,20.3,1.04,0.0667,1.68,1.33,0,5.68,2.98,1.51,0.400,4.91,1,0.200,3.60,0,0,0,1.49,1.49,0
2023-03-21 21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,0,24.7,172,0,2.67,1.30,0.483,0.306,0.367,7.50,0.561,8.29,0,22.0,0.861,0.0556,1.50,0.933,0,3.74,3.04,1.24,0.333,3.82,0.561,0.100,3.56,0,0,0.00556,1.23,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,23.2,201,0,2.96,1.52,0.522,0.444,0.244,9.17,1,9.28,0,23.8,1.02,0.0556,1.72,1.33,0,5.66,3.26,1.46,0.400,4.85,0.989,0.200,3.73,0,0,0,1.47,18.3,0
