"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc008a44e99be1)","Receive Errors (lxc06cb25209c84)","Receive Errors (lxc07c9dc670f72)","Receive Errors (lxc0c29a8bae27e)","Receive Errors (lxc0c492a144f08)","Receive Errors (lxc0ce14db76c1b)","Receive Errors (lxc1199d6e11cba)","Receive Errors (lxc1af724292b85)","Receive Errors (lxc225cc59c2220)","Receive Errors (lxc286d92cb0f6a)","Receive Errors (lxc395dceb6cfd6)","Receive Errors (lxc40c2712fd7b0)","Receive Errors (lxc4af4dd871224)","Receive Errors (lxc505013a9b32d)","Receive Errors (lxc59050de0b382)","Receive Errors (lxc5f2404395716)","Receive Errors (lxc6591596bd450)","Receive Errors (lxc6720d0e66b92)","Receive Errors (lxc7def4621add7)","Receive Errors (lxc8a05572c3a27)","Receive Errors (lxc9f11ff762ddb)","Receive Errors (lxc_health)","Receive Errors (lxca129b7b58df1)","Receive Errors (lxcb03d011ad6b6)","Receive Errors (lxccbd4caa6cebc)","Receive Errors (lxcd639f22e900e)","Receive Errors (lxcdebefc5422d0)","Receive Errors (lxced06d52cd0ae)","Receive Errors (lxcf23aecc45bdf)","Receive Errors (lxcf2fe901984d7)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc008a44e99be1)","Receive Total (lxc06cb25209c84)","Receive Total (lxc07c9dc670f72)","Receive Total (lxc0c29a8bae27e)","Receive Total (lxc0c492a144f08)","Receive Total (lxc0ce14db76c1b)","Receive Total (lxc1199d6e11cba)","Receive Total (lxc1af724292b85)","Receive Total (lxc225cc59c2220)","Receive Total (lxc286d92cb0f6a)","Receive Total (lxc395dceb6cfd6)","Receive Total (lxc40c2712fd7b0)","Receive Total (lxc4af4dd871224)","Receive Total (lxc505013a9b32d)","Receive Total (lxc59050de0b382)","Receive Total (lxc5f2404395716)","Receive Total (lxc6591596bd450)","Receive Total (lxc6720d0e66b92)","Receive Total (lxc7def4621add7)","Receive Total (lxc8a05572c3a27)","Receive Total (lxc9f11ff762ddb)","Receive Total (lxc_health)","Receive Total (lxca129b7b58df1)","Receive Total (lxcb03d011ad6b6)","Receive Total (lxccbd4caa6cebc)","Receive Total (lxcd639f22e900e)","Receive Total (lxcdebefc5422d0)","Receive Total (lxced06d52cd0ae)","Receive Total (lxcf23aecc45bdf)","Receive Total (lxcf2fe901984d7)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc008a44e99be1)","Transmit Errors (lxc06cb25209c84)","Transmit Errors (lxc07c9dc670f72)","Transmit Errors (lxc0c29a8bae27e)","Transmit Errors (lxc0c492a144f08)","Transmit Errors (lxc0ce14db76c1b)","Transmit Errors (lxc1199d6e11cba)","Transmit Errors (lxc1af724292b85)","Transmit Errors (lxc225cc59c2220)","Transmit Errors (lxc286d92cb0f6a)","Transmit Errors (lxc395dceb6cfd6)","Transmit Errors (lxc40c2712fd7b0)","Transmit Errors (lxc4af4dd871224)","Transmit Errors (lxc505013a9b32d)","Transmit Errors (lxc59050de0b382)","Transmit Errors (lxc5f2404395716)","Transmit Errors (lxc6591596bd450)","Transmit Errors (lxc6720d0e66b92)","Transmit Errors (lxc7def4621add7)","Transmit Errors (lxc8a05572c3a27)","Transmit Errors (lxc9f11ff762ddb)","Transmit Errors (lxc_health)","Transmit Errors (lxca129b7b58df1)","Transmit Errors (lxcb03d011ad6b6)","Transmit Errors (lxccbd4caa6cebc)","Transmit Errors (lxcd639f22e900e)","Transmit Errors (lxcdebefc5422d0)","Transmit Errors (lxced06d52cd0ae)","Transmit Errors (lxcf23aecc45bdf)","Transmit Errors (lxcf2fe901984d7)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc008a44e99be1)","Receive Dropped (lxc06cb25209c84)","Receive Dropped (lxc07c9dc670f72)","Receive Dropped (lxc0c29a8bae27e)","Receive Dropped (lxc0c492a144f08)","Receive Dropped (lxc0ce14db76c1b)","Receive Dropped (lxc1199d6e11cba)","Receive Dropped (lxc1af724292b85)","Receive Dropped (lxc225cc59c2220)","Receive Dropped (lxc286d92cb0f6a)","Receive Dropped (lxc395dceb6cfd6)","Receive Dropped (lxc40c2712fd7b0)","Receive Dropped (lxc4af4dd871224)","Receive Dropped (lxc505013a9b32d)","Receive Dropped (lxc59050de0b382)","Receive Dropped (lxc5f2404395716)","Receive Dropped (lxc6591596bd450)","Receive Dropped (lxc6720d0e66b92)","Receive Dropped (lxc7def4621add7)","Receive Dropped (lxc8a05572c3a27)","Receive Dropped (lxc9f11ff762ddb)","Receive Dropped (lxc_health)","Receive Dropped (lxca129b7b58df1)","Receive Dropped (lxcb03d011ad6b6)","Receive Dropped (lxccbd4caa6cebc)","Receive Dropped (lxcd639f22e900e)","Receive Dropped (lxcdebefc5422d0)","Receive Dropped (lxced06d52cd0ae)","Receive Dropped (lxcf23aecc45bdf)","Receive Dropped (lxcf2fe901984d7)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc008a44e99be1)","Transmit Dropped (lxc06cb25209c84)","Transmit Dropped (lxc07c9dc670f72)","Transmit Dropped (lxc0c29a8bae27e)","Transmit Dropped (lxc0c492a144f08)","Transmit Dropped (lxc0ce14db76c1b)","Transmit Dropped (lxc1199d6e11cba)","Transmit Dropped (lxc1af724292b85)","Transmit Dropped (lxc225cc59c2220)","Transmit Dropped (lxc286d92cb0f6a)","Transmit Dropped (lxc395dceb6cfd6)","Transmit Dropped (lxc40c2712fd7b0)","Transmit Dropped (lxc4af4dd871224)","Transmit Dropped (lxc505013a9b32d)","Transmit Dropped (lxc59050de0b382)","Transmit Dropped (lxc5f2404395716)","Transmit Dropped (lxc6591596bd450)","Transmit Dropped (lxc6720d0e66b92)","Transmit Dropped (lxc7def4621add7)","Transmit Dropped (lxc8a05572c3a27)","Transmit Dropped (lxc9f11ff762ddb)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca129b7b58df1)","Transmit Dropped (lxcb03d011ad6b6)","Transmit Dropped (lxccbd4caa6cebc)","Transmit Dropped (lxcd639f22e900e)","Transmit Dropped (lxcdebefc5422d0)","Transmit Dropped (lxced06d52cd0ae)","Transmit Dropped (lxcf23aecc45bdf)","Transmit Dropped (lxcf2fe901984d7)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc008a44e99be1)","Transmit Total (lxc06cb25209c84)","Transmit Total (lxc07c9dc670f72)","Transmit Total (lxc0c29a8bae27e)","Transmit Total (lxc0c492a144f08)","Transmit Total (lxc0ce14db76c1b)","Transmit Total (lxc1199d6e11cba)","Transmit Total (lxc1af724292b85)","Transmit Total (lxc225cc59c2220)","Transmit Total (lxc286d92cb0f6a)","Transmit Total (lxc395dceb6cfd6)","Transmit Total (lxc40c2712fd7b0)","Transmit Total (lxc4af4dd871224)","Transmit Total (lxc505013a9b32d)","Transmit Total (lxc59050de0b382)","Transmit Total (lxc5f2404395716)","Transmit Total (lxc6591596bd450)","Transmit Total (lxc6720d0e66b92)","Transmit Total (lxc7def4621add7)","Transmit Total (lxc8a05572c3a27)","Transmit Total (lxc9f11ff762ddb)","Transmit Total (lxc_health)","Transmit Total (lxca129b7b58df1)","Transmit Total (lxcb03d011ad6b6)","Transmit Total (lxccbd4caa6cebc)","Transmit Total (lxcd639f22e900e)","Transmit Total (lxcdebefc5422d0)","Transmit Total (lxced06d52cd0ae)","Transmit Total (lxcf23aecc45bdf)","Transmit Total (lxcf2fe901984d7)"
2023-03-11 09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.46,62.1,0,0,0.00556,20.9,2.57,0,2.10,0.544,0.461,1,0.417,0.206,0.0667,0.267,3.61,0.544,1.39,0.267,0,0,0.267,4.97,0.328,0.328,0.100,0.206,3.33,2.42,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.48,78.8,0,0,0,23.8,2.91,0,2.64,0.989,0.428,1.01,0.278,0.100,0.0667,0.267,4.22,0.989,1.47,0.272,0,0,0.267,4.77,0.394,0.461,0.200,0.106,3.37,3.07,0,0,0.200
2023-03-11 09:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.39,58.6,0,0,0.00556,19.3,2.41,0,1.98,0.556,0.456,1,0.383,0.200,0.0667,0.267,3.35,0.539,1.17,0.272,0.444,0,0.267,5.78,0.317,0.311,0.100,3.13,4.23,2.29,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.33,77.4,0,0,0,22.0,2.84,0,2.59,1,0.428,1.03,0.256,0.100,0.0667,0.267,4.05,0.983,1.24,0.267,0.333,0,0.272,5.57,0.383,0.456,0.200,2.80,4.38,3.03,0,0.00556,2.33
2023-03-11 09:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.76,58.7,0,0,0,20.0,2.61,0,2.18,0.556,0.483,1,0.422,0.200,0.0722,0.272,3.56,0.533,1.11,0.272,0.450,0,0.267,4.77,0.317,0.267,0.100,3.13,4.24,2.34,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.55,79.2,0,0,0.00556,22.7,2.93,0,2.74,0.994,0.450,1.02,0.278,0.100,0.0722,0.267,4.29,0.983,1.14,0.267,0.333,0,0.272,4.78,0.383,0.433,0.200,2.80,4.35,3.02,0.00556,0.00556,2.33
2023-03-11 09:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.63,59.5,0,0.00556,0,20.0,2.71,0,2.28,0.539,0.422,1,0.406,0.200,0.0722,0.283,3.35,0.533,1.11,0.278,0.00556,0,0.278,4.92,0.317,0.283,0.100,0.200,3.32,2.31,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.38,76.9,0,0,0.00556,22.5,2.81,0,2.49,0.983,0.411,1.01,0.267,0.106,0.0722,0.278,3.97,0.983,1.13,0.278,0.00556,0,0.278,5.04,0.383,0.444,0.200,0.100,3.36,2.94,0.00556,0,0.200
2023-03-11 09:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.49,57.3,0,0.00556,0,19.2,2.57,0,2.21,0.539,0.456,1,0.400,0.200,0.0667,0.256,3.39,0.544,1.11,0.256,0,0,0.256,4.58,0.317,0.267,0.100,0.200,3.32,2.39,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,6.60,76.7,0,0,0,21.9,2.83,0,2.58,0.983,0.439,1.01,0.267,0.106,0.0667,0.256,4.05,0.994,1.16,0.256,0.00556,0,0.256,4.33,0.383,0.433,0.200,0.100,3.35,3.09,0,0,0.200
2023-03-11 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.93,61.7,0,0,0,21.6,2.27,0,2.21,0.534,0.472,1.00,0.400,0.200,0.0667,0.267,3.62,0.556,1.40,0.267,0,0,0.267,5.09,0.317,0.311,0.106,0.200,3.33,2.22,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.54,79.6,0,0,0,24.5,3.02,0.00556,2.75,0.978,0.445,1.02,0.267,0.100,0.0667,0.267,4.24,0.995,1.43,0.267,0,0,0.267,4.25,0.384,0.450,0.200,0.100,3.36,3.24,0,0,0.200
2023-03-11 09:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.68,56.5,0,0,0,19.2,2.52,0,2.26,0.550,0.467,1,0.367,0.200,0.0778,0.244,3.49,0.550,1.22,0.244,0,0,0.244,5.50,0.317,0.311,0.100,0.200,3.33,2.31,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.78,76.5,0,0,0,22.2,2.92,0,2.53,0.989,0.439,1.02,0.244,0.100,0.0778,0.244,4.22,1,1.24,0.244,0,0,0.244,5.10,0.383,0.444,0.206,0.100,3.34,3.01,0,0,0.200
2023-03-11 09:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.00556,9.29,58.7,0,0,0,20.2,2.70,0,2.27,0.544,0.478,1,0.367,0.200,0.0833,0.244,3.57,0.544,1.16,0.244,0.444,0,0.250,5.09,0.317,0.311,0.100,3.26,4.25,2.41,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.200,8.96,79.3,0,0,0,22.8,3.01,0,2.73,0.989,0.433,1.02,0.244,0.100,0.0833,0.244,4.22,0.994,1.21,0.244,0.333,0,0.244,5.26,0.383,0.444,0.200,2.81,4.34,3.06,0,0,2.45
2023-03-11 09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.33,58.3,0,0,0,19.8,2.42,0,2.13,0.544,0.478,1.01,0.367,0.200,0.0778,0.233,3.42,0.539,1.11,0.233,0,0,0.233,4.62,0.322,0.283,0.100,0.200,3.33,2.14,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7,76.0,0,0,0,22.2,2.89,0,2.59,0.994,0.450,1.03,0.244,0.100,0.0778,0.233,3.95,0.989,1.15,0.233,0,0,0.233,4.79,0.389,0.433,0.200,0.100,3.34,2.98,0,0,0.200
2023-03-11 09:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.42,59.9,0,0,0,19.4,2.39,0,2.02,0.550,0.433,1,0.400,0.200,0.0667,0.256,3.43,0.544,1.12,0.267,0,0,0.267,5.92,0.339,0.278,0.100,0.200,3.33,2.26,0,0.00556,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.19,76.4,0,0,0,22.2,2.99,0,2.69,0.994,0.422,1.02,0.267,0.100,0.0667,0.256,4.08,0.994,1.15,0.267,0,0,0.267,6.01,0.406,0.439,0.200,0.100,3.35,3.10,0,0,0.200
2023-03-11 09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.50,63.4,0,0,0,20.7,2.47,0.00556,2.10,0.550,0.489,1,0.383,0.200,0.0667,0.267,3.30,0.539,1.42,0.267,0,0,0.267,5.61,0.333,0.289,0.100,0.200,3.33,2.32,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.13,78.4,0,0,0,23.6,3,0,2.75,1,0.461,1.03,0.256,0.100,0.0667,0.267,4.13,0.983,1.45,0.267,0,0,0.267,5.83,0.406,0.439,0.200,0.100,3.36,3.18,0,0,0.200
2023-03-11 09:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7,58.9,0,0,0,19.3,2.49,0.00556,2.08,0.544,0.389,1,0.383,0.200,0.0722,0.267,3.27,0.544,1.17,0.267,0,0,0.267,4.42,0.333,0.283,0.100,0.200,3.33,2.14,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,6.75,75.3,0,0,0,22.1,2.99,0,2.69,0.994,0.378,1.02,0.256,0.100,0.0722,0.267,4.08,0.989,1.22,0.267,0,0,0.267,4.65,0.406,0.439,0.200,0.100,3.36,3.18,0,0,0.200
2023-03-11 09:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.97,61.5,0,0,0,20.2,2.63,0,2.07,0.544,0.422,1,0.367,0.200,0.0833,0.256,3.63,0.544,1.12,0.256,0.444,0,0.256,5.91,0.333,0.344,0.100,3.11,4.25,2.47,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.87,79.5,0,0,0,23.0,3.08,0,2.77,0.994,0.400,1.02,0.244,0.100,0.0833,0.256,4.32,0.994,1.21,0.256,0.333,0,0.256,5.93,0.400,0.506,0.200,2.78,4.38,3.07,0,0,2.29
2023-03-11 09:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.72,68.5,0,0,0,20.3,2.54,0,2.18,0.550,0.444,1,0.367,0.200,0.0722,0.256,3.63,0.544,1.46,0.256,0,0,0.256,5.17,0.333,0.367,0.100,0.200,3.33,2.59,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.76,78.2,0,0,0,23.1,2.89,0,2.54,0.994,0.417,1.02,0.244,0.100,0.0722,0.256,4.22,0.989,1.91,0.256,0,0,0.256,4.99,0.400,0.539,0.200,0.100,3.37,2.96,0,0,0.200
2023-03-11 09:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.83,65.1,0,0,0,19.0,2.39,0,1.96,0.539,0.500,1,0.383,0.200,0.0611,0.256,3.58,0.550,1.46,0.256,0,0,0.256,5.32,0.333,0.289,0.100,0.200,3.33,2.38,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.70,76.6,0,0,0,21.8,2.93,0,2.71,0.983,0.456,1.03,0.256,0.100,0.0611,0.256,4.17,0.989,1.86,0.256,0,0,0.256,5.36,0.400,0.444,0.200,0.100,3.34,3.06,0,0,0.200
2023-03-11 09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.32,60.7,0,0,0,20.8,2.60,0,2.36,0.528,0.433,1,0.350,0.200,0.0667,0.233,3.34,0.539,1.41,0.233,0,0,0.233,4.61,0.333,0.294,0.100,0.200,3.33,2.48,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.08,79.2,0,0,0,23.8,3.11,0,2.73,0.972,0.406,1.01,0.233,0.100,0.0667,0.233,4.05,0.983,1.43,0.233,0,0,0.233,4.62,0.400,0.450,0.200,0.100,3.36,3.09,0,0,0.200
2023-03-11 09:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.36,56.3,0,0,0,19.5,2.25,0,2.42,0.550,0.378,1,0.367,0.200,0.0667,0.233,3.43,0.533,1.17,0.233,0,0,0.233,5.21,0.333,0.300,0.100,0.200,3.33,2.46,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.22,76.3,0,0,0,22.4,2.93,0,2.43,0.983,0.372,1,0.244,0.100,0.0667,0.233,4.14,0.983,1.21,0.233,0,0,0.233,5.07,0.400,0.450,0.200,0.100,3.36,2.92,0,0,0.200
2023-03-11 09:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.56,57.8,0,0,0,19.9,2.35,0,2.29,0.550,0.472,1,0.400,0.200,0.0667,0.267,3.52,0.522,1.11,0.267,0.444,0,0.267,4.64,0.333,0.283,0.100,3.17,4.24,2.37,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.47,79.0,0,0,0,22.6,2.96,0,2.60,0.983,0.439,1.01,0.267,0.100,0.0667,0.267,4.22,0.972,1.17,0.267,0.333,0,0.267,4.67,0.400,0.433,0.200,2.80,4.34,3.19,0,0,2.36
