"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc00b02f3908fd)","Receive Errors (lxc0e2771075e46)","Receive Errors (lxc138fa602f19f)","Receive Errors (lxc1e2a40cae5f0)","Receive Errors (lxc1eee36049311)","Receive Errors (lxc1f8ee7cb496e)","Receive Errors (lxc20efeaa95647)","Receive Errors (lxc3a8168be8fb2)","Receive Errors (lxc4c9782567f15)","Receive Errors (lxc4e6897478d09)","Receive Errors (lxc51cdd8ff1bad)","Receive Errors (lxc75a8ec1f1cf4)","Receive Errors (lxc798052b5689f)","Receive Errors (lxc878bb64d0384)","Receive Errors (lxc8ab2ea2d4458)","Receive Errors (lxc9b65d3feae75)","Receive Errors (lxc9f89014ebd36)","Receive Errors (lxc_health)","Receive Errors (lxca09c7476b2bb)","Receive Errors (lxca7dd72a275da)","Receive Errors (lxcacf2089d5184)","Receive Errors (lxcbd375acf295f)","Receive Errors (lxcc9469532d43c)","Receive Errors (lxcd07ed415f195)","Receive Errors (lxce2678e98ee06)","Receive Errors (lxce7062d29f75b)","Receive Errors (lxce7c28d678a8f)","Receive Errors (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc00b02f3908fd)","Transmit Errors (lxc0e2771075e46)","Transmit Errors (lxc138fa602f19f)","Transmit Errors (lxc1e2a40cae5f0)","Transmit Errors (lxc1eee36049311)","Transmit Errors (lxc1f8ee7cb496e)","Transmit Errors (lxc20efeaa95647)","Transmit Errors (lxc3a8168be8fb2)","Transmit Errors (lxc4c9782567f15)","Transmit Errors (lxc4e6897478d09)","Transmit Errors (lxc51cdd8ff1bad)","Transmit Errors (lxc75a8ec1f1cf4)","Transmit Errors (lxc798052b5689f)","Transmit Errors (lxc878bb64d0384)","Transmit Errors (lxc8ab2ea2d4458)","Transmit Errors (lxc9b65d3feae75)","Transmit Errors (lxc9f89014ebd36)","Transmit Errors (lxc_health)","Transmit Errors (lxca09c7476b2bb)","Transmit Errors (lxca7dd72a275da)","Transmit Errors (lxcacf2089d5184)","Transmit Errors (lxcbd375acf295f)","Transmit Errors (lxcc9469532d43c)","Transmit Errors (lxcd07ed415f195)","Transmit Errors (lxce2678e98ee06)","Transmit Errors (lxce7062d29f75b)","Transmit Errors (lxce7c28d678a8f)","Transmit Errors (lxcfc36a1177bf4)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc00b02f3908fd)","Receive Dropped (lxc0e2771075e46)","Receive Dropped (lxc138fa602f19f)","Receive Dropped (lxc1e2a40cae5f0)","Receive Dropped (lxc1eee36049311)","Receive Dropped (lxc1f8ee7cb496e)","Receive Dropped (lxc20efeaa95647)","Receive Dropped (lxc3a8168be8fb2)","Receive Dropped (lxc4c9782567f15)","Receive Dropped (lxc4e6897478d09)","Receive Dropped (lxc51cdd8ff1bad)","Receive Dropped (lxc75a8ec1f1cf4)","Receive Dropped (lxc798052b5689f)","Receive Dropped (lxc878bb64d0384)","Receive Dropped (lxc8ab2ea2d4458)","Receive Dropped (lxc9b65d3feae75)","Receive Dropped (lxc9f89014ebd36)","Receive Dropped (lxc_health)","Receive Dropped (lxca09c7476b2bb)","Receive Dropped (lxca7dd72a275da)","Receive Dropped (lxcacf2089d5184)","Receive Dropped (lxcbd375acf295f)","Receive Dropped (lxcc9469532d43c)","Receive Dropped (lxcd07ed415f195)","Receive Dropped (lxce2678e98ee06)","Receive Dropped (lxce7062d29f75b)","Receive Dropped (lxce7c28d678a8f)","Receive Dropped (lxcfc36a1177bf4)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc00b02f3908fd)","Transmit Dropped (lxc0e2771075e46)","Transmit Dropped (lxc138fa602f19f)","Transmit Dropped (lxc1e2a40cae5f0)","Transmit Dropped (lxc1eee36049311)","Transmit Dropped (lxc1f8ee7cb496e)","Transmit Dropped (lxc20efeaa95647)","Transmit Dropped (lxc3a8168be8fb2)","Transmit Dropped (lxc4c9782567f15)","Transmit Dropped (lxc4e6897478d09)","Transmit Dropped (lxc51cdd8ff1bad)","Transmit Dropped (lxc75a8ec1f1cf4)","Transmit Dropped (lxc798052b5689f)","Transmit Dropped (lxc878bb64d0384)","Transmit Dropped (lxc8ab2ea2d4458)","Transmit Dropped (lxc9b65d3feae75)","Transmit Dropped (lxc9f89014ebd36)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca09c7476b2bb)","Transmit Dropped (lxca7dd72a275da)","Transmit Dropped (lxcacf2089d5184)","Transmit Dropped (lxcbd375acf295f)","Transmit Dropped (lxcc9469532d43c)","Transmit Dropped (lxcd07ed415f195)","Transmit Dropped (lxce2678e98ee06)","Transmit Dropped (lxce7062d29f75b)","Transmit Dropped (lxce7c28d678a8f)","Transmit Dropped (lxcfc36a1177bf4)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)"
2023-03-21 20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0,13.3,163,1.43,0,0,15.4,8.76,15.6,0,2.97,0.383,0,0.267,3.24,0.283,0.244,23.1,0.0667,0,0.317,0.539,0.550,0,1.12,0,1.24,7.58,3.23,6.95,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,9.51,108,2.86,0,0,16.4,10.7,16.9,0,3.27,0.256,0,0.267,3.48,0.450,0.244,21.2,0.0667,0,0.383,0.983,0.983,0,1.20,0.00556,1.43,10.7,3.48,7.93,1.02
2023-03-21 20:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,15.1,150,1.44,0,0,14.7,9.21,8.97,0,2.89,0.383,0,0.256,3.23,0.267,0.244,22.9,0.0667,0,0.317,0.533,0.533,0,1.08,0.00556,1.24,8.32,3.20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,10.3,101,2.87,0,0,15.7,11.1,10.5,0,3.14,0.256,0,0.256,3.50,0.433,0.244,20.4,0.0667,0,0.383,0.983,0.983,0,1.14,0.00556,1.43,12.4,3.52,8.01,1.03
2023-03-21 20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839,0,16.2,155,1.43,0.00556,0,14.7,8.75,8.96,0,3.14,0.383,0,0.267,3.18,0.272,0.267,23.1,0.0667,0,0.317,0.544,0.556,0,1.09,0.678,1.24,7.18,5.44,6.94,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839,12.1,103,2.87,0,0.00556,15.8,10.6,10.4,0,3.41,0.256,0,0.267,3.55,0.439,0.267,21.1,0.0667,0,0.383,1,0.994,0,1.12,0.800,1.44,10.1,5.84,7.93,1.02
2023-03-21 20:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,0,17.1,149,1.43,0.00556,0,14.8,9.21,8.96,0,2.98,0.400,0,0.267,3.19,0.289,0.256,23.0,0.0667,0,0.317,0.550,0.556,0,1.08,0.472,1.26,8.04,4.79,6.96,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,12.1,105,2.87,0,0.00556,15.6,11.0,10.2,0,3.22,0.267,0,0.267,3.53,0.450,0.256,20.7,0.0667,0,0.383,1,0.994,0,1.14,0.544,1.45,12.0,5.11,7.93,0.989
2023-03-21 20:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850,0,16.8,155,1.43,0,0,15.2,9.15,8.97,0,2.82,0.400,0,0.256,3.21,0.283,0.244,22.9,0.0778,0,0.322,0.533,0.550,0,1.35,0.00556,1.27,8.96,3.22,6.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850,11.0,106,2.86,0,0,16.1,11.1,10.2,0,3.08,0.267,0,0.256,3.49,0.444,0.244,20.7,0.0778,0,0.389,0.978,0.978,0,1.41,0,1.44,13.9,3.51,7.93,1.03
2023-03-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0,12.9,148,1.44,0,0,14.2,8.38,8.66,0,2.76,0.367,0,0.256,3.23,0.267,0.256,22.8,0.0833,0,0.333,0.528,0.539,0,1.11,0.0111,1.20,7.28,3.19,6.92,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,9.34,98.8,2.87,0,0,15.6,10.4,10.3,0,3.23,0.244,0,0.256,3.48,0.433,0.256,21.0,0.0833,0,0.400,0.978,0.978,0,1.22,0.0111,1.42,10.1,3.52,7.91,1.01
2023-03-21 21:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,15.0,146,1.44,0,0.00556,13.7,8.78,8.71,0,2.69,0.383,0,0.244,3.21,0.289,0.256,22.7,0.0833,0,0.328,0.533,0.556,0,1.07,0.00556,1.21,8.08,3.12,7.01,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,10,99.7,2.87,0,0,15.2,10.6,10.3,0,3.14,0.256,0,0.244,3.51,0.450,0.256,21.0,0.0889,0,0.394,0.983,0.983,0,1.15,0.00556,1.41,12.4,3.59,8.01,1
2023-03-21 21:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,13.7,147,1.43,0,0.00556,14.5,8.51,8.34,0,2.54,0.400,0,0.278,3.22,0.278,0.256,23.2,0.0833,0,0.317,0.533,0.544,0.00556,1.07,0,1.25,7.37,3.17,6.96,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,9.32,99.8,2.87,0,0,15.9,10.4,10.3,0,3.19,0.267,0,0.278,3.52,0.439,0.256,21.2,0.0889,0,0.383,0.983,0.983,0,1.15,0,1.45,11.0,3.55,7.93,1.02
2023-03-21 21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,15.3,148,1.43,0,0,13.7,8.52,8.12,0,2.27,0.400,0,0.267,3.21,0.272,0.256,22.7,0.0833,0,0.317,0.533,0.539,0.00556,1.07,0.267,1.27,7.72,4.07,6.94,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,10.9,98.7,2.86,0,0,15.3,10.6,10.1,0,3.07,0.267,0,0.267,3.51,0.433,0.256,20.5,0.0833,0,0.383,0.983,0.989,0,1.16,0.311,1.46,11.3,4.48,7.92,1
2023-03-21 21:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,17.0,149,1.43,0,0,14.0,8.67,9.13,0,2.31,0.383,0,0.256,3.24,0.283,0.244,22.4,0.0722,0,0.317,0.539,0.550,0,1.35,0,1.22,9.31,3.19,6.97,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,11.3,102,2.86,0,0,15.3,10.7,11.0,0,3.09,0.261,0,0.256,3.53,0.444,0.244,20.7,0.0722,0,0.383,0.989,0.983,0,1.47,0,1.43,14.2,3.52,7.94,1.04
2023-03-21 21:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,13.8,145,1.44,0,0,14.2,8.24,8.30,0,2.37,0.350,0,0.233,3.22,0.306,0.233,22.9,0.0667,0,0.317,0.539,0.550,0,1.11,0.0111,1.22,7.61,3.22,6.97,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,9.54,98.9,2.87,0,0,15.9,10.3,10.3,0,3.18,0.233,0,0.233,3.52,0.461,0.233,20.7,0.0667,0,0.383,0.989,0.983,0.00556,1.24,0.0111,1.41,11.0,3.48,7.94,1.01
2023-03-21 21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0,14.8,144,1.44,0,0,14.3,9.02,8.44,0,2.47,0.383,0,0.256,3.21,0.283,0.244,22.5,0.0667,0,0.322,0.533,0.533,0,1.06,0.0111,1.27,8.18,3.17,6.92,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,10.1,99.5,2.87,0,0,15.8,10.7,10.3,0,3.08,0.256,0,0.256,3.51,0.444,0.250,19.9,0.0667,0,0.389,0.983,0.983,0,1.17,0.0111,1.44,12.0,3.54,7.92,1.01
2023-03-21 21:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,13.0,159,1.44,0,0,14.4,8.50,15.3,0.00556,2.61,0.367,0,0.244,3.22,0.267,0.256,22.6,0.0667,0,0.328,0.533,0.556,0,1.05,0,1.26,6.87,3.23,6.94,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,8.80,105,2.87,0,0,15.7,10.3,17.0,0,3.13,0.244,0,0.244,3.50,0.433,0.256,20.6,0.0667,0,0.394,0.983,0.983,0,1.17,0,1.45,10.1,3.48,7.92,0.989
2023-03-21 21:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,16.1,153,1.44,0,0,14.5,9.10,8.62,0,2.72,0.367,0,0.244,3.25,0.283,0.267,22.6,0.0667,0,0.328,0.550,0.572,0,1.06,0.267,1.21,8.20,4.11,6.97,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,11.3,103,2.87,0,0,15.7,10.8,10.4,0,3.16,0.244,0,0.244,3.48,0.445,0.267,21.0,0.0667,0,0.400,0.995,0.984,0,1.17,0.311,1.43,12.1,4.40,7.96,1.04
2023-03-21 21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0.00556,13.5,145,1.43,0,0,14.4,8.93,8.62,0,2.68,0.367,0,0.244,3.22,0.306,0.256,23.0,0.0667,0,0.322,0.550,0.572,0,1.41,0,1.24,7.56,3.18,6.94,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.756,9.57,101,2.87,0,0,15.8,10.7,10.4,0,3.21,0.244,0,0.244,3.47,0.461,0.256,21.0,0.0667,0,0.389,0.994,0.983,0,1.48,0,1.44,10.8,3.52,7.93,1.01
2023-03-21 21:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0.00556,13.2,146,1.44,0,0,15.1,8.72,8.79,0,3,0.383,0,0.267,3.25,0.267,0.244,22.9,0.0667,0,0.317,0.539,0.572,0,1.17,0.0111,1.27,7.37,3.17,6.96,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.761,9.34,101,2.87,0.00556,0,16.1,10.3,10.2,0,3.29,0.256,0,0.267,3.46,0.433,0.244,21.0,0.0667,0.00556,0.383,0.989,1.01,0,1.26,0.0111,1.44,10.5,3.54,7.93,0.983
2023-03-21 21:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,16.8,148,1.44,0,0,14.2,8.97,8.58,0,2.81,0.383,0,0.267,3.21,0.267,0.244,22.4,0.0667,0,0.317,0.533,0.556,0,1.04,0.0111,1.24,9.16,3.19,6.95,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,11.1,102,2.87,0.00556,0,15.3,10.5,10.1,0,3.02,0.256,0,0.267,3.50,0.433,0.244,19.5,0.0667,0.00556,0.383,0.983,0.994,0,1.19,0.0111,1.43,14.1,3.53,7.93,1.02
2023-03-21 21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,13.5,157,1.43,0,0,17.9,8.97,8.69,0,2.98,0.400,0,0.256,3.19,0.272,0.244,22.7,0.0778,0,0.317,0.533,0.550,0,1.07,0,1.24,7.41,3.23,6.96,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,9.50,103,2.87,0,0,19.6,10.3,10.4,0,3.19,0.267,0,0.256,3.54,0.439,0.244,20.3,0.0778,0,0.383,0.983,0.983,0,1.13,0,1.43,10.7,3.48,7.93,0.989
2023-03-21 21:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,18.4,172,1.44,0,0,18.0,8.83,8.73,0,3.08,0.367,0,0.267,3.20,0.306,0.233,22.6,0.0833,0,0.317,0.539,0.539,0,1.53,0.267,1.24,9.29,4.12,6.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,12.5,109,2.87,0,0,19.6,10.7,10.1,0,3.24,0.244,0,0.267,3.49,0.461,0.233,20.8,0.0833,0,0.383,0.983,0.978,0,2.82,0.311,1.44,14.4,4.42,7.93,1.03
2023-03-21 21:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,0,15.0,150,1.43,0,0,14.5,8.90,8.59,0,2.88,0.367,0,0.244,3.23,0.283,0.256,22.6,0.0722,0.00556,0.317,0.539,0.539,0,1.82,0,1.23,7.79,3.23,6.95,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,9.91,102,2.87,0,0,15.3,10.6,9.95,0,3.10,0.244,0,0.244,3.46,0.444,0.256,20.5,0.0722,0,0.383,0.983,0.983,0,3.13,0,1.42,12.0,3.50,7.93,1
