"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc268c560a3d29)","Receive Errors (lxc39d1d5fa052a)","Receive Errors (lxc3a46fef5c813)","Receive Errors (lxc3ad9cbb4352f)","Receive Errors (lxc442f05982895)","Receive Errors (lxc51cd2dd49e13)","Receive Errors (lxc55c964d04b8e)","Receive Errors (lxc580112b30b7f)","Receive Errors (lxc6aa42b23db4d)","Receive Errors (lxc73b12dc2f375)","Receive Errors (lxc83ceabe3a6f7)","Receive Errors (lxc8ad75f642467)","Receive Errors (lxc92933a409dd2)","Receive Errors (lxc95785d49d9fe)","Receive Errors (lxc9b0e9102d58b)","Receive Errors (lxc_health)","Receive Errors (lxca029442a65db)","Receive Errors (lxca68de32826b8)","Receive Errors (lxcac1ac229cbb2)","Receive Errors (lxcc30c28f8b040)","Receive Errors (lxcce2065c01ec9)","Receive Errors (lxcd0a10efb1fdb)","Receive Errors (lxcd75551faa10f)","Receive Errors (lxce598f6b1d5df)","Receive Errors (lxced2a3cd1d2f1)","Receive Errors (lxcf4c13477a7e3)","Receive Errors (lxcfbd04c736a92)","Receive Errors (lxcfeaee36a1563)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc268c560a3d29)","Receive Total (lxc39d1d5fa052a)","Receive Total (lxc3a46fef5c813)","Receive Total (lxc3ad9cbb4352f)","Receive Total (lxc442f05982895)","Receive Total (lxc51cd2dd49e13)","Receive Total (lxc55c964d04b8e)","Receive Total (lxc580112b30b7f)","Receive Total (lxc6aa42b23db4d)","Receive Total (lxc73b12dc2f375)","Receive Total (lxc83ceabe3a6f7)","Receive Total (lxc8ad75f642467)","Receive Total (lxc92933a409dd2)","Receive Total (lxc95785d49d9fe)","Receive Total (lxc9b0e9102d58b)","Receive Total (lxc_health)","Receive Total (lxca029442a65db)","Receive Total (lxca68de32826b8)","Receive Total (lxcac1ac229cbb2)","Receive Total (lxcc30c28f8b040)","Receive Total (lxcce2065c01ec9)","Receive Total (lxcd0a10efb1fdb)","Receive Total (lxcd75551faa10f)","Receive Total (lxce598f6b1d5df)","Receive Total (lxced2a3cd1d2f1)","Receive Total (lxcf4c13477a7e3)","Receive Total (lxcfbd04c736a92)","Receive Total (lxcfeaee36a1563)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc268c560a3d29)","Transmit Errors (lxc39d1d5fa052a)","Transmit Errors (lxc3a46fef5c813)","Transmit Errors (lxc3ad9cbb4352f)","Transmit Errors (lxc442f05982895)","Transmit Errors (lxc51cd2dd49e13)","Transmit Errors (lxc55c964d04b8e)","Transmit Errors (lxc580112b30b7f)","Transmit Errors (lxc6aa42b23db4d)","Transmit Errors (lxc73b12dc2f375)","Transmit Errors (lxc83ceabe3a6f7)","Transmit Errors (lxc8ad75f642467)","Transmit Errors (lxc92933a409dd2)","Transmit Errors (lxc95785d49d9fe)","Transmit Errors (lxc9b0e9102d58b)","Transmit Errors (lxc_health)","Transmit Errors (lxca029442a65db)","Transmit Errors (lxca68de32826b8)","Transmit Errors (lxcac1ac229cbb2)","Transmit Errors (lxcc30c28f8b040)","Transmit Errors (lxcce2065c01ec9)","Transmit Errors (lxcd0a10efb1fdb)","Transmit Errors (lxcd75551faa10f)","Transmit Errors (lxce598f6b1d5df)","Transmit Errors (lxced2a3cd1d2f1)","Transmit Errors (lxcf4c13477a7e3)","Transmit Errors (lxcfbd04c736a92)","Transmit Errors (lxcfeaee36a1563)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc268c560a3d29)","Receive Dropped (lxc39d1d5fa052a)","Receive Dropped (lxc3a46fef5c813)","Receive Dropped (lxc3ad9cbb4352f)","Receive Dropped (lxc442f05982895)","Receive Dropped (lxc51cd2dd49e13)","Receive Dropped (lxc55c964d04b8e)","Receive Dropped (lxc580112b30b7f)","Receive Dropped (lxc6aa42b23db4d)","Receive Dropped (lxc73b12dc2f375)","Receive Dropped (lxc83ceabe3a6f7)","Receive Dropped (lxc8ad75f642467)","Receive Dropped (lxc92933a409dd2)","Receive Dropped (lxc95785d49d9fe)","Receive Dropped (lxc9b0e9102d58b)","Receive Dropped (lxc_health)","Receive Dropped (lxca029442a65db)","Receive Dropped (lxca68de32826b8)","Receive Dropped (lxcac1ac229cbb2)","Receive Dropped (lxcc30c28f8b040)","Receive Dropped (lxcce2065c01ec9)","Receive Dropped (lxcd0a10efb1fdb)","Receive Dropped (lxcd75551faa10f)","Receive Dropped (lxce598f6b1d5df)","Receive Dropped (lxced2a3cd1d2f1)","Receive Dropped (lxcf4c13477a7e3)","Receive Dropped (lxcfbd04c736a92)","Receive Dropped (lxcfeaee36a1563)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc268c560a3d29)","Transmit Dropped (lxc39d1d5fa052a)","Transmit Dropped (lxc3a46fef5c813)","Transmit Dropped (lxc3ad9cbb4352f)","Transmit Dropped (lxc442f05982895)","Transmit Dropped (lxc51cd2dd49e13)","Transmit Dropped (lxc55c964d04b8e)","Transmit Dropped (lxc580112b30b7f)","Transmit Dropped (lxc6aa42b23db4d)","Transmit Dropped (lxc73b12dc2f375)","Transmit Dropped (lxc83ceabe3a6f7)","Transmit Dropped (lxc8ad75f642467)","Transmit Dropped (lxc92933a409dd2)","Transmit Dropped (lxc95785d49d9fe)","Transmit Dropped (lxc9b0e9102d58b)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca029442a65db)","Transmit Dropped (lxca68de32826b8)","Transmit Dropped (lxcac1ac229cbb2)","Transmit Dropped (lxcc30c28f8b040)","Transmit Dropped (lxcce2065c01ec9)","Transmit Dropped (lxcd0a10efb1fdb)","Transmit Dropped (lxcd75551faa10f)","Transmit Dropped (lxce598f6b1d5df)","Transmit Dropped (lxced2a3cd1d2f1)","Transmit Dropped (lxcf4c13477a7e3)","Transmit Dropped (lxcfbd04c736a92)","Transmit Dropped (lxcfeaee36a1563)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc268c560a3d29)","Transmit Total (lxc39d1d5fa052a)","Transmit Total (lxc3a46fef5c813)","Transmit Total (lxc3ad9cbb4352f)","Transmit Total (lxc442f05982895)","Transmit Total (lxc51cd2dd49e13)","Transmit Total (lxc55c964d04b8e)","Transmit Total (lxc580112b30b7f)","Transmit Total (lxc6aa42b23db4d)","Transmit Total (lxc73b12dc2f375)","Transmit Total (lxc83ceabe3a6f7)","Transmit Total (lxc8ad75f642467)","Transmit Total (lxc92933a409dd2)","Transmit Total (lxc95785d49d9fe)","Transmit Total (lxc9b0e9102d58b)","Transmit Total (lxc_health)","Transmit Total (lxca029442a65db)","Transmit Total (lxca68de32826b8)","Transmit Total (lxcac1ac229cbb2)","Transmit Total (lxcc30c28f8b040)","Transmit Total (lxcce2065c01ec9)","Transmit Total (lxcd0a10efb1fdb)","Transmit Total (lxcd75551faa10f)","Transmit Total (lxce598f6b1d5df)","Transmit Total (lxced2a3cd1d2f1)","Transmit Total (lxcf4c13477a7e3)","Transmit Total (lxcfbd04c736a92)","Transmit Total (lxcfeaee36a1563)"
2023-03-11 08:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,7.35,80.2,0,0,0.267,0,2.11,0.478,12.3,18.3,0,0.556,3.33,0.267,0.550,3.33,0,0,0.333,2.82,4.42,0.906,6.88,1.21,6.61,0,0.0667,0,0.267,7.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,7.96,83.5,0,0,0.267,0,3.16,0.450,12.4,21.7,0,0.983,3.35,0.267,1,3.37,0,0,0.400,2.92,5.20,0.922,7.84,1.41,6.96,0,0.0667,0,0.267,9.92,1.01
2023-03-11 08:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.66,133,0,0.00556,0.256,0,2.46,8.52,12.0,24.3,0,0.550,3.33,0.256,0.539,3.33,0,0,0.333,2.76,4.39,0.894,7.02,1.23,6.48,0,0.0667,0,0.256,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.31,99.6,0,0,0.256,0,3.44,8.85,12.0,28.6,0,0.994,3.34,0.256,0.989,3.34,0,0,0.400,3.41,5.23,0.906,7.99,1.42,6.82,0,0.0667,0,0.256,10.7,1.02
2023-03-11 08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.23,115,0,0.00556,0.244,0,2.64,5.59,12.7,22.8,0,0.567,3.33,0.244,0.539,3.33,0,0,0.333,2.49,4.42,0.956,7.04,1.20,7.18,0,0.0667,0,0.244,8.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.04,95.8,0,0,0.244,0,3.29,5.46,12.5,26.9,0,1,3.34,0.244,0.989,3.35,0,0,0.400,3.26,5.17,0.972,8,1.40,7.62,0,0.0667,0,0.244,10.7,1
2023-03-11 08:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,14.8,91,0,0,0.256,0,2.19,0.533,12.7,21.2,0.444,0.561,4.22,0.256,0.544,3.33,0,0,0.339,2.32,12.4,0.839,6.91,1.20,6.96,0,0.0778,0,0.256,7.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,15.6,103,0,0,0.256,0,3.20,0.494,12.5,25.0,0.333,0.989,4.34,0.256,0.994,3.37,0,0.00556,0.406,2.99,13.2,0.861,7.86,1.40,7.32,0,0.0778,0,0.256,9.78,1.01
2023-03-11 08:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,14.9,160,0,0,0.244,0,2.70,6.71,12,24.5,0.444,0.556,4.22,0.244,0.544,3.33,0,0,0.333,2.78,12.4,0.889,7.13,1.23,7.18,0,0.0833,0,0.244,8.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,15.4,116,0,0,0.244,0,3.70,7.18,12.5,29.4,0.333,0.994,4.34,0.244,0.989,3.36,0,0,0.400,3.49,13.3,0.928,8.24,1.42,7.22,0,0.0833,0,0.244,10.7,1.01
2023-03-11 08:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.45,148,0,0,0.244,0,2.83,6.72,12.8,22.3,0,0.544,3.33,0.233,0.544,3.33,0,0,0.333,2.66,4.41,0.906,7.22,1.22,7.31,0,0.0722,0,0.244,8.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,7.89,96.2,0,0,0.244,0,3.51,6.59,12.8,26.8,0,0.983,3.34,0.233,0.994,3.35,0,0,0.400,3.44,5.25,0.922,8.32,1.41,7.73,0,0.0722,0,0.250,10.4,1.01
2023-03-11 08:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,7.47,91.2,0,0,0.256,0,2.46,0.500,11.8,24.2,0,0.556,3.32,0.256,0.550,3.33,0,0,0.333,2.76,4.47,0.894,6.99,1.20,6.12,0,0.0667,0,0.256,8.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,8.22,90.9,0,0,0.256,0,3.17,0.483,11.7,28.8,0,0.994,3.36,0.256,1,3.34,0,0,0.400,3.02,5.25,0.894,7.95,1.40,6.48,0,0.0667,0,0.256,10.5,1.01
2023-03-11 08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0.00556,8.27,86.9,0,0,0.256,0,2.23,0.550,13.6,20.6,0.00556,0.550,3.33,0.256,0.556,3.33,0,0,0.333,2.78,4.52,0.961,6.91,1.22,6.08,0.00556,0.0667,0,0.256,8.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.650,9.84,93.2,0,0,0.256,0,3.33,0.506,12.7,23.9,0.00556,1,3.36,0.256,0.994,3.34,0,0,0.400,2.94,5.27,0.967,7.86,1.41,6.46,0,0.0722,0,0.256,10.4,1.01
2023-03-11 08:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,13.5,87.6,0,0,0.267,0,2.33,0.483,11.7,19.4,0.111,0.539,3.56,0.267,0.550,3.33,0,0,0.322,2.51,10.3,0.906,6.88,1.22,5.93,0,0.0778,0,0.267,8.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,13.9,101,0,0.00556,0.272,0.00556,2.99,0.456,11.7,22.2,0.0833,0.983,3.60,0.267,0.994,3.34,0,0,0.389,2.83,11.4,0.917,7.84,1.41,6.19,0,0.0778,0,0.267,9.82,1.01
2023-03-11 08:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,15.4,95.2,0,0,0.255,0,2.29,0.444,13.6,21.4,0.444,0.550,4.22,0.267,0.544,3.33,0,0,0.317,2.59,12.4,1.03,6.86,1.22,6.79,0,0.0833,0,0.261,8.28,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,16.4,109,0,0,0.255,0,3.15,0.422,13.0,24.5,0.333,0.989,4.35,0.272,0.994,3.36,0.00555,0,0.389,3.09,13.3,1.12,7.83,1.41,7.28,0,0.0833,0,0.255,10.3,1.03
2023-03-11 08:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.17,80.9,0,0,0.278,0,2.12,0.444,12.8,19.3,0,0.550,3.33,0.283,0.539,3.34,0,0,0.322,2.31,4.42,0.906,6.94,1.22,6.86,0,0.0833,0,0.283,7.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.12,83.9,0,0,0.278,0,3.23,0.422,12.4,22.3,0,0.994,3.34,0.283,0.994,3.37,0.00556,0,0.394,3.14,5.30,0.939,7.92,1.41,7.36,0,0.0778,0,0.278,10.1,1.02
2023-03-11 08:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.38,86.1,0,0,0.278,0.00556,2.38,0.483,12.9,20.7,0,0.539,3.33,0.272,0.550,3.33,0.00556,0,0.333,2.37,4.43,0.872,6.97,1.22,6.96,0,0.0722,0,0.278,8.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.33,86.4,0,0,0.278,0,3.14,0.439,12.4,23.7,0,0.989,3.36,0.267,1,3.37,0,0,0.400,2.91,5.24,0.883,7.94,1.41,7.29,0,0.0667,0,0.278,10.3,1.02
2023-03-11 08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,7.33,82.6,0,0,0.278,0.00556,2.44,0.478,11.4,19.8,0,0.544,3.33,0.267,0.550,3.33,0.00556,0,0.333,2.62,4.45,0.889,6.86,1.19,6.14,0,0.0667,0,0.278,8.31,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,7.59,85.4,0,0,0.278,0,3.03,0.428,11.8,22.8,0,0.994,3.35,0.267,0.989,3.36,0,0,0.400,2.92,5.17,0.900,7.84,1.38,6.32,0.00556,0.0667,0,0.278,10.1,1.03
2023-03-11 08:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,11.6,83.6,0,0,0.272,0,2.33,0.467,11.4,18.9,0,0.561,3.33,0.267,0.539,3.33,0,0.00556,0.333,2.58,8.58,1.09,6.86,1.22,5.88,0,0.0667,0,0.267,7.96,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,12.0,95.1,0,0,0.267,0,2.79,0.433,11.3,21.8,0,0.994,3.34,0.267,0.983,3.35,0,0,0.400,2.86,9.56,1.16,7.84,1.42,6.12,0.00556,0.0667,0,0.267,9.68,1.01
2023-03-11 08:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,14.9,92.5,0,0,0.272,0,2.54,0.478,11.6,20.5,0.444,0.550,4.21,0.256,0.533,3.33,0,0.00556,0.333,2.49,12.4,1.18,6.87,1.22,6.07,0,0.0667,0,0.267,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,15.6,105,0,0,0.267,0,2.97,0.439,11.6,23.6,0.333,0.989,4.35,0.256,0.983,3.35,0,0,0.400,2.86,13.2,1.32,7.84,1.41,6.32,0,0.0667,0,0.267,10.1,1.01
2023-03-11 08:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,7.33,80.3,0,0,0.244,0,2.51,0.467,11.6,19.2,0,0.556,3.32,0.256,0.550,3.33,0,0,0.333,2.36,4.42,0.922,6.85,1.22,6.15,0,0.0722,0,0.244,7.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,8.09,84.3,0,0,0.244,0,3.11,0.428,11.5,22.2,0,0.989,3.35,0.256,0.994,3.36,0,0,0.400,3.04,5.29,0.956,7.83,1.42,6.38,0,0.0722,0,0.244,9.87,1
2023-03-11 08:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,8.05,87.1,0,0,0.245,0,2.19,0.456,12.3,20.4,0,0.556,3.33,0.245,0.550,3.33,0,0,0.328,2.35,4.42,0.939,6.87,1.22,5.89,0,0.0834,0,0.245,8.44,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,8.84,89.5,0,0,0.245,0,3.10,0.417,12.1,23.7,0,0.995,3.35,0.245,0.995,3.36,0,0,0.395,2.98,5.26,0.956,7.85,1.41,6.17,0,0.0834,0.00556,0.245,10.2,1.02
2023-03-11 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.14,84.1,0,0,0.244,0,2.04,0.450,12.5,20.4,0,0.550,3.33,0.244,0.550,3.33,0,0,0.333,2.39,4.46,0.906,6.88,1.20,6.81,0,0.0778,0,0.244,8.40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,7.76,85.5,0,0,0.244,0,3.04,0.417,12.4,23.6,0,0.989,3.34,0.244,0.989,3.36,0,0,0.400,3.01,5.20,0.922,7.84,1.40,7.17,0,0.0778,0,0.244,10.1,1.01
2023-03-11 09:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,11.4,84.4,0,0,0.233,0,2.20,0.461,13.0,19.2,0,0.550,3.33,0.244,0.550,3.33,0,0,0.333,2.24,7.17,1.02,6.86,1.23,6.64,0,0.0667,0.00556,0.233,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,12.0,98.1,0,0,0.233,0,3.12,0.433,13.4,22.2,0,0.989,3.36,0.244,1,3.34,0,0,0.400,2.92,7.96,1.13,7.83,1.42,6.51,0,0.0667,0,0.233,9.69,1.01
