"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-13 20:06:00,0,14178,36077,160534,0,1873,119,160,31.5,115,1969,218,66.6,416,0,7047,79.9,3.93,145,87.3,0,17433,1893,124,31.6,1574,66.1,19,338,0,0,122,175,0,14178,0,21901,80147,0,200,27.7,93.0,21.4,27.7,2336,71.7,41.7,6282,0,1134,3653,4.30,134,66.6,0,17313,221,29.0,25.5,16397,41,38.5,411,0.389,0,29.0,582,0
2023-03-13 20:08:00,0,15235,36404,164969,0.389,1941,124,159,32.1,116,2027,2569,65.8,418,0,7226,120,3.27,148,86.9,0,17434,1967,117,32.0,1636,66.3,19,378,0,0,121,169,0,15235,0,22997,81755,0,196,29.0,92.2,22.9,27.7,2335,104,41.4,6287,0,1116,3760,3.27,133,65.8,0,17314,222,27.7,25.5,16390,42.1,38.5,476,0,0,29.4,569,0
2023-03-13 20:10:00,0,11409,35450,151656,0,1728,124,161,31.5,120,1803,80.5,66.1,418,0,6753,81.6,5.34,147,87.7,0,17426,1751,124,31.6,1455,66.0,19,345,0,0,122,174,0,11409,0,19152,76551,0,186,33.9,93.6,22.1,29.0,2196,74.7,42.1,6285,0,1115,3618,6.15,132,66.2,0,17314,220,29.0,25.5,16387,41,38.5,415,0,0,29.0,577,0
2023-03-13 20:12:00,0,11083,59638,186274,0,1968,130,161,32.3,126,2005,287,65.8,1720,0,7166,79.7,4.17,145,87.8,0,17437,1988,124,32.0,1625,65.8,375,382,0,0,123,21904,0,11083,0,21591,81132,0,203,35.2,104,23.1,30.3,2294,74.6,41.7,25734,0,1114,3624,4.53,134,66.9,0,17320,231,29.0,26.0,16401,40.6,669,488,0,0,29.0,24451,0
2023-03-13 20:14:00,0,10862,59088,182503,0,1806,141,161,31.5,137,1868,147,66.2,1723,0,6838,79.7,3.97,148,87.1,0,17436,1824,140,32.3,1528,66.0,375,394,0,0,133,21894,0,10862,0,21396,80415,0,189,32.9,93.4,21.8,32.9,2207,75.8,42.1,25729,0,1106,3699,3.97,132,66.6,0,17315,207,32.9,26.2,16368,41.4,669,504,0,0,31.6,24436,0
2023-03-13 20:16:00,0,14183,35820,158577,0,1880,136,162,31.1,126,1967,220,66.1,418,0,7016,80.5,3.50,149,85.6,0,17442,1892,140,32.0,1562,66.1,19,342,0,0,139,174,0,14183,0,21913,79907,0,203,31.6,93.5,19.7,35.2,2335,72.8,41,6285,0,1150,3669,3.50,131,64.7,0,17317,219,32.9,26.0,16377,42.1,38.5,412,0,0,32.9,574,0
2023-03-13 20:18:00,0,16117,36408,160561,0,1943,130,165,33.3,126,2020,297,66.8,417,0,7135,118,6.09,150,86.8,0,17433,1966,128,31.6,1615,66.2,19,374,0,0,128,163,0,16117,0,23855,82526,0,201,30.3,97.4,29.2,35.2,2337,79.5,42.5,6287,0,1107,3631,6.46,132,67.3,0,17312,233,30.3,25.5,16379,41,38.5,470,0,0,30.3,580,0
2023-03-13 20:20:00,0,10765,35682,177644,0,1803,136,166,31.5,132,1866,146,66.6,418,0,6826,80.8,4.09,145,87.5,0,17439,1817,130,31.6,1495,66.6,19.0,341,0,0,122,158,0,10765,0,18499,76665,0,209,31.6,105,21.4,31.6,2215,74.7,41.4,6285,0,1117,3574,4.13,132,68.0,0,17315,223,35.2,25.5,16383,42.1,38.5,415,0,0,29.0,578,0
2023-03-13 20:22:00,0,11203,48834,199406,0,1887,130,161,32.1,132,1947,219,65.9,941,0,7089,78.8,3.27,146,87.3,0,17436,1903,135,31.8,1579,66.6,19,332,0,0,127,12520,0,11203,0,20164,79564,0,208,30.7,99.8,27.3,31.6,2297,72.8,40.6,17273,0,1125,3542,3.27,132,66.6,0,17317,216,36.5,25.7,16391,41.7,38.5,402,0,0,35.2,14095,0
2023-03-13 20:24:00,0,10986,59378,181524,0,1858,129,163,33.7,126,1928,1816,65.7,1726,0,7072,78.2,3.27,148,87.6,0,17429,1881,135,32.0,1574,65.5,375,391,0,0,128,22021,0,10986,0,21502,80782,0,183,30.7,95.5,29.0,30.3,2204,98.7,40.6,25850,0,1118,3586,3.27,140,67.7,0,17307,218,31.6,26.0,16386,40.3,669,498,0,0,30.3,24507,0
2023-03-13 20:26:00,0,13523,35782,160572,0,1798,130,166,31.5,126,1905,1741,65.7,421,0,6834,77.1,4.67,145,87.4,0,17425,1812,135,31.8,1488,66.4,19,346,0,0,128,181,0,13523,0,21250,79131,0,203,30.3,99.0,20.6,30.3,2328,97.9,40.6,6283,0,1111,3622,5.06,142,66.6,0,17305,221,31.6,25.7,16378,42.5,38.5,418,0,0,30.3,592,0
2023-03-13 20:28:00,0,13409,36328,167003,0,1929,130,163,30.7,126,2015,506,66.3,418,0,7096,118,5.80,149,87.7,0,17442,1953,135,31.6,1631,66.8,19,351,0.389,0,128,174,0,13409,0,21155,79576,0,195,30.3,95.4,21.2,30.3,2327,85.4,40.6,6283,0.389,1059,3654,11.7,132,66.2,0,17318,216,31.6,25.5,16393,43.9,38.5,429,0,0,30.3,575,0
2023-03-13 20:30:00,0.389,10511,35679,154510,0,1784,130,163,32.1,121,1850,147,66.0,423,0,6867,80.2,3.60,147,87.6,0,17446,1794,129,31.6,1520,66.6,19,347,0,0,128,173,0,10511,0.389,18271,75824,0,191,30.3,102,22.2,29.0,2190,75.8,40.6,6287,0,1112,3634,3.60,133,66.2,0,17312,199,30.3,25.5,16383,42.5,38.5,422,0,0,30.3,580,0
2023-03-13 20:32:00,0,11732,36247,159365,0,1866,130,160,32.9,126,1949,220,66.2,421,0,7037,82.3,4.77,147,87.9,0,17443,1897,128,31.6,1588,66.3,19,339,0,0,127,179,0,11732,0,19492,77434,0,193,30.3,92.2,22.9,30.3,2303,72.4,41.4,6284,0,1113,3734,10.3,134,66.2,0,17309,230,30.3,25.5,16643,41,38.5,413,0,0,30.3,580,0
2023-03-13 20:34:00,0,11102,59834,183578,0,1938,124,160,34.3,121,1969,295,65.8,1720,0,7102,81.3,5.80,147,88.1,0,17436,1966,129,31.6,1675,66.3,375,390,0,0,122,21896,0,11102,0,21653,81135,0,200,29.0,91.6,24.3,29.0,2198,78.4,41,25732,0,1118,3716,12.2,132,67.0,0,17311,228,30.3,25.5,16660,41.4,669,494,0,0.389,29.0,24451,0
2023-03-13 20:36:00,0,12467,35518,157039,0,1716,119,167,32.1,116,1841,79.4,66.0,419,0,6755,78.6,5.47,145,87.5,0,17441,1736,117,31.8,1434,66.9,19,348,0,0,121,158,0,12467,0,20203,77782,0,187,27.7,101,21.6,27.7,2322,75.1,41,6288,0,1105,3593,5.53,131,66.6,0.389,17312,214,27.7,25.7,16396,42.1,38.5,426,0,0,29.0,584,0
2023-03-13 20:38:00,0,13837,36341,176251,0,1957,136,163,30.7,137,2026,288,66.7,418,0,7232,119,4.40,148,87.7,0,17440,1957,124,32.3,1606,66.1,19,366,0,0,122,160,0,13837,0,21555,80244,0,204,31.6,101,20.4,32.9,2355,74.2,42.5,6284,0,1092,3577,4.78,130,66.2,0,17320,209,29.0,26.2,16395,42.1,38.5,450,0,0,29.0,579,0
2023-03-13 20:40:00,0,10002,35697,164821,0,1786,130,159,32.3,132,1862,147,66.8,422,0,6799,81.5,3.73,148,87.6,0.389,17428,1808,140,32.3,1479,65.9,19,349,0,0,133,158,0,10002,0,17741,75351,0,195,30.3,95.8,22.3,31.6,2226,74.7,41.7,6281,0,1091,3612,3.73,134,66.2,0,17322,220,32.9,26.2,16375,41.4,38.5,425,0,0,31.6,581,0
2023-03-13 20:42:00,0,11701,36018,158571,0,1861,118,162,33.0,116,1957,1630,66.2,421,0,7002,83.4,4.30,148,87.6,0.389,17437,1888,124,31.8,1577,66.2,19,350,0,0,122,168,0,11701,0,19463,77399,0,185,27.7,94.9,22.9,27.7,2309,95.1,41,6283,0,1127,3717,4.73,134,66.6,0,17315,215,29.0,25.7,16381,41,38.5,435,0,0,29.0,581,0
2023-03-13 20:44:00,0,11634,59530,182395,0,1931,136,166,33.6,132,1984,1689,65.8,1721,0,7081,82,5.10,146,87.7,0,17426,1951,129,31.6,1632,65.5,375,382,0,0,122,21835,0,11634,0,22148,81541,0,197,31.6,98.7,23.1,31.6,2212,91.7,40.6,25665,0,1076,3703,5.86,133,66.9,0,17308,218,30.3,25.5,16387,41.0,669,481,0,0,29.0,24390,0
2023-03-13 20:46:00,0,11428,40281,160935,0,1727,130,159,32.1,132,1842,81.9,66.0,960,0,6729,80.6,3.50,147,87.3,0,17447,1784,140,31.6,1418,65.9,375,419,0,0,133,4075,0,11428,0,20149,78162,0,188,30.3,91.8,23.0,31.6,2325,82.2,40.7,9884,0,1104,3679,3.50,132,65.5,0,17322,226,32.9,25.5,16372,41.4,669,550,0,0,31.6,4878,0.389
2023-03-13 20:48:00,0,13242,36349,184980,0,1944,124,163,30.7,126,2016,580,66.2,417,0,7099,121,3.73,148,88.1,0,17440,1962,129,31.6,1600,66.1,19,365,0,0,128,166,0,13242,0,20975,80003,0,200,29.0,100,21.2,30.3,2323,86.9,42.5,6285,0,1120,3649,3.73,132,67.3,0,17319,227,30.3,25.5,16380,41.7,38.5,450,0,0,30.3,582,0.389
2023-03-13 20:50:00,0,10260,35802,177472,0,1801,119,164,34.3,121,1854,950,66.1,420,0,6815,81.2,5.13,146,87.7,0,17451,1820,123,31.6,1539,67.0,19.4,342,0,0,121,163,0,10260,0,18034,76155,0,202,27.7,104,24.8,29.0,2198,103,42.1,6285,0,1120,3711,5.56,132,66.9,0,17319,223,29.0,25.5,16540,41.8,38.5,415,0,0,29.0,574,0
2023-03-13 20:52:00,0,9925,36104,163879,0,1883,130,158,32.1,126,1957,2493,66.7,417,0,7049,80.3,3.93,144,86.2,0,17424,1898,124,32.0,1587,67.0,19,353,0,0,122,160,0,9925,0,17691,75865,0.389,207,30.3,90.4,23.2,30.3,2307,104,41.8,6285,0,1150,3732,4.36,133,66.9,0,17309,231,29.0,26.0,16533,41.5,38.5,432,0,0,29.0,581,0
2023-03-13 20:54:00,0,10104,59520,185799,0,1949,124,163,30.7,121,1980,2552,66.2,1722,0.389,7166,81.3,5.10,148,86.2,0,17426,1961,124,32.3,1624,65.8,375,384,0,0,122,21898,0,10104,0,20632,80184,0,202,29.0,95.3,20.8,29.0,2211,99.3,41.7,25740,0,1134,3785,5.86,132,68.0,0,17314,224,29.0,26.2,16398,40.6,669,478,0,0,29.0,24405,0
2023-03-13 20:56:00,0,14560,56371,178426,0,1722,130,161,31.5,131,1843,81.3,66.7,1616,0,6712,82.7,3.27,148,87.5,0,17439,1745,124,32.3,1451,66.5,375,400,0,0,128,19486,0.389,14560,0,24840,83778,0,183,30.3,93.7,20.5,31.6,2329,74.7,42.5,23603,0,1113,3756,3.27,132,68.0,0,17311,221,29.0,26.2,16399,41.4,669,514,0,0,30.3,21758,0
2023-03-13 20:58:00,0,14333,36347,161824,0,1943,136,163,32.9,132,2017,1864,66.2,418,0,7140,121,4.30,148,87.7,0,17440,1965,135,32.3,1621,66.4,19,373,0,0,133,173,0,14333,0,22083,80650,0,198,37.3,100,23.5,31.6,2326,97.4,41.4,6287,0,1145,3670,4.69,131,68.4,0,17316,214,31.6,26.2,16389,42.8,38.5,473,0,0,31.6,582,0
2023-03-13 21:00:00,0,9851,35652,153223,0,1808,130,158,31.5,126,1858,137,66.0,422,0,6872,81.7,5.76,150,87.9,0,17428,1815,129,32.3,1507,65.7,19,336,0,0.389,122,176,0,9851,0,17579,75207,0,204,36.0,96.0,21.0,30.3,2197,70.2,41.4,6287,0,1140,3688,6.95,131,67.7,0,17315,222,30.3,26.2,16388,41,38.5,400,0,0,29.0,578,0
2023-03-13 21:02:00,0,10561,35970,158612,0,1868,141,163,30.7,137,1953,228,66.3,417,0,7029,82.7,3.93,147,87.6,0,17454,1905,140,32.3,1569,66.2,19,358,0,0,128,177,0,10561,0,18321,76215,0,191,32.9,95.1,20.1,32.9,2306,78.0,42.1,6287,0,1126,3770,4.30,133,68.0,0,17315,234,32.7,26.2,16371,40.6,38.9,445,0,0,30.3,576,0
2023-03-13 21:04:00,0,10904,59464,206843,0,1946,130,163,31.5,126,1986,286,65.9,1723,0,7156,81.7,3.27,145,87.5,0,17444,1967,140,32.3,1626,66.6,375,377,0,0,139,21885,0,10904,0,21397,81172,0,191,30.3,95.5,22.0,35.7,2211,73.5,41.4,25728,0,1138,3752,3.27,134,67.3,0,17320,222,33.3,26.2,16398,42.2,669,480,0,0,32.9,24357,0
2023-03-13 21:06:00,0,13076,59030,208511,0.389,1801,136,163,32.1,131,1910,146,65.8,1718,0,6864,83.1,5.10,141,87.6,0,17435,1826,124,32.3,1510,66.3,375,396,0,0,128,21883,0,13076,0,23565,83050,0,198,31.6,95.5,29.6,32.0,2340,75.1,41,25734,0,1155,3898,5.44,134,66.2,0,17325,228,29.0,26.2,16404,41.5,669,517,0.389,0,30.7,24355,0
2023-03-13 21:08:00,0,13030,36043,164362,0.389,1883,136,161,33.5,132,1982,227,65.9,413,0,7075,124,4.07,145,87.6,0,17422,1900,135,32.3,1565,65.8,19,378,0,0,134,175,0,13030,0,20769,79036,0,204,31.6,94.0,30.6,31.6,2354,76.9,42.8,6291,0,1126,3914,4.49,140,66.6,0,17313,224,37.1,26.2,16385,41.7,38.5,486,0.389,0,32.0,588,0
2023-03-13 21:10:00,0,11799,35924,156637,0,1876,118,177,31.5,116,1932,215,66.3,414,0,7045,82.2,4.96,143,87.9,0,17440,1898,129,32.3,1556,65.8,19,334,0,0,134,164,0,11799,0,19534,77434,0,198,27.7,115,20.5,27.7,2225,71.3,42.1,6291,0,1158,3756,5.72,134,67.3,0,17313,227,35.8,26.2,16379,41.7,38.5,406,0,0,37.3,583,0
2023-03-13 21:12:00,0,10940,35729,158555,0,1798,119,162,32.1,121,1883,151,66.2,421,0,6895,79.2,3.93,145,87.9,0,17435,1822,118,31.8,1504,66.3,19,353,0,0,111,181,0,10940,0,18685,76441,0,195,27.7,93.7,26.7,29.0,2300,76.2,41.4,6283,0,1134,3668,4.32,133,67.7,0,17320,224,27.7,25.7,16384,41.4,38.5,437,0,0,32.1,584,0
2023-03-13 21:14:00,0,10121,45551,166883,0,1958,130,163,33.5,121,1964,297,66.0,804,0,7115,80.3,4.43,146,87.8,0,17434,1966,118,32.0,1626,66.1,19,350,0,0,117,9151,0,10121,0,18759,77238,0,207,30.3,95.5,28.8,29.0,2194,79.9,41.4,14263,0,1106,3669,4.86,132,67.3,0,17306,230,27.7,25.5,16396,41.7,38.5,425,0,0,27.7,10429,0
2023-03-13 21:16:00,0,10665,58913,182358,0,1801,119,166,32.9,121,1895,138,65.9,1724,0,6890,80.0,3.47,148,88.2,0,17423,1819,124,31.6,1513,66.1,375,383,0,0,128,21784,0,10665,0,21178,80201,0,201,27.6,99.8,23.5,29.0,2325,70.2,41.4,25608,0,1115,3669,9.00,130,66.9,0,17306,225,29.0,25.5,16396,41.4,669,489,0,0,30.3,24286,0
2023-03-13 21:18:00,0,11719,36049,161600,0,1861,130,166,30.7,121,1965,227,65.9,421,0,7025,121,5.10,146,87.6,0,17447,1877,117,31.6,1551,66.3,19,376,0,0,117,180,0,11719,0,19479,77554,0,184,30.3,105,20.1,29.0,2330,76.6,41,6282,0,1088,3748,11.4,134,66.6,0,17317,211,27.7,25.5,16386,41,38.5,477,0,0,27.7,590,0
2023-03-13 21:20:00,0,10726,36194,157893,0,1940,130,161,30.7,132,1970,801,65.8,417,0,7124,83.8,4.30,144,86.9,0,17442,1954,129,31.6,1607,66.1,19,338,0,0,128,180,0,10726,0,18469,76404,0,206,30.7,93.4,20.4,31.6,2201,88.1,41.4,6283,0,1113,3751,5.11,133,66.2,0,17315,224,30.3,25.5,16385,41.7,38.5,416,0,0,30.3,581,0
2023-03-13 21:22:00,0,10019,35434,157671,0,1717,124,164,33.3,121,1833,810,66.1,416,0,6751,81.6,3.66,147,86.8,0,17445,1724,128,31.8,1468,65.8,19,346,0,0,127,176,0,10019,0,17783,75153,0,189,29.0,97.3,22.8,29.0,2306,99.4,42.1,6284,0,1069,3723,3.27,132,66.6,0,17311,206,30.3,25.7,16387,40.6,38.5,422,0,0,30.3,577,0
2023-03-13 21:24:00,0,10317,36185,181757,0,1940,124,161,32.9,120,1979,514,66.6,419,0,7126,79.0,4.73,146,87.6,0,17423,1949,118,32.3,1629,65.8,19,348,0,0,122,158,0,10317,0,18068,76700,0,196,29.0,93.8,22.7,29.0,2198,90.0,42.1,6280,0,1084,3600,10.7,133,66.9,0,17306,216,27.7,26.2,16393,41,38.5,423,0,0,29.0,573,0
2023-03-13 21:26:00,0,12949,59069,217388,0,1817,130,162,32.1,126,1892,138,66.8,1721,0,6932,78.2,3.70,146,87.9,0,17430,1846,124,32.3,1507,66.2,375,391,0.389,0,121,21838,0,12949,0,23459,83229,0,195,30.3,93.5,23.1,30.3,2316,70.6,41.4,25673,0.389,1144,3622,4.07,132,68.0,0,17300,228,29.0,26.2,16384,41.4,669,500,0,0,29.0,24379,0
2023-03-13 21:28:00,0,13508,36118,161702,0,2098,135,163,32.1,126,1957,228,66.3,421,0,9805,121,4.07,147,87.1,0,17428,2132,124,32.3,1750,66.1,19,406,0.389,0,122,161,0,13508,0,21261,81910,0,193,31.6,102,23.1,30.3,2334,77.3,41.4,6283,0.389,1295,3714,4.46,132,65.8,0,17310,222,29.0,26.2,16393,40.3,38.5,543,0,0,29.0,586,0
2023-03-13 21:30:00,0.389,11375,36231,156438,0,1930,136,163,30.7,132,1970,1688,65.9,421,0,7067,82.8,3.27,145,86.9,0,17424,1948,135,32.3,1633,65.9,19,358,0,0,133,153,0,11375,0.389,19130,77155,0,198,31.6,101,21.2,31.6,2198,95.8,41,6284,0,1084,3695,3.27,133,66.2,0,17318,215,31.6,26.2,16375,41.4,38.5,432,0,0.389,31.6,575,0
2023-03-13 21:32:00,0.389,10846,35434,155276,0,1711,130,159,32.9,126,1834,72.0,66.1,419,0,6676,80.1,6.06,149,87.9,0,17423,1728,135,32.3,1458,65.8,19,340,0,0,128,157,0,10846,0.389,18596,76098,0,188,30.3,90.0,23.5,30.3,2300,76.5,41.7,6285,0,1097,3646,7.25,131,66.9,0,17318,216,31.6,26.2,16375,41,38.5,405,0,0.389,30.3,576,0
2023-03-13 21:34:00,0,11715,36229,157331,0,1937,119,162,32.9,116,1979,298,66.4,418,0,7138,80.7,3.70,148,87.3,0,17454,1963,124,32.0,1623,66.1,19,346,0,0,122,178,0,11715,0,19454,77500,0,178,27.7,95.4,23.1,27.7,2205,86.2,42.5,6284,0,1115,3693,4.52,136,66.9,0,17329,212,29.0,26.0,16373,41,38.5,417,0,0,29.0,588,0
2023-03-13 21:36:00,0,10964,59033,184755,0,1803,130,159,58.4,126,1899,139,66.2,1722,0,6854,80.2,3.93,146,88.0,0,17420,1823,117,31.8,1472,66.6,376,381,0,0,122,21847,0,10964,0,21449,80133,0,159,30.3,90.2,66.6,30.3,2323,71.3,41,25682,0,1064,3692,4.32,133,66.9,0,17309,182,27.7,25.7,16344,41.4,669,484,0,0,29.0,24392,0
2023-03-13 21:38:00,0,11688,43866,171389,0,1857,124,163,34.7,121,1980,228,66.3,1095,0,7009,123,5.70,147,88.2,0,17420,1871,135,31.6,1535,66.4,376,411,0,0,128,7029,0,11688,0,20709,79183,0,168,29.0,101,25.3,29.0,2334,77.7,40.6,12508,0,1072,3747,6.46,132,66.7,0,17304,178,31.6,25.5,16344,41,669,538,0,0,30.3,8130,0
2023-03-13 21:40:00,0,10218,36194,157621,0,1913,124,164,30.7,121,1974,587,66.3,419,0,7080,82.7,5.47,149,88.3,0,17447,1935,123,31.6,1612,66.5,19,346,0,0,121,166,0,10218,0,17972,75656,0,164,29.0,102,20.8,29.0,2203,90.7,41.4,6286,0,1100,3718,6.27,131,66.5,0.389,17318,187,29.0,25.5,16351,41.4,38.5,425,0,0,29.0,588,0
2023-03-13 21:42:00,0,9697,35433,159139,0,1691,130,166,31.5,126,1835,362,66.3,419,0,6690,78.8,5.33,147,87.8,0.389,17454,1716,129,31.8,1436,67.1,19,339,0,0,128,160,0,9697,0,17464,74495,0,157,30.3,101,20.6,30.3,2310,82.2,42.1,6286,0,1058,3646,6.15,131,66.6,0,17319,179,30.3,25.7,16337,41.8,38.5,410,0,0,30.3,574,0
2023-03-13 21:44:00,0,10444,36206,156417,0,1908,124,179,30.7,126,1967,296,65.8,421,0,7080,80.2,5.91,144,87.4,0,17445,1923,124,32.3,1568,65.7,19,354,0,0,128,156,0,10444,0,18182,75780,0,160,29.0,113,20.4,30.3,2201,79.5,40.3,6288,0,1057,3633,5.96,134,66.6,0,17315,183,29.0,26.2,16339,41.0,38.5,434,0,0,30.3,573,0
2023-03-13 21:46:00,0,11268,59120,206607,0,1778,147,177,32.9,137,1893,146,65.9,1721,0,6761,81.3,4.87,148,87.5,0,17434,1828,135,32.3,1478,66.1,376,419,0,0,133,21878,0,11268,0,21799,80964,0.389,171,34.2,114,23.5,32.9,2320,75.1,41.4,25726,0,1023,3687,4.53,136,66.6,0,17309,202,31.6,26.2,16345,41.4,669,549,0,0,31.6,24444,0
2023-03-13 21:48:00,0,11156,59369,185617,0,1846,130,164,32.9,121,1973,219,65.8,1721,0,6963,119,3.27,150,87.4,0,17435,1863,135,31.8,1545,65.9,377,409,0,0,139,21889,0,11156,0,21679,80692,0,158,35.2,103,23.8,29.0,2328,72.4,41.4,25725,0,1073,3655,3.27,133,66.2,0,17311,186,31.6,25.7,16345,41.4,669,527,0,0,32.9,24437,0.389
2023-03-13 21:50:00,0,11284,36214,157457,0,1920,130,163,30.7,126,1964,2580,66.1,420,0.389,7129,81.7,5.10,147,87.5,0,17436,1936,124,31.6,1602,67.0,19.4,343,0,0,122,175,0,11284,0,19023,76865,0,172,35.2,107,21.9,30.3,2197,104,41.4,6284,0,1100,3717,5.92,131,66.2,0,17315,192,29.0,25.5,16362,42.6,38.5,415,0,0,29.0,578,0.389
2023-03-13 21:52:00,0,11002,35696,158893,0,1783,124,157,30.7,126,1859,4007,66.1,417,0.389,6910,78.4,3.50,147,87.5,0,17446,1800,129,31.6,1500,66.3,19,342,0,0,122,169,0,11002,0,18735,76441,0,188,29.0,88.2,21.5,30.3,2286,116,42.1,6282,0,1108,3662,3.50,132,66.2,0,17315,209,30.3,25.5,16365,42.5,38.5,409,0,0,29.0,572,0
2023-03-13 21:54:00,0,12475,35954,155220,0,1861,124,163,33.0,126,1907,228,65.9,416,0,7016,79.4,4.77,144,87.9,0,17435,1880,128,31.6,1536,66.3,19,341,0,0,127,176,0.389,12475,0,20191,77949,0,186,29.0,101,22.9,35.9,2199,78.0,41.7,6284,0,1096,3633,5.13,134,66.6,0,17305,200,30.3,25.5,16366,40.6,38.5,417,0,0,30.3,585,0
2023-03-13 21:56:00,0,14235,57861,181022,0,1781,124,164,32.9,115,1907,657,66.1,1320,0,6874,79.6,3.73,146,87.9,0,17434,1796,129,31.6,1490,66.3,19,346,0,0,128,21415,0.389,14235,0,24078,82956,0,200,29.0,103,28.1,27.7,2333,90.4,41.4,25174,0,1111,3610,3.73,134,66.9,0,17305,209,30.3,25.5,16374,41,38.5,427,0,0,30.3,23779,0
2023-03-13 21:58:00,0,13497,59171,183026,0,1765,119,162,30.7,116,1893,652,66.2,1726,0,6899,117,5.47,145,87.5,0,17428,1788,117,32.0,1483,66.1,375,408,0,0,116,21989,0,13497,0,23992,83153,0,170,27.7,93.8,19.7,27.7,2327,86.3,41.4,25809,0,1118,3555,6.28,132,66.9,0,17314,200,32.7,26.0,16372,41,669,525,0,0,27.7,24420,0
2023-03-13 22:00:00,0,11244,36213,156220,0,1919,124,162,33.5,120,1968,297,65.9,422,0,7093,80.7,3.70,148,87.5,0,17430,1937,124,32.3,1610,66.4,19,345,0,0,122,166,0,11244,0,18978,76821,0,174,29.0,93.8,29.2,29.0,2194,79.9,41.4,6283,0,1062,3618,4.09,130,67.7,0,17307,197,34.0,26.2,16364,41.7,38.5,419,0,0,33.9,582,0
2023-03-13 22:02:00,0,11683,35809,161225,0.389,1803,125,161,32.1,126,1887,146,65.5,421,0,6855,80.9,6.53,148,87.9,0,17460,1821,124,32.0,1471,66.6,19,348,0,0,117,162,0,11683,0,19420,77006,0,170,29.0,93.5,22.3,30.3,2302,75.5,41.1,6284,0,1067,3709,7.51,139,66.6,0,17326,203,29.0,26.0,16355,41,38.5,427,0,0,27.7,587,0
2023-03-13 22:04:00,0,11880,36014,167517,0,1894,129,163,31.5,120,1923,436,65.6,421,0,6982,79.8,5.80,145,88.4,0,17433,1905,124,31.6,1551,66.4,19,340,0,0,117,169,0,11880,0,19616,77463,0,201,30.3,102,21.4,29.0,2207,82.9,40.4,6286,0,1079,3678,12.2,132,68.0,0,17319,224,29.0,25.5,16363,40.7,38.5,406,0,0,27.7,577,0
2023-03-13 22:06:00,0,12475,41551,167323,0,1870,119,160,32.3,116,1968,443,66.1,641,0,6984,78.1,4.77,146,88.2,0,17425,1890,124,31.6,1588,66.6,19,354,0,0.389,122,5462,0,12475,0,20752,78984,0,192,27.7,92.1,23.0,28.0,2331,87.0,41.4,10986,0,1098,3586,10.6,131,68.8,0,17319,215,29.4,25.5,16373,41.7,38.5,432,0.389,0,29.0,6383,0
