"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-17 14:58:00,20873216,327680000,69066752,4173824,217042944,38191104,64557056,10395648,261201920,259809280,24248320,264404992,21110784,8261632,9629696,8290304,12804096,9027584,8970240,8949760,11644928,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62640128,50126848,68366336,38608896,70246400,13217792,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66625536,68980736,41824256,43819008,14917632,14589952,14946304,10629120,54833152,51732480,51367936,2621440,20606976,293388288,68042752,3956736,269611008,1347448832,6602752,6660096,7274496,7770112,271319040,89145344,735416320,891637760,814374912,114720768,16367616,36114432,660869120,11620352,12902400,11599872,53477376,2662400,293068800,610304,606208,618496,286720,44085248,62177280,5423104,33370112,278528
2023-03-17 15:00:00,20885504,327680000,69066752,4145152,217042944,37838848,64557056,10391552,261865472,261095424,24051712,264454144,21364736,8261632,9629696,8290304,12804096,9027584,8970240,8949760,11702272,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62652416,50122752,68280320,38608896,70774784,13348864,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66629632,68984832,41824256,43819008,14917632,14589952,14946304,10629120,54833152,51757056,51359744,2621440,21147648,293388288,68038656,3981312,275582976,1433444352,6537216,6651904,8011776,7774208,271319040,89006080,720216064,891641856,814505984,114257920,16363520,36118528,631279616,11722752,11538432,11628544,53477376,2662400,293068800,610304,606208,618496,286720,44085248,62177280,5419008,33370112,278528
2023-03-17 15:02:00,20340736,327675904,69066752,4239360,217042944,37838848,64557056,10391552,261816320,261099520,24064000,265498624,20447232,8261632,9629696,8290304,12804096,9027584,8970240,8949760,11755520,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62652416,49930240,70430720,38608896,68206592,13344768,9625600,6619136,6701056,6627328,4800512,4804608,4857856,7561216,66629632,69111808,41828352,43819008,14917632,14589952,14950400,10629120,54833152,51732480,51363840,2621440,21483520,293388288,68038656,3985408,269783040,1241956352,6676480,6651904,8245248,7565312,271323136,89006080,735674368,891637760,814370816,116092928,16367616,36114432,627978240,11988992,11501568,14254080,53477376,2662400,293068800,610304,606208,618496,286720,49471488,62177280,5423104,33370112,278528
2023-03-17 15:04:00,20819968,327675904,69066752,4239360,217042944,37842944,64557056,10391552,261873664,262475776,24068096,263352320,20643840,8261632,9629696,8290304,12804096,9031680,8974336,8949760,11915264,9142272,10035200,8720384,8400896,8462336,8376320,18157568,17879040,18321408,62656512,49930240,70823936,38608896,70283264,13344768,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66629632,68984832,41824256,43819008,14917632,14589952,14950400,10625024,54829056,51736576,51363840,2621440,21065728,293388288,68026368,3981312,257392640,1482612736,6438912,6643712,8159232,7573504,271323136,89001984,711122944,891777024,814379008,117379072,16363520,34766848,643342336,11870208,11325440,11718656,53477376,2793472,293068800,610304,606208,618496,286720,50098176,62177280,5423104,33370112,278528
2023-03-17 15:06:00,18616320,327675904,69066752,4239360,217042944,37838848,64557056,10395648,260382720,259239936,24068096,264286208,19685376,8261632,9629696,8290304,12804096,9027584,8974336,8949760,11751424,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18255872,62656512,49926144,70963200,38608896,69709824,13344768,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66633728,68984832,41824256,43819008,14917632,14589952,14950400,10625024,54833152,51736576,51367936,2621440,20983808,293388288,68030464,3985408,258703360,1185832960,6553600,6733824,8159232,8007680,271323136,89006080,707305472,891637760,813719552,112676864,16363520,35442688,531648512,11530240,11759616,11218944,53477376,2793472,293068800,610304,606208,618496,286720,46964736,62177280,5423104,33374208,278528
2023-03-17 15:08:00,19591168,327675904,69074944,4239360,217042944,38739968,64561152,10391552,257638400,258437120,24907776,264445952,20615168,8261632,9629696,8290304,12804096,9027584,8974336,8949760,11751424,9142272,10035200,8716288,8400896,8462336,8376320,18194432,17838080,18251776,76738560,50712576,72208384,38608896,71307264,13344768,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66625536,68980736,41828352,43819008,14917632,14589952,14950400,10625024,54837248,51732480,51363840,2621440,20955136,293388288,68030464,3899392,272216064,1310699520,6447104,6668288,8183808,7585792,271319040,89006080,751861760,891768832,813719552,114237440,16363520,35725312,657543168,11882496,11808768,14004224,53477376,2662400,293068800,610304,606208,618496,286720,43786240,62177280,5423104,33492992,278528
2023-03-17 15:10:00,18968576,327675904,69070848,4235264,217042944,38641664,64557056,10391552,259137536,259317760,25444352,263831552,20643840,8261632,9629696,8290304,12804096,9027584,8974336,8949760,11751424,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,60063744,50712576,72650752,38608896,67428352,13344768,9625600,6619136,6701056,6627328,4800512,4808704,4886528,7561216,66629632,68980736,41824256,43819008,14917632,14589952,14950400,10625024,54833152,51748864,51363840,2621440,20725760,293388288,68030464,3985408,272306176,1550991360,6569984,7004160,7946240,8687616,271319040,89006080,719695872,891772928,812986368,113729536,16363520,35725312,643817472,11354112,11808768,13107200,53477376,2662400,293068800,610304,606208,618496,286720,43782144,62177280,5423104,33370112,278528
2023-03-17 15:12:00,19619840,327680000,69070848,4235264,217042944,38649856,64561152,10391552,258928640,260739072,24489984,266256384,18640896,8261632,9723904,8290304,12804096,9027584,8974336,8957952,11751424,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,89296896,49995776,74539008,38608896,68866048,13344768,9625600,6615040,6701056,6627328,4800512,4808704,4857856,7561216,66629632,68984832,41828352,43819008,14917632,14589952,14950400,10629120,54833152,51732480,51363840,2621440,21426176,293392384,67964928,3981312,272470016,1330278400,6455296,6553600,7323648,7622656,271319040,89006080,734121984,891637760,812728320,114716672,16367616,34492416,628191232,11530240,14544896,11390976,53477376,2793472,293068800,610304,606208,618496,286720,54394880,62177280,5419008,33374208,278528
2023-03-17 15:14:00,20508672,327680000,69070848,4255744,217042944,38653952,64557056,10395648,261758976,262971392,24236032,266625024,18812928,8261632,9641984,8290304,12804096,9027584,9105408,8957952,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,66723840,49995776,75112448,38612992,70819840,13344768,9625600,6619136,6701056,6627328,4800512,4804608,4857856,7561216,66637824,68984832,41754624,43819008,14917632,14589952,14950400,10625024,54841344,51732480,51363840,2621440,20439040,293388288,68034560,3981312,268218368,1335881728,7053312,6537216,7372800,7548928,271323136,89018368,710574080,891641856,812732416,112726016,16150528,34492416,665042944,11313152,11497472,11190272,53477376,2662400,293068800,610304,606208,618496,286720,50167808,62177280,5373952,33374208,278528
2023-03-17 15:16:00,18903040,327680000,69070848,4255744,217042944,39489536,64557056,10391552,261976064,258146304,24231936,266592256,19677184,8261632,9707520,8290304,12804096,9027584,8974336,8957952,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18264064,62898176,49991680,75431936,38608896,69427200,13344768,9625600,6619136,6705152,6627328,4800512,4808704,4857856,7561216,66629632,68984832,41754624,43819008,14909440,14589952,14950400,10625024,54833152,51863552,51363840,2621440,20836352,293388288,68165632,3981312,275025920,1154789376,6512640,6643712,7200768,8253440,271323136,89001984,706752512,891379712,812728320,111837184,16211968,35450880,651145216,13221888,11636736,11313152,53477376,2662400,293068800,610304,606208,618496,286720,43802624,62177280,5373952,33374208,278528
2023-03-17 15:18:00,19218432,327680000,69070848,4251648,217042944,39514112,64557056,10391552,258691072,260005888,24248320,266657792,20623360,8261632,9617408,8290304,12804096,9027584,8978432,8957952,11677696,9142272,10035200,8716288,8404992,8462336,8376320,18153472,17838080,18251776,62713856,49991680,75141120,38608896,69935104,13340672,9625600,6619136,6696960,6627328,4800512,4812800,4857856,7561216,66637824,68980736,41754624,43819008,14909440,14589952,14946304,10625024,54829056,51736576,51367936,2621440,20160512,293388288,67899392,3981312,260431872,1187848192,6455296,6578176,8077312,7958528,271319040,89006080,735031296,891244544,812732416,116428800,16216064,35459072,663588864,11444224,13864960,13725696,53477376,2793472,293068800,610304,606208,618496,286720,43798528,62177280,5382144,33374208,278528
2023-03-17 15:20:00,19877888,327680000,69070848,4169728,217042944,38395904,64557056,10395648,258990080,262275072,24276992,266788864,18784256,8261632,9617408,8290304,12804096,9027584,8974336,8957952,11677696,9142272,10035200,8720384,8400896,8462336,8376320,18157568,17838080,18251776,62709760,49991680,75096064,38608896,72318976,13344768,9625600,6615040,6696960,6627328,4800512,4804608,4857856,7561216,66637824,68976640,41754624,43819008,14909440,14589952,14946304,10625024,54829056,51888128,51367936,2621440,20742144,293392384,68038656,3981312,257724416,1647443968,6447104,6504448,7241728,7630848,271323136,89006080,720195584,891604992,812732416,113209344,16248832,36114432,665804800,11530240,13058048,14151680,53477376,2793472,293068800,610304,606208,618496,286720,43802624,62177280,5382144,33374208,278528
2023-03-17 15:22:00,18722816,327680000,69074944,4190208,217042944,38395904,64557056,10391552,259166208,259104768,24281088,266661888,19034112,8261632,9617408,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62717952,50712576,70103040,38608896,68755456,13344768,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66633728,68980736,41754624,43819008,14909440,14589952,14946304,10629120,54833152,51736576,51367936,2621440,21868544,293392384,68030464,3928064,257835008,1354850304,6479872,6479872,7380992,7548928,271319040,89010176,743948288,891609088,812724224,114049024,16257024,36118528,659173376,13438976,11522048,11931648,53477376,2793472,293068800,610304,606208,618496,286720,53452800,62177280,5410816,33374208,278528
2023-03-17 15:24:00,19595264,327680000,69070848,4444160,217042944,38395904,64557056,10391552,260001792,259190784,24276992,266694656,19025920,8261632,9617408,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62722048,50532352,69390336,38608896,67891200,13344768,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66637824,68902912,41754624,43819008,14909440,14589952,14946304,10629120,54833152,51736576,51367936,2621440,20672512,293392384,68034560,3936256,259907584,1503735808,6512640,6537216,8085504,7639040,271319040,89006080,714076160,891613184,812728320,113995776,16252928,34787328,658759680,11759616,11628544,12701696,53477376,2662400,293068800,610304,606208,618496,286720,52658176,62177280,5406720,33374208,278528
2023-03-17 15:26:00,19656704,327680000,69074944,4222976,217042944,39510016,64557056,10399744,260341760,257724416,24276992,266702848,18309120,8261632,9617408,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62717952,50077696,69378048,38612992,67891200,13340672,9625600,6615040,6701056,6627328,4800512,4808704,4857856,7561216,66637824,68898816,41754624,43819008,14913536,14589952,14946304,10629120,54837248,51736576,51367936,2621440,20692992,293392384,68026368,3985408,277327872,1226149888,6471680,6520832,7970816,7589888,271319040,89001984,714645504,891740160,812724224,114634752,16297984,34795520,641527808,11792384,15392768,12877824,53477376,2793472,293068800,610304,606208,618496,286720,44589056,62177280,5451776,33374208,278528
2023-03-17 15:28:00,20463616,327680000,69074944,4222976,217042944,39518208,64557056,10448896,257880064,258936832,24281088,266665984,20013056,8261632,9617408,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18161664,17838080,18251776,62717952,49881088,69443584,38608896,70320128,13344768,9625600,6619136,6696960,6627328,4800512,4804608,4857856,7561216,66629632,68907008,41754624,43819008,14913536,14589952,14946304,10629120,54829056,51904512,51367936,2621440,22040576,293392384,68034560,3981312,268959744,1528799232,6479872,6447104,7409664,7573504,271319040,89001984,736718848,891609088,812732416,115093504,16310272,35450880,652365824,11866112,11333632,12128256,53477376,2793472,293068800,610304,606208,618496,286720,43868160,62177280,5443584,33374208,278528
2023-03-17 15:30:00,18841600,327680000,69074944,4194304,217042944,39526400,64561152,10387456,259960832,261357568,24285184,264855552,21061632,8261632,9617408,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8720384,8404992,8462336,8376320,18157568,17842176,18251776,62717952,49881088,69443584,38608896,66650112,13340672,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66633728,68898816,41754624,43819008,14913536,14589952,14946304,10629120,54837248,51736576,51367936,2621440,21790720,293392384,68034560,3981312,269500416,1251631104,6651904,6537216,7987200,7516160,271323136,89001984,714125312,890560512,812871680,114610176,16310272,35450880,622137344,12054528,11608064,11366400,53477376,2793472,293068800,610304,606208,618496,286720,43220992,62177280,5447680,33374208,278528
2023-03-17 15:32:00,19595264,327680000,69074944,4194304,217042944,38289408,72400896,10387456,260222976,263450624,24285184,267288576,20484096,8261632,9617408,8290304,12804096,9027584,8974336,8966144,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62717952,49881088,69947392,38735872,71065600,13340672,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66633728,68902912,41754624,43819008,14913536,14589952,14946304,10629120,54837248,51736576,51367936,2621440,22011904,293392384,67829760,3981312,280334336,1240883200,6660096,6586368,8114176,7729152,271323136,89006080,734732288,890707968,813387776,114610176,16314368,34787328,658608128,11423744,11907072,13848576,53477376,2793472,293068800,610304,606208,618496,286720,52903936,62177280,5443584,33378304,278528
2023-03-17 15:34:00,19640320,327675904,69074944,4239360,217042944,38285312,64745472,10387456,259735552,261963776,24281088,267956224,20484096,8155136,9617408,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,62717952,49876992,69713920,38608896,66600960,13352960,9625600,6619136,6701056,6627328,4800512,4804608,4857856,7561216,66633728,68898816,41750528,43819008,14909440,14594048,14950400,10625024,54833152,51748864,51367936,2621440,20729856,293392384,67842048,3985408,258445312,1403678720,6651904,6586368,8069120,7733248,271319040,89006080,713969664,891367424,813395968,114241536,16306176,35426304,726130688,11612160,11444224,11722752,53477376,2662400,293068800,610304,606208,618496,286720,51843072,62177280,5455872,33378304,278528
2023-03-17 15:36:00,20488192,327680000,69074944,4239360,217042944,38285312,64778240,10391552,260431872,257429504,24276992,268066816,20484096,8155136,9633792,8290304,12808192,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,62722048,49876992,69713920,38608896,66232320,13348864,9625600,6615040,6701056,6758400,4800512,4808704,4857856,7561216,66629632,68902912,41754624,43819008,14909440,14594048,14950400,10625024,54833152,51736576,51367936,2621440,21164032,293392384,67837952,3981312,268652544,1174372352,6651904,6594560,8060928,7655424,271319040,89006080,714424320,891367424,812797952,113672192,16310272,35434496,407982080,11784192,12492800,11669504,53477376,2793472,293068800,610304,606208,618496,286720,44281856,62177280,5447680,33378304,278528
2023-03-17 15:38:00,19623936,327680000,69079040,4239360,217042944,38285312,64794624,10387456,260599808,258920448,24276992,267976704,21090304,8155136,9633792,8290304,12804096,9027584,8974336,8962048,11677696,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,93163520,50532352,69242880,38608896,67600384,13348864,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66633728,68902912,41754624,43819008,14909440,14589952,14950400,10625024,54833152,51736576,51367936,2621440,20717568,293392384,67842048,3981312,268988416,1508044800,6643712,6594560,8110080,7491584,271319040,89001984,751755264,891367424,812933120,114647040,16306176,36093952,655974400,11968512,11427840,11530240,53477376,2793472,293068800,610304,606208,618496,286720,44285952,62177280,5447680,33181696,278528
2023-03-17 15:40:00,18362368,327675904,69079040,4235264,217042944,38285312,64729088,10387456,260788224,260247552,24281088,268771328,21090304,8159232,9764864,8290304,12804096,9027584,8974336,8962048,11685888,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,66707456,50614272,69521408,38608896,67629056,13447168,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66629632,68902912,41754624,43819008,14909440,14589952,14946304,10625024,54833152,51752960,51367936,2621440,21401600,293392384,67846144,3981312,275603456,1291026432,6635520,6594560,8151040,8220672,271323136,89001984,717082624,891371520,812281856,114634752,16314368,36089856,667090944,11526144,11485184,11718656,53477376,2793472,293068800,610304,606208,618496,286720,43626496,62177280,5447680,33181696,278528
2023-03-17 15:42:00,18362368,327675904,69074944,4120576,217042944,38866944,64806912,10387456,259735552,259661824,24276992,268685312,20434944,8155136,9633792,8290304,12804096,9027584,8974336,8962048,11694080,9142272,10039296,8716288,8400896,8462336,8376320,18157568,17842176,18251776,62828544,49889280,70131712,38608896,66396160,13451264,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66629632,68898816,41750528,43819008,14909440,14589952,14946304,10625024,54833152,51732480,51367936,2621440,21422080,293392384,67842048,3981312,285683712,1296191488,6660096,6938624,8118272,7720960,271319040,89006080,733523968,890716160,812277760,113979392,16310272,36089856,660582400,11710464,11767808,11489280,53477376,2662400,293068800,610304,606208,618496,286720,48312320,62177280,5447680,33177600,278528
2023-03-17 15:44:00,19025920,327675904,69074944,4235264,217042944,38866944,72511488,10391552,259997696,258740224,24276992,267386880,20717568,8159232,9592832,8290304,12804096,9027584,8974336,8966144,11730944,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62832640,49889280,71811072,38608896,65769472,13447168,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66633728,68902912,41750528,43819008,14909440,14589952,14950400,10625024,54829056,51744768,51363840,2621440,20832256,293392384,67842048,3985408,292577280,1363623936,7102464,6815744,8200192,7630848,271319040,89141248,711413760,890720256,812621824,114733056,16310272,34766848,660774912,11915264,11448320,11939840,53477376,2662400,293068800,610304,606208,618496,286720,53968896,62177280,5447680,33177600,278528
2023-03-17 15:46:00,18075648,327680000,69074944,4259840,217042944,38871040,72638464,10387456,260046848,258822144,24276992,260161536,20762624,8155136,9596928,8290304,12804096,9027584,8974336,8962048,11636736,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,62828544,49889280,72265728,38608896,66940928,13447168,9625600,6619136,6701056,6627328,4804608,4808704,4857856,7561216,66633728,68898816,41754624,43819008,14913536,14594048,14950400,10625024,54837248,51736576,51367936,2621440,20930560,293392384,67842048,3981312,282959872,1333293056,6479872,6414336,8085504,7544832,271323136,89014272,711860224,891363328,812634112,115343360,16306176,35401728,656863232,11673600,12881920,11706368,53477376,2662400,293068800,610304,606208,618496,286720,50200576,62177280,5447680,33177600,278528
2023-03-17 15:48:00,19636224,327675904,69074944,4263936,217042944,38408192,64831488,10403840,258752512,257568768,24281088,261136384,20815872,8155136,9596928,8290304,12804096,9027584,8974336,8962048,11636736,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,62832640,49889280,72331264,38608896,70467584,13447168,9625600,6619136,6696960,6627328,4800512,4808704,4857856,7561216,66629632,68898816,41750528,43819008,14913536,14594048,14950400,10625024,54837248,51732480,51367936,2621440,20951040,293392384,67842048,3981312,267739136,1528627200,6496256,6496256,8077312,7622656,271319040,89145344,734404608,891363328,812621824,113709056,16338944,35401728,649895936,11489280,11202560,13660160,53477376,2662400,293068800,610304,606208,618496,286720,44507136,62177280,5447680,33177600,278528
2023-03-17 15:50:00,18149376,327675904,69079040,4259840,217042944,38412288,64888832,10416128,259522560,257851392,24281088,261001216,20557824,8155136,9592832,8290304,12804096,9027584,8974336,8962048,11694080,9142272,10035200,8720384,8400896,8462336,8376320,18153472,17838080,18251776,62636032,50024448,72896512,38608896,68812800,13447168,9625600,6619136,6701056,6631424,4800512,4808704,4857856,7561216,66633728,69029888,41754624,43819008,14913536,14594048,14954496,10625024,54829056,51732480,51367936,2621440,20742144,293392384,67842048,3981312,269877248,1409724416,6479872,7102464,8069120,7606272,271323136,89001984,715419648,891363328,812621824,114089984,16347136,35414016,648605696,13201408,11513856,11042816,53477376,2793472,293068800,610304,606208,618496,286720,43790336,62177280,5447680,33177600,278528
2023-03-17 15:52:00,18890752,327675904,69079040,4222976,217042944,38408192,64749568,10342400,259723264,261054464,24264704,262901760,20856832,8155136,9592832,8290304,12804096,9027584,8974336,8962048,11792384,9142272,10166272,8851456,8400896,8462336,8376320,18153472,17838080,18251776,62636032,50601984,73048064,38608896,68550656,13250560,9625600,6623232,6701056,6627328,4800512,4808704,4857856,7561216,66633728,68898816,41754624,43819008,14913536,14594048,14950400,10625024,54829056,51748864,51363840,2621440,21901312,293392384,67842048,3981312,269934592,1383493632,6627328,6676480,8069120,8441856,271319040,89006080,754634752,891367424,812634112,113893376,16338944,35405824,655507456,11956224,11833344,11653120,53477376,2666496,293068800,610304,606208,618496,286720,43790336,62177280,5447680,33296384,278528
2023-03-17 15:54:00,20492288,327671808,69054464,4349952,217042944,38412288,64655360,10342400,261427200,257863680,23793664,264822784,19554304,8155136,9621504,8290304,12804096,9027584,8978432,8970240,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62636032,50606080,75845632,38608896,69857280,13250560,9625600,6623232,6696960,6627328,4800512,4808704,4857856,7561216,66633728,68898816,41754624,43819008,14909440,14594048,14950400,10625024,54837248,51732480,51363840,2621440,20844544,293392384,67846144,3981312,270536704,1150316544,6692864,6692864,7954432,7598080,271319040,89006080,712941568,891363328,813281280,113606656,16343040,36065280,680620032,13463552,11595776,11431936,53477376,2662400,293068800,610304,606208,618496,286720,53608448,62177280,5455872,33185792,278528
2023-03-17 15:56:00,20512768,327671808,69079040,4268032,217042944,38416384,64708608,10338304,261578752,258392064,23875584,266203136,19902464,8155136,9641984,8290304,12804096,9027584,8974336,8966144,11784192,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62631936,50077696,76152832,38608896,69271552,13316096,9625600,6619136,6701056,6627328,4800512,4808704,4857856,7561216,66633728,68902912,41754624,43819008,14909440,14594048,14950400,10625024,54829056,51732480,51363840,2621440,20418560,293392384,67846144,3981312,273371136,1339408384,6610944,6692864,8052736,7860224,271319040,89006080,713457664,891363328,813281280,113508352,16338944,36069376,677761024,11841536,13045760,11341824,53477376,2662400,293068800,610304,606208,618496,286720,50425856,62177280,5447680,33316864,278528
2023-03-17 15:58:00,20549632,327671808,69050368,4272128,217042944,38416384,64761856,10342400,261603328,259366912,24264704,266293248,17866752,8155136,9641984,8294400,12804096,9027584,8974336,8966144,11702272,9142272,10035200,8716288,8400896,8462336,8376320,18165760,18227200,18251776,62631936,50077696,76546048,38608896,69267456,13316096,9625600,6631424,6701056,6627328,4800512,4808704,4857856,7561216,66629632,68898816,41754624,43823104,14909440,14594048,14950400,10625024,54833152,51748864,51367936,2621440,20893696,293392384,67842048,3964928,267149312,1551257600,6676480,6529024,7979008,8253440,271319040,89006080,734834688,891375616,813289472,114958336,16343040,35344384,662499328,11845632,11341824,11259904,53477376,2666496,293068800,610304,606208,618496,286720,44072960,62177280,5447680,33177600,278528
2023-03-17 16:00:00,20541440,327671808,68997120,4268032,217042944,38412288,64794624,10338304,261615616,260534272,23842816,266199040,18714624,8155136,9641984,8290304,12808192,9027584,8974336,8970240,11706368,9142272,10035200,8716288,8400896,8462336,8376320,18161664,17838080,18255872,62636032,50212864,76627968,38608896,68517888,13180928,9625600,6627328,6696960,6627328,4800512,4804608,4857856,7561216,66633728,68902912,41754624,43819008,14913536,14594048,14950400,10625024,54837248,51736576,51363840,2621440,20635648,293392384,67846144,4014080,277913600,1221713920,6488064,6717440,8110080,7524352,271319040,89006080,710217728,891363328,813285376,114913280,16343040,35352576,634810368,11816960,11079680,13615104,53481472,2662400,293068800,610304,606208,618496,286720,44072960,62177280,5447680,33177600,278528
2023-03-17 16:02:00,20447232,327671808,68997120,4169728,217042944,38871040,64700416,10338304,261632000,260653056,23842816,266280960,19177472,8155136,9641984,8290304,12804096,9027584,8974336,8966144,11702272,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17874944,18251776,62636032,49881088,76820480,38608896,70668288,13185024,9625600,6623232,6701056,6627328,4804608,4808704,4857856,7561216,66633728,68902912,41754624,43819008,14913536,14594048,14950400,10625024,54833152,51736576,51367936,2621440,21262336,293392384,67846144,4018176,358395904,1526927360,6529024,6721536,8077312,7618560,271323136,89006080,740196352,891367424,813289472,114941952,16338944,35348480,674009088,11546624,11743232,11407360,53477376,2666496,293068800,610304,606208,618496,286720,44072960,62177280,5447680,33177600,278528
