"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc13a306010214)","Transmit Total (lxc1c3395913bae)","Transmit Total (lxc2543b9c9ec41)","Transmit Total (lxc2568b56bcea7)","Transmit Total (lxc28528e2b302e)","Transmit Total (lxc306dffa018f2)","Transmit Total (lxc30b94e1d81cc)","Transmit Total (lxc33647fb8eab1)","Transmit Total (lxc58db09516916)","Transmit Total (lxc7084b74d5d49)","Transmit Total (lxc767056ff0e7d)","Transmit Total (lxc78ec245b8f12)","Transmit Total (lxc8089b721f31e)","Transmit Total (lxc831342b3bef8)","Transmit Total (lxc86ca1540ce30)","Transmit Total (lxc8b4940d2407b)","Transmit Total (lxc93601df3ac13)","Transmit Total (lxc9608bff87159)","Transmit Total (lxc9b02db5024dd)","Transmit Total (lxc_health)","Transmit Total (lxca2691413c000)","Transmit Total (lxca276edb7a83f)","Transmit Total (lxcb2dea5c9292d)","Transmit Total (lxcbe77e52b37d2)","Transmit Total (lxcd87592c26ce1)","Transmit Total (lxcd911e1b69dcc)","Transmit Total (lxce7da8c60c1c1)","Transmit Total (lxcfac3688eea8d)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc13a306010214)","Receive Total (lxc1c3395913bae)","Receive Total (lxc2543b9c9ec41)","Receive Total (lxc2568b56bcea7)","Receive Total (lxc28528e2b302e)","Receive Total (lxc306dffa018f2)","Receive Total (lxc30b94e1d81cc)","Receive Total (lxc33647fb8eab1)","Receive Total (lxc58db09516916)","Receive Total (lxc7084b74d5d49)","Receive Total (lxc767056ff0e7d)","Receive Total (lxc78ec245b8f12)","Receive Total (lxc8089b721f31e)","Receive Total (lxc831342b3bef8)","Receive Total (lxc86ca1540ce30)","Receive Total (lxc8b4940d2407b)","Receive Total (lxc93601df3ac13)","Receive Total (lxc9608bff87159)","Receive Total (lxc9b02db5024dd)","Receive Total (lxc_health)","Receive Total (lxca2691413c000)","Receive Total (lxca276edb7a83f)","Receive Total (lxcb2dea5c9292d)","Receive Total (lxcbe77e52b37d2)","Receive Total (lxcd87592c26ce1)","Receive Total (lxcd911e1b69dcc)","Receive Total (lxce7da8c60c1c1)","Receive Total (lxcfac3688eea8d)"
2023-03-11 16:42:00,0.389,67.9,29154,60330,0,0,0,450,202,65.3,404,65.7,0,4414,0,4272,3.43,38998,0,446,0,1877,419,455,31.6,2554,465,298,88.4,6965,0,0,2657,67.9,0.389,35032,68087,0,0,0,253,228,40.3,582,40.6,0,1370,0,1395,3.57,23305,0,251,0.389,201,6279,255,25.5,1264,260,385,92.4,1037,0.389,0,2658
2023-03-11 16:44:00,0,68.6,23449,54320,0,0,0,450,202,65.3,404,66.4,0,4501,0,4738,3.43,38843,0.600,445,0,1896,419,455,31.6,2583,465,299,91.6,7165,0,0,2653,68.6,0,34872,68669,0,0,0,253,228,41,582,41,0,1390,0,1475,3.57,17588,0.600,250,0,213,6278,255,25.5,1280,259,385,95,1083,0,0,2654
2023-03-11 16:46:00,0,68.7,31133,62526,0,0,0,447,201,65.3,403,66.1,0,4277,0,4685,3.43,39024,0,448,0,1702,422,452,31.6,2554,467,299,88.0,6733,0,0.389,1071,68.7,0,33442,66075,0,0,0,249,228,41.4,582,40.6,0,1381,0,1465,3.57,26889,0,253,0,188,6277,252,25.5,1265,260,385,92.4,1049,0,0,1070
2023-03-11 16:48:00,0,68.6,45679,102910,0,0.389,0,448,200,65.7,401,66.1,0,4422,0,4267,3.43,38823,37.6,452,0,1902,1729,454,31.6,2554,468,299,90.1,6994,0,0,2652,68.6,0,58768,97278,0,0,0,251,228,41.4,580,41,0,1374,0,1378,3.57,18240,30.6,258,0,198,25662,254,25.5,1265,261,385,95,1055,0,0.389,2658
2023-03-11 16:50:00,0,68.6,35214,81088,0,0.389,0,449,201,66.1,404,66.9,0,4250,0,4611,3.43,38765,37.6,445,0,1723,1326,453,31.6,2555,469,299,89.8,6658,0,0,1080,68.6,0,47113,82586,0,0,0,251,228,41,582,41.4,0,1361,0,1443,3.57,18439,30.6,250,0,186,17496,254,25.5,1266,261,385,95,1021,0,0.389,1075
2023-03-11 16:52:00,0,68.6,24483,55278,0,0,0,448,202,66.4,405,66.4,0,4425,0,4275,3.43,38779,0,448,0,1876,420,453,31.6,2554,469,300,89.8,6967,0,0,2661,68.6,0,34842,67801,0,0,0,251,228,42.5,582,41.4,0,1369,0,1397,3.57,18613,0,253,0,203,6276,253,25.5,1265,261,385,95,1049,0,0,2657
2023-03-11 16:54:00,0,68.3,23399,54071,0,0,0,447,203,65.7,405,66.4,0,4420,0,4598,3.90,38770,0.600,448,0,1880,418,453,31.6,2553,467,300,89.8,6968,0,0,2657,68.3,0,34827,68128,0,0,0,249,228,42.5,582,41.4,0,1375,0,1430,4.03,17526,0.600,253,0,178,6277,258,25.5,1264,260,385,95,1043,0,0,2652
2023-03-11 16:56:00,0,67.9,22239,52830,0,0,0,448,201,65.7,404,66.8,0.389,4285,0,4645,4.13,38777,0,445,0,1733,418,455,31.6,2583,468,300,91.9,6688,0.389,0,1079,67.9,0,33262,65839,0,0,0,251,228,41.4,582,41.4,0,1396,0,1446,4.27,17945,0,249,0,188,6278,261,25.5,1284,261,385,97.6,1039,0,0,1073
2023-03-11 16:58:00,0,67.5,45306,102538,0,0,0,435,200,65.7,404,66.1,0.389,4418,0,4270,4.13,38822,38.7,434,0,1882,1745,443,31.6,2556,454,300,89.8,6965,0.389,0,2662,67.5,0,58753,97232,0,0,0,242,228,41.4,582,40.6,0,1370,0,1397,4.27,17922,30.6,249,0,185,25648,249,25.5,1272,253,385,95,1057,0,0,2663
2023-03-11 17:00:00,0,68.3,39723,90687,0,0,0,448,202,66.4,405,66.4,0,5658,0,4684,4.13,38831,38.7,445,0,1777,1501,455,31.6,2552,469,301,90.5,6827,0,0,1601,68.3,0,51936,90300,0,0,0.389,251,228,42.1,582,41.4,0,1470,0,1484,4.27,18599,30.6,249,0,182,20964,255,25.5,1264,261,385,95,1068,0,0,1600
2023-03-11 17:02:00,0,67.9,23591,54454,0,0,0,449,202,66.1,405,65.7,0,5706,0,4337,4.13,38922,0,448,0,1832,421,452,31.6,2555,467,300,92.0,6859,0,0,2125,67.9,0,34438,68637,0,0,0,252,228,41.7,582,41,0,1466,0,1418,4.66,18255,0,253,0,196,6275,252,25.5,1267,260,385,95,1025,0,0,2127
2023-03-11 17:04:00,0,67.9,32324,63874,0,0,0,449,202,66.1,406,66.4,0,4462,0,4646,3.67,38893,0.600,447,0,1928,421,453,31.6,2582,467,302,91.2,7080,0,0,2654,67.9,0,34927,68591,0,0,0,252,228,41.7,582,42.5,0,1390,0,1442,3.80,26493,0.600,252,0,194,6274,258,25.5,1279,266,385,95,1051,0,0,2652
2023-03-11 17:06:00,0,67.9,21260,52445,0,0,0,448,201,66.4,405,66.4,0,26703,0,4615,3.43,38821,0,448,0,1716,421,455,31.6,2553,469,300,91.2,6642,0,0,1073,67.9,0,33293,88756,0,0,0,256,228,41.7,582,42.1,0,1975,0,1446,3.57,16992,0,253,0,192,6273,260,25.5,1264,267,385,95,1050,0,0,1073
2023-03-11 17:08:00,0,68.2,47597,105121,0,0,0.389,448,203,66.0,405,66.0,0,4420,0,4272,3.67,38863,37.6,445,0,1884,1740,452,32.0,2553,464,301,89.7,6972,0,0,2134,68.2,0,58340,96863,0,0,0,251,228,42.1,582,42.1,0,1369,0,1384,3.80,20686,30.6,255,0,196,25701,252,26.0,1265,259,385,95.0,1025,0,0,2136
2023-03-11 17:10:00,0,68.3,42787,98329,0,0,0,447,203,66.1,405,65.7,0,4305,0,4600,4.13,38839,37.6,446,0,1781,1678,453,32.3,2554,467,301,90.5,6768,0,0,1607,68.3,0,56286,94128,0,0,0,249,227,42.1,582,40.3,0,1369,0,1432,4.27,17753,30.6,251,0,193,24469,253,26.2,1265,260,385,95,1025,0,0,1601
2023-03-11 17:12:00,0,68.6,23081,53809,0,0,0,448,203,65.3,404,66.1,0,4305,0,4263,4.13,38847,0,450,0,1824,422,453,32.0,2553,465,302,91.2,6731,0,0,1604,68.6,0,33852,66162,0,0,0,251,227,41,582,41.4,0,1380,0,1380,4.27,18356,0,256,0,223,6274,253,26.0,1264,259,385,95,1068,0,0,1512
2023-03-11 17:14:00,0,69.4,24268,55220,0,0,0,448,202,65.3,406,66.8,0,4418,0,4605,3.67,38879,0.600,446,0,1879,422,455,31.6,2555,467,302,90.5,7004,0,0,2655,69.4,0,34910,68130,0,0,0,251,229,41.4,582,41.7,0,1385,0,1439,3.80,18427,0.600,251,0,194,6274,255,25.5,1272,260,385,95,1049,0,0,2658
2023-03-11 17:16:00,0,69,22742,53447,0,0,0,449,203,65.3,405,66.8,0,4270,0,4687,3.43,38840,0,443,0.389,1713,419,455,32.0,2553,466,299,90.5,6663,0,0,1074,69,0,33305,65814,0,0,0,251,228,42.1,582,41.7,0,1377,0,1474,3.57,18466,0,247,0,186,6277,255,25.5,1268,259,385,94.6,993,0,0,1074
2023-03-11 17:18:00,0,70.1,46068,103186,0,0,0,447,202,66.4,402,66.1,0,4414,0,4263,3.67,38778,37.6,448,0.389,1894,1744,454,32.0,2552,467,301,89.4,6975,0,0,2654,70.1,0,58619,97255,0,0,0,249,228,42.5,580,41.7,0,1371,0,1383,3.80,18683,30.6,253,0,190,25652,253,25.5,1263,260,385,95,1066,0,0,2654
2023-03-11 17:20:00,0,69.4,45941,103127,0,0,0,435,201,66.8,405,66.8,0,4426,0,4602,4.52,38839,37.6,439,0,1894,1751,442,31.6,2551,451,299,90.9,7015,0,0,2653,69.4,0,58670,97542,0,0,0,242,228,41.7,582,41.4,0.389,1379,0,1438,4.27,18564,31.0,251,0,173,25652,248,25.5,1262,251,385,95,1082,0,0,2648
2023-03-11 17:22:00,0,68.3,27418,58395,0,0,0,437,203,66.1,404,66.1,0,4239,0,4264,4.52,38879,0,434,0,1727,419,439,31.6,2554,454,301,87.7,6643,0,0,1080,68.3,0,33330,65272,0,0,0,244,228,42.5,582,41.4,0.389,1362,0,1385,4.27,23140,0.389,244,0,185,6282,245,25.5,1266,253,385,92.4,1031,0,0,1074
2023-03-11 17:24:00,0,67.5,23152,53882,0,0,0,449,203,66.4,404,65.7,0,4407,0.389,4600,3.67,38804,0.600,444,0,1894,417,453,31.6,2554,467,300,87.3,7014,0,0,2659,67.5,0,34842,68249,0,0.389,0,251,228,42.8,582,41.4,0,1376,0,1441,3.80,17288,0.600,247,0,189,6283,252,25.5,1265,261,385,92.4,1034,0,0,2664
2023-03-11 17:26:00,0,67.5,30771,61994,0,0,0,448,203,66.4,404,66.1,0,4244,0,4597,3.43,38872,0,449,0,1698,420,457,31.6,2554,467,299,90.1,6669,0,0,1073,67.5,0,33322,65742,0,0,0,250,228,42.5,582,41,0,1389,0,1432,3.57,26509,0,260,0,182,6279,258,25.5,1265,260,385,95,1069,0,0,1072
2023-03-11 17:28:00,0,67.9,45159,102270,0,0,0,448,202,65.8,404,66.1,0,4419,0,4269,3.43,38991,38.3,452,0,1880,1748,455,31.6,2555,467,301,92.6,6979,0,0,2386,67.9,0,58603,97094,0,0,0,250,228,42.1,582,41,0,1377,0,1391,3.57,18081,30.6,264,0,208,25585,256,25.5,1265,260,385,97.6,1061,0,0,2390
2023-03-11 17:30:00,0,69,46053,106720,0,0,0,450,205,66.1,404,66.1,0,20425,0,6120,3.43,39258,38.3,444,0,2139,1751,452,31.6,2798,469,302,90.5,21317,0,0,5208,69,0,59473,133974,0,0,0,253,227,42.1,583,40.6,0,2419,0,2254,3.57,18361,30.6,247,0,207,25587,252,25.5,1283,261,385,95,2361,0,0,3164
2023-03-11 17:32:00,0,69.7,22788,53590,0,0,0,449,204,65.7,406,66.1,0,5786,0,4362,3.43,39082,0,445,0,1721,423,453,31.6,2557,467,301,90.9,6733,0,0,1154,69.7,0,33542,67604,0,0,0,252,228,41.4,583,41,0,1488,0,1422,3.57,18487,0,249,0,192,6277,253,25.5,1266,260,385,95,1042,0,0,1086
2023-03-11 17:34:00,0,69.4,24526,57139,0,0,0,447,202,65.3,405,65.7,0,19867,0,5745,3.43,38843,0.600,449,0,2078,420,455,31.6,2752,468,300,89.8,8425,0,0,2936,69.4,0,34956,88315,0,0,0,249,229,41,583,41.4,0,2305,0,2113,3.57,18586,0.600,255,0,205,6278,255,25.5,1276,261,385,95,1113,0,0,2745
2023-03-11 17:36:00,0,68.6,22112,53417,0,0,0,447,201,65.7,404,65.3,0,26890,0,4622,3.43,38903,0.600,447,0,1718,421,455,31.6,2555,467,299,91.6,6705,0,0,1076,68.6,0,33358,89410,0,0,0,249,228,41.4,582,40.6,0,1986,0,1446,3.57,17823,0.600,251,0,183,6280,255,25.5,1265,260,386,95,1080,0,0,1074
2023-03-11 17:38:00,0,67.9,46304,103826,0,0,0,450,201,65.7,404,65.7,0,4471,0,4334,3.67,38913,49.7,445,0,1916,1735,454,31.8,2581,467,299,90.9,7058,0,0,2655,67.9,0,58910,97634,0,0,0,253,228,41.4,582,40.6,0,1381,0.389,1413,3.80,18824,30.6,249,0,203,25726,254,25.7,1278,260,385,95,1082,0,0,2655
2023-03-11 17:40:00,0,69.4,50782,108707,0,0,0,447,200,65.3,405,66.4,0,4477,0,4667,4.13,38877,50.1,448,0,1914,1739,452,31.8,2584,467,299,90.2,7057,0,0,2660,69.4,0,58901,98107,0,0,0,250,229,41.0,582,41.4,0,1370,0.389,1447,4.27,23287,30.6,253,0,217,25734,252,25.7,1280,260,385,95.0,1043,0,0,2656
2023-03-11 17:42:00,0,68.3,21792,52376,0,0,0,435,202,66.4,405,65.7,0,4256,0,4276,4.13,38891,0.389,438,0,1708,422,439,31.6,2554,454,299,90.1,6598,0,0,1077,68.3,0,33372,65245,0,0,0,242,228,41,582,40.6,0,1366,0,1373,4.27,17507,0,250,0,210,6276,245,25.5,1266,253,385,95,1049,0.389,0.389,1070
2023-03-11 17:44:00,0,67.9,32644,64211,0,0.389,0,435,201,66.0,406,66.4,0,4422,0,4604,3.67,38994,0.600,431,0,1882,423,442,31.6,2551,453,300,90.1,7026,0,0.389,2658,67.9,0,35028,68366,0,0,0,242,228,41.4,582,41.4,0,1374,0,1431,3.80,26810,0.600,241,0,196,6281,248,25.5,1262,252,385,95.0,1055,0.389,0.389,2657
2023-03-11 17:46:00,0,67.9,22692,53466,0,0.389,0,449,201,66.0,405,66.8,0,4273,0,4682,3.43,38965,0.600,445,0,1708,420,453,31.6,2553,465,301,90.5,6732,0,0.389,1080,67.9,0,33410,65874,0,0,0,251,228,42.5,582,41.4,0,1378,0,1464,3.57,18432,0.600,249,0,187,6281,258,25.5,1264,259,385,95.0,1047,0,0,1085
2023-03-11 17:48:00,0.389,68.6,43696,98808,0,0,0,450,203,65.3,400,66.4,0,4410,0,4316,3.43,38913,0,446,0,1838,1267,454,31.6,2584,467,302,89.8,6853,0,0,2126,68.6,0.389,56134,93763,0,0,0,253,228,42.1,580,41.7,0,1387,0,1403,3.57,18675,0,257,0.389,193,24006,253,25.5,1286,260,385,95,1037,0,0,2128
2023-03-11 17:50:00,0,69.4,46209,103805,0,0,0,447,204,65.3,401,66.4,0,4426,0,4602,3.43,38927,38.7,448,0,1886,1727,453,31.6,2553,467,303,90.1,6983,0,0,2650,69.4,0,58996,97800,0,0,0,249,228,41.7,580,41.4,0,1383,0,1435,3.57,18617,30.6,253,0,174,25840,253,25.5,1270,260,385,94.6,1031,0,0,2651
2023-03-11 17:52:00,0,67.9,22744,53477,0,0,0,448,202,66.1,406,66.1,0,4255,0,4286,3.43,38929,0,446,0,1761,421,454,31.6,2551,468,302,89.4,6653,0,0,1075,67.9,0,33386,65421,0,0,0,251,229,42.5,582,41,0,1378,0,1393,3.57,18484,0,251,0,212,6279,254,25.5,1262,267,385,95,1064,0,0,1074
2023-03-11 17:54:00,0,67.9,24566,55532,0,0,0,449,202,65.7,404,66.1,0,4416,0,4607,3.43,38956,0.600,448,0,1926,420,454,31.6,2553,469,299,90.1,7051,0,0,2655,67.9,0,34998,68390,0,0,0,257,229,42.8,582,41,0,1362,0,1433,3.57,18726,0.600,253,0,196,6277,259,25.5,1265,267,385,95,1064,0,0,2658
2023-03-11 17:56:00,0,67.9,23327,54059,0,0,0,449,203,65.7,404,66.4,0,4303,0,4605,3.43,38953,0.600,445,0,1775,421,454,31.6,2555,467,300,90.1,6765,0,0,1605,67.9,0,33962,66643,0,0,0,251,229,41.4,582,41,0,1363,0,1435,3.57,18510,0.600,254,0,206,6273,259,25.5,1268,260,385,95,1029,0,0,1599
2023-03-11 17:58:00,0,67.9,47577,98883,0,0,0,449,203,66.4,405,66.4,0,27028,0,4265,3.43,38948,0,447,0,1840,1103,455,31.8,2554,467,302,87.7,6830,0,0,2136,67.9,0,51775,111786,0,0,0,251,228,41.7,582,41.0,0,1984,0,1386,3.96,26571,0,256,0,198,20394,254,25.7,1266,260,385,92.4,1051,0,0,2128
2023-03-11 18:00:00,0,69,44259,101688,0,0,0,449,202,66.8,404,66.1,0.389,6140,0,4680,3.43,38815,39.1,446,0,1897,1736,453,32.3,2551,467,300,89.4,7070,0.389,0,2661,69,0,58841,99556,0,0,0.389,251,229,42.5,582,40.6,0,1484,0,1467,3.96,16768,30.6,251,0,179,25738,253,26.2,1262,260,385,95,1078,0,0,2655
2023-03-11 18:02:00,0,69.4,22173,52795,0,0,0,449,202,66.4,405,66.4,0.389,5941,0,4280,3.43,38840,0,448,0,1791,422,453,32.3,2551,469,303,86.9,6625,0.389,0,1078,69.4,0,33330,67066,0,0,0.389,251,228,41.7,582,41.4,0,1466,0,1398,3.57,17901,0,253,0,199,6279,253,26.2,1268,261,385,92.4,1030,0,0,1071
2023-03-11 18:04:00,0,68.3,24612,55561,0,0,0.389,449,204,66.4,405,66.4,0,4421,0,4603,3.43,38905,0.600,448,0,1945,421,455,32.3,2557,468,300,87.7,7062,0,0,2659,68.3,0,34944,68367,0,0,0,251,229,42.8,582,41.8,0,1374,0,1441,3.57,18764,0.600,253,0,221,6277,256,26.2,1275,261,385,92.0,1039,0,0,2659
2023-03-11 18:06:00,0,67.9,23581,54354,0,0,0.389,448,201,66.4,404,66.4,0,4420,0,4599,3.43,38884,0.600,446,0,1877,421,453,32.3,2553,466,300,91.2,7007,0,0,2661,67.9,0,34938,68240,0,0,0,251,229,42.8,582,41.4,0,1376,0,1436,3.57,17720,0.600,251,0,208,6277,253,26.2,1264,259,385,94.6,1056,0,0,2655
2023-03-11 18:08:00,0,68.3,34121,79240,0,0,0,435,204,66.1,405,66.1,0,4239,0,4269,3.43,38861,0,434,0,1718,980,439,32.3,2552,454,299,90.5,6600,0,0,1077,68.3,0,46421,81256,0,0,0,242,228,42.5,582,41.4,0,1367,0,1391,3.57,17951,0,245,0,185,16981,245,26.2,1262,253,385,95,1044,0,0,1070
2023-03-11 18:10:00,0,68.3,46190,103593,0,0,0,448,202,65.7,404,66.8,0,4418,0,4606,3.43,38874,49.3,446,0,1897,1778,455,32.3,2553,467,301,90.9,7031,0,0,2653,68.3,0,58910,97830,0,0,0,251,228,40.6,582,41.7,0,1377,0,1441,3.57,18573,30.6,251,0,190,25882,255,26.2,1264,260,385,94.6,1089,0,0,2649
2023-03-11 18:12:00,0,67.9,27489,58589,0,0,0,449,203,66.1,405,66.4,0,4245,0,4263,3.43,38981,0,450,0,1771,421,453,32.3,2558,471,301,88.0,6630,0,0,1076,67.9,0,33430,65528,0,0,0,251,228,41.0,582,41.0,0,1377,0,1387,3.57,23209,0,255,0,215,6280,253,26.2,1269,262,385,92.0,1042,0,0,1080
2023-03-11 18:14:00,0,70.8,23184,54108,0,0,0,448,202,65.7,405,66.1,0,4461,0,4642,3.67,38936,0.600,445,0,1914,420,453,32.7,2582,467,299,90.1,7097,0,0,2653,70.8,0,34955,68444,0,0,0,251,228,41.4,582,40.6,0,1389,0,1448,3.80,17325,0.600,249,0,207,6281,253,26.2,1278,260,385,95,1079,0,0,2660
2023-03-11 18:16:00,0,70.8,32282,63791,0,0,0,449,205,65.7,403,66.8,0,4446,0,4686,4.13,38950,0.600,448,0,1890,419,452,32.3,2551,468,300,90.1,7109,0,0,2653,70.8,0,34978,68589,0,0,0,251,228,41.7,582,42.1,0,1392,0,1480,4.27,26429,0.600,258,0,178,6279,252,26.2,1262,260,385,95,1054,0,0,2653
2023-03-11 18:18:00,0,67.5,29359,68678,0,0,0,449,201,65.7,401,65.7,0,4238,0,4273,3.90,38902,0,448,0,1716,742,453,32.0,2552,467,300,89.8,6613,0,0,1073,67.5,0,41110,74843,0,0,0,251,228,42.1,580,40.6,0,1370,0,1391,4.03,18072,0,253,0,189,12582,253,26.0,1264,260,385,95,1065,0,0,1072
2023-03-11 18:20:00,0,69,45628,102954,0,0,0,447,202,65.7,401,66.1,0,4417,0,4602,3.43,38869,39.4,449,0,1891,1746,453,31.6,2553,467,299,90.5,7013,0,0,2659,69,0,58743,97618,0,0,0,249,228,41.7,580,41,0.389,1366,0,1431,3.57,18269,30.6,255,0,209,25594,253,25.5,1265,260,385,95,1048,0,0,2659
2023-03-11 18:22:00,0,68.3,22883,53456,0,0,0,450,205,66.1,405,66.4,0,4242,0,4260,3.43,38877,0,446,0.389,1705,421,455,31.6,2554,469,300,89.4,6593,0,0,1080,68.3,0,33355,65143,0,0,0,253,228,42.5,582,41.4,0,1366,0,1381,3.57,18587,0,251,0,199,6280,256,25.5,1265,261,385,95,1002,0,0,1073
2023-03-11 18:24:00,0,68.3,24378,55220,0,0,0,447,204,66.4,405,66.8,0,4423,0,4609,3.43,38953,0.600,448,0.389,1885,421,456,31.6,2552,467,300,90.1,7061,0,0,2657,68.3,0,35003,68295,0,0,0,249,228,43.2,583,41.4,0,1387,0,1434,3.57,18517,0.989,253,0,189,6280,257,25.5,1264,260,385,95,1055,0,0,2655
2023-03-11 18:26:00,0,68.3,23687,55211,0,0,0,449,203,66.4,405,66.4,0,27058,0,4612,3.82,38994,0.600,446,0,1904,418,453,31.6,2554,467,300,90.5,7006,0,0,2655,68.3,0,35027,91787,0,0,0,251,228,42.1,583,41.4,0,1997,0,1443,3.57,17826,0.989,252,0,199,6280,253,25.5,1265,261,385,95,1072,0,0,2658
2023-03-11 18:28:00,0,68.3,25556,59434,0,0,0,450,202,66.1,405,66.1,0,4243,0.389,4269,3.82,38874,0,446,0,1722,544,454,31.6,2553,469,302,87.7,6573,0,0,1073,68.3,0,36275,68827,0,0.389,0,253,229,42.1,582,41.4,0,1361,0,1386,3.57,18606,0,251,0,209,8673,254,25.5,1264,262,385,92.0,1030,0,0,1071
2023-03-11 18:30:00,0,68.0,50654,108576,0,0,0,435,202,65.7,405,66.1,0,6146,0.389,4688,3.90,38923,38.4,436,0,1876,1759,441,31.6,2554,456,302,90.9,7059,0,0,2659,68.0,0,58915,99681,0,0.389,0,242,229,41.8,583,41.4,0,1482,0,1475,4.04,23101,30.6,245,0,207,25817,246,25.5,1263,255,385,94.7,1038,0,0,2658
2023-03-11 18:32:00,0,67.5,21364,52079,0,0,0,448,202,66.1,405,66.1,0,6032,0,4401,4.13,38866,0,445,0,1726,421,452,31.6,2585,467,302,90.1,6723,0,0,1074,67.5,0,33336,67272,0,0,0,251,228,41,582,41.4,0,1505,0,1413,4.27,17072,0,249,0,202,6281,252,25.5,1286,260,385,95,1068,0,0,1073
2023-03-11 18:34:00,0,67.5,31489,62816,0,0,0,450,204,66.4,405,66.1,0,4358,0,4608,3.90,39041,0.600,449,0,1833,419,453,32.0,2554,465,300,90.1,6907,0,0,2120,67.5,0,34550,67655,0,0,0,253,228,42.5,582,41.4,0,1369,0,1428,4.03,26163,0.600,259,0,184,6275,253,26.0,1265,259,385,95,1045,0,0,2123
2023-03-11 18:36:00,0,68.3,23786,54582,0,0,0,448,203,66.7,405,66.4,0,4416,0,4604,3.43,38839,0.600,445,0,1897,420,454,32.3,2553,467,299,90.2,7034,0,0,2653,68.3,0,34884,68322,0,0,0,249,228,42.5,582,41,0,1373,0,1436,3.57,17930,0.600,249,0,196,6273,259,26.2,1265,260,385,95,1062,0,0,2660
2023-03-11 18:38:00,0,67.5,22774,53405,0,0,0,448,202,67.1,404,66.1,0,4244,0,4267,3.43,38978,0,445,0,1731,420,453,32.0,2553,466,300,90.1,6626,0,0,1073,67.5,0,33445,65473,0,0,0,251,228,41.7,582,40.6,0,1370,0,1391,3.57,18484,0,249,0,199,6276,258,26.0,1265,259,385,95,1054,0,0,1072
2023-03-11 18:40:00,0,68.3,46048,103406,0,0,0,450,202,65.7,406,66.1,0,4410,0,4601,3.67,38869,39.1,448,0,1878,1761,453,31.8,2553,467,300,87.7,7017,0,0,2653,68.3,0,58837,97878,0,0,0,253,227,41,582,40.6,0,1370,0,1441,3.80,18563,30.6,253,0,183,25730,253,25.7,1265,260,386,92.4,1037,0,0,2652
2023-03-11 18:42:00,0,67.9,23222,53949,0,0,0,448,202,65.7,406,66.4,0,4307,0,4259,3.90,38851,0,449,0,1765,421,454,31.8,2555,467,300,92.6,6714,0,0,1607,67.9,0,33853,66234,0,0,0,256,228,42.1,582,41.4,0,1376,0,1382,4.03,18408,0,255,0,198,6283,259,25.7,1267,265,385,98.0,1039,0,0.389,1602
2023-03-11 18:44:00,0,67.5,22702,53458,0,0.389,0,447,201,66.1,406,66.4,0,4364,0,4607,3.67,38918,0.600,449,0,1825,421,455,32.0,2552,468,300,90.1,6878,0,0.389,2132,67.5,0,34445,67564,0,0,0,254,228,42.1,582,42.1,0,1371,0,1438,3.80,17363,0.600,259,0,236,6277,261,26.0,1263,260,385,95,1036,0,0,2127
2023-03-11 18:46:00,0,67.9,24387,55228,0,0,0,449,203,66.4,404,66.1,0,4449,0,4688,4.13,38967,0.989,449,0,1908,420,452,32.3,2551,470,299,89.4,7094,0,0,2656,67.9,0,35021,68725,0,0,0,251,228,42.1,582,41,0,1374,0.389,1463,4.27,18516,0.600,260,0,183,6277,252,26.2,1262,262,385,95,1058,0,0,2658
2023-03-11 18:48:00,0,67.9,27504,58469,0,0,0,450,204,66.1,401,65.3,0,4235,0,4271,4.13,38903,0.389,451,0,1739,418,453,32.0,2554,469,301,90.1,6629,0,0,1077,67.9,0,33371,65436,0,0,0,254,228,41.4,580,40.6,0,1369,0.389,1384,4.27,23227,0,256,0,183,6279,253,26.0,1265,261,385,95,1031,0.389,0,1083
2023-03-11 18:50:00,0,67.9,44603,102501,0,0,0,448,203,65.7,402,65.7,0,27055,0,4605,4.13,39001,37.6,444,0,1890,1733,455,31.6,2552,468,299,90.1,7027,0,0,2655,67.9,0,58931,121069,0,0,0,252,228,42.1,580,41,0,1967,0,1436,4.27,17205,30.6,248,0,217,25648,255,25.5,1262,261,385,95,1071,0.389,0,2657
2023-03-11 18:52:00,0.389,68.6,31896,63874,0,0,0,447,203,65.7,405,65.7,0,27062,0,4270,4.13,39066,0,445,0,1922,422,455,31.6,2554,469,300,92.6,6966,0,0,2651,68.6,0.389,35107,91423,0,0,0,249,228,42.5,582,41,0,1967,0,1383,4.27,26031,0,250,0.389,215,6275,255,25.5,1270,261,385,97.3,1042,0,0,2658
2023-03-11 18:54:00,0.389,68.7,22151,52758,0,0,0,436,202,66.1,404,65.7,0,4245,0,4601,4.13,38845,0.600,437,0,1706,420,442,31.6,2554,455,300,90.1,6653,0,0,1071,68.7,0.389,33326,65530,0,0,0,244,228,41.7,582,40.3,0,1368,0,1440,4.66,17851,0.600,248,0.389,188,6277,248,25.5,1265,253,385,95,1054,0,0,1074
